Sexo;Grupo de edad (4);Sector económico ( 5);Periodo;Total
mujeres;de 20 a 24;servicios;1981TIII;38,14
mujeres;de 20 a 24;servicios;1981TII;38,34
mujeres;de 20 a 24;servicios;1981TI;39,30
mujeres;de 20 a 24;servicios;1980TIV;38,31
mujeres;de 20 a 24;servicios;1980TIII;36,19
mujeres;de 20 a 24;servicios;1980TII;30,44
mujeres;de 20 a 24;servicios;1980TI;33,67
mujeres;de 20 a 24;servicios;1979TIV;35,11
mujeres;de 20 a 24;servicios;1979TIII;36,82
mujeres;de 20 a 24;servicios;1979TII;37,10
mujeres;de 20 a 24;servicios;1979TI;36,69
mujeres;de 20 a 24;servicios;1978TIV;35,91
mujeres;de 20 a 24;servicios;1978TIII;31,39
mujeres;de 20 a 24;servicios;1978TII;29,07
mujeres;de 20 a 24;servicios;1978TI;28,34
mujeres;de 20 a 24;servicios;1977TIV;35,31
mujeres;de 20 a 24;servicios;1977TIII;35,26
mujeres;de 20 a 24;servicios;1977TII;30,55
mujeres;de 20 a 24;servicios;1977TI;31,03
mujeres;de 20 a 24;servicios;1976TIV;30,72
mujeres;de 20 a 24;servicios;1976TIII;29,60
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TIV;24,55
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TIII;24,82
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TII;23,81
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TI;23,69
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TIV;23,66
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TIII;23,84
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TII;23,07
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TI;22,96
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TIV;23,05
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TIII;24,15
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TII;21,56
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TI;22,09
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TIV;24,11
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TIII;24,00
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TII;23,45
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TI;23,08
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TIV;26,20
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TIII;25,82
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TII;25,17
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TI;26,05
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TIV;27,84
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TIII;28,48
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TII;27,72
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TI;29,36
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TIV;29,57
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TIII;30,45
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TII;31,94
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TI;32,99
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TIV;32,34
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TIII;32,23
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TII;32,48
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TI;31,89
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TIV;32,94
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TIII;33,50
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TII;32,54
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TI;43,17
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TIV;43,35
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TIII;43,49
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TII;43,55
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TI;43,19
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1985TIV;42,92
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1985TIII;43,70
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1985TII;42,91
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1985TI;42,28
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1984TIV;43,20
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1984TIII;41,75
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1984TII;41,39
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1984TI;41,25
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1983TIV;40,60
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1983TIII;40,60
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1983TII;39,14
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1983TI;38,57
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TIV;38,76
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TIII;39,52
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TII;38,97
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TI;37,38
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TIV;37,09
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TIII;35,34
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TII;35,08
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TI;37,43
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TIV;36,29
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TIII;36,32
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TII;32,55
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TI;32,08
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TIV;33,98
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TIII;32,26
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TII;30,99
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TI;30,20
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TIV;30,30
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TIII;32,46
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TII;29,44
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TI;29,67
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TIV;29,26
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TIII;31,72
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TII;33,02
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TI;29,57
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1976TIV;26,77
mujeres;de 20 a 24;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1976TIII;29,58
mujeres;de 25 a 54;Total;1995TIV;65,97
mujeres;de 25 a 54;Total;1995TIII;64,92
mujeres;de 25 a 54;Total;1995TII;66,02
mujeres;de 25 a 54;Total;1995TI;65,28
mujeres;de 25 a 54;Total;1994TIV;64,96
mujeres;de 25 a 54;Total;1994TIII;64,23
mujeres;de 25 a 54;Total;1994TII;65,04
mujeres;de 25 a 54;Total;1994TI;64,27
mujeres;de 25 a 54;Total;1993TIV;63,93
mujeres;de 25 a 54;Total;1993TIII;61,88
mujeres;de 25 a 54;Total;1993TII;63,19
mujeres;de 25 a 54;Total;1993TI;62,74
mujeres;de 25 a 54;Total;1992TIV;62,09
mujeres;de 25 a 54;Total;1992TIII;61,60
mujeres;de 25 a 54;Total;1992TII;61,62
mujeres;de 25 a 54;Total;1992TI;61,40
mujeres;de 25 a 54;Total;1991TIV;60,44
mujeres;de 25 a 54;Total;1991TIII;59,74
mujeres;de 25 a 54;Total;1991TII;59,67
mujeres;de 25 a 54;Total;1991TI;59,21
mujeres;de 25 a 54;Total;1990TIV;57,07
mujeres;de 25 a 54;Total;1990TIII;55,53
mujeres;de 25 a 54;Total;1990TII;56,17
mujeres;de 25 a 54;Total;1990TI;55,05
mujeres;de 25 a 54;Total;1989TIV;55,21
mujeres;de 25 a 54;Total;1989TIII;54,09
mujeres;de 25 a 54;Total;1989TII;53,07
mujeres;de 25 a 54;Total;1989TI;50,90
mujeres;de 25 a 54;Total;1988TIV;49,68
mujeres;de 25 a 54;Total;1988TIII;49,14
mujeres;de 25 a 54;Total;1988TII;49,23
mujeres;de 25 a 54;Total;1988TI;48,31
mujeres;de 25 a 54;Total;1987TIV;46,95
mujeres;de 25 a 54;Total;1987TIII;47,14
mujeres;de 25 a 54;Total;1987TII;45,95
mujeres;de 25 a 54;Total;1987TI;43,00
mujeres;de 25 a 54;Total;1986TIV;41,61
mujeres;de 25 a 54;Total;1986TIII;41,15
mujeres;de 25 a 54;Total;1986TII;41,05
mujeres;de 25 a 54;Total;1986TI;40,74
mujeres;de 25 a 54;Total;1985TIV;39,25
mujeres;de 25 a 54;Total;1985TIII;38,82
mujeres;de 25 a 54;Total;1985TII;38,68
mujeres;de 25 a 54;Total;1985TI;36,64
mujeres;de 25 a 54;Total;1984TIV;35,21
mujeres;de 25 a 54;Total;1984TIII;34,96
mujeres;de 25 a 54;Total;1984TII;35,16
mujeres;de 25 a 54;Total;1984TI;34,27
mujeres;de 25 a 54;Total;1983TIV;34,03
mujeres;de 25 a 54;Total;1983TIII;31,81
mujeres;de 25 a 54;Total;1983TII;32,67
mujeres;de 25 a 54;Total;1983TI;33,18
mujeres;de 25 a 54;Total;1982TIV;31,15
mujeres;de 25 a 54;Total;1982TIII;30,72
mujeres;de 25 a 54;Total;1982TII;30,99
mujeres;de 25 a 54;Total;1982TI;31,85
mujeres;de 25 a 54;Total;1981TIV;28,34
mujeres;de 25 a 54;Total;1981TIII;26,25
mujeres;de 25 a 54;Total;1981TII;25,93
mujeres;de 25 a 54;Total;1981TI;25,40
mujeres;de 25 a 54;Total;1980TIV;24,78
mujeres;de 25 a 54;Total;1980TIII;25,00
mujeres;de 25 a 54;Total;1980TII;27,11
mujeres;de 25 a 54;Total;1980TI;27,48
mujeres;de 25 a 54;Total;1979TIV;26,97
mujeres;de 25 a 54;Total;1979TIII;25,31
mujeres;de 25 a 54;Total;1979TII;26,37
mujeres;de 25 a 54;Total;1979TI;25,69
mujeres;de 25 a 54;Total;1978TIV;23,26
mujeres;de 25 a 54;Total;1978TIII;24,15
mujeres;de 25 a 54;Total;1978TII;26,41
mujeres;de 25 a 54;Total;1978TI;25,39
mujeres;de 25 a 54;Total;1977TIV;23,94
mujeres;de 25 a 54;Total;1977TIII;22,29
mujeres;de 25 a 54;Total;1977TII;24,09
mujeres;de 25 a 54;Total;1977TI;24,96
mujeres;de 25 a 54;Total;1976TIV;24,94
mujeres;de 25 a 54;Total;1976TIII;26,19
mujeres;de 25 a 54;agricultura;1995TIV;67,67
mujeres;de 25 a 54;agricultura;1995TIII;67,51
mujeres;de 25 a 54;agricultura;1995TII;68,61
mujeres;de 25 a 54;agricultura;1995TI;69,05
mujeres;de 25 a 54;agricultura;1994TIV;70,02
mujeres;de 25 a 54;agricultura;1994TIII;66,81
mujeres;de 25 a 54;agricultura;1994TII;68,19
mujeres;de 25 a 54;agricultura;1994TI;64,76
mujeres;de 25 a 54;agricultura;1993TIV;65,79
mujeres;de 25 a 54;agricultura;1993TIII;63,64
mujeres;de 25 a 54;agricultura;1993TII;65,98
mujeres;de 25 a 54;agricultura;1993TI;66,98
mujeres;de 25 a 54;agricultura;1992TIV;69,23
mujeres;de 25 a 54;agricultura;1992TIII;64,99
mujeres;de 25 a 54;agricultura;1992TII;61,25
mujeres;de 25 a 54;agricultura;1992TI;65,97
mujeres;de 25 a 54;agricultura;1991TIV;63,09
mujeres;de 25 a 54;agricultura;1991TIII;64,89
mujeres;de 25 a 54;agricultura;1991TII;63,68
mujeres;de 25 a 54;agricultura;1991TI;60,09
mujeres;de 25 a 54;agricultura;1990TIV;62,38
mujeres;de 25 a 54;agricultura;1990TIII;57,74
mujeres;de 25 a 54;agricultura;1990TII;60,44
mujeres;de 25 a 54;agricultura;1990TI;56,52
mujeres;de 25 a 54;agricultura;1989TIV;53,34
mujeres;de 25 a 54;agricultura;1989TIII;58,54
mujeres;de 25 a 54;agricultura;1989TII;55,35
mujeres;de 25 a 54;agricultura;1989TI;54,95
mujeres;de 25 a 54;agricultura;1988TIV;52,69
mujeres;de 25 a 54;agricultura;1988TIII;52,00
mujeres;de 25 a 54;agricultura;1988TII;49,23
mujeres;de 25 a 54;agricultura;1988TI;49,97
mujeres;de 25 a 54;agricultura;1987TIV;52,45
mujeres;de 25 a 54;agricultura;1987TIII;54,60
mujeres;de 25 a 54;agricultura;1987TII;56,16
mujeres;de 25 a 54;agricultura;1987TI;59,42
mujeres;de 25 a 54;agricultura;1986TIV;60,55
mujeres;de 25 a 54;agricultura;1986TIII;59,73
mujeres;de 25 a 54;agricultura;1986TII;58,84
mujeres;de 25 a 54;agricultura;1986TI;56,66
mujeres;de 25 a 54;agricultura;1985TIV;54,43
mujeres;de 25 a 54;agricultura;1985TIII;56,02
mujeres;de 25 a 54;agricultura;1985TII;53,95
mujeres;de 25 a 54;agricultura;1985TI;54,55
mujeres;de 25 a 54;agricultura;1984TIV;57,92
mujeres;de 25 a 54;agricultura;1984TIII;52,51
mujeres;de 25 a 54;agricultura;1984TII;50,85
mujeres;de 25 a 54;agricultura;1984TI;48,06
mujeres;de 25 a 54;agricultura;1983TIV;44,54
mujeres;de 25 a 54;agricultura;1983TIII;51,33
mujeres;de 25 a 54;agricultura;1983TII;34,71
mujeres;de 25 a 54;agricultura;1983TI;32,49
mujeres;de 25 a 54;agricultura;1982TIV;43,83
mujeres;de 25 a 54;agricultura;1982TIII;38,00
mujeres;de 25 a 54;agricultura;1982TII;43,99
mujeres;de 25 a 54;agricultura;1982TI;49,64
mujeres;de 25 a 54;agricultura;1981TIV;34,90
mujeres;de 25 a 54;agricultura;1981TIII;27,09
mujeres;de 25 a 54;agricultura;1981TII;37,24
mujeres;de 25 a 54;agricultura;1981TI;35,50
mujeres;de 25 a 54;agricultura;1980TIV;31,17
mujeres;de 25 a 54;agricultura;1980TIII;34,66
mujeres;de 25 a 54;agricultura;1980TII;37,68
mujeres;de 25 a 54;agricultura;1980TI;37,58
mujeres;de 25 a 54;agricultura;1979TIV;32,49
mujeres;de 25 a 54;agricultura;1979TIII;20,95
mujeres;de 25 a 54;agricultura;1979TII;25,95
mujeres;de 25 a 54;agricultura;1979TI;51,39
mujeres;de 25 a 54;agricultura;1978TIV;42,04
mujeres;de 25 a 54;agricultura;1978TIII;35,22
mujeres;de 25 a 54;agricultura;1978TII;23,24
mujeres;de 25 a 54;agricultura;1978TI;32,05
mujeres;de 25 a 54;agricultura;1977TIV;27,15
mujeres;de 25 a 54;agricultura;1977TIII;24,07
mujeres;de 25 a 54;agricultura;1977TII;31,10
mujeres;de 25 a 54;agricultura;1977TI;22,12
mujeres;de 25 a 54;agricultura;1976TIV;40,23
mujeres;de 25 a 54;agricultura;1976TIII;26,27
mujeres;de 25 a 54;industria;1995TIV;65,75
mujeres;de 25 a 54;industria;1995TIII;62,25
mujeres;de 25 a 54;industria;1995TII;65,38
mujeres;de 25 a 54;industria;1995TI;69,26
mujeres;de 25 a 54;industria;1994TIV;68,16
mujeres;de 25 a 54;industria;1994TIII;67,79
mujeres;de 25 a 54;industria;1994TII;68,66
mujeres;de 25 a 54;industria;1994TI;67,13
mujeres;de 25 a 54;industria;1993TIV;66,02
mujeres;de 25 a 54;industria;1993TIII;62,77
mujeres;de 25 a 54;industria;1993TII;62,05
mujeres;de 25 a 54;industria;1993TI;58,84
mujeres;de 25 a 54;industria;1992TIV;63,33
mujeres;de 25 a 54;industria;1992TIII;64,67
mujeres;de 25 a 54;industria;1992TII;62,75
mujeres;de 25 a 54;industria;1992TI;61,07
mujeres;de 25 a 54;industria;1991TIV;65,26
mujeres;de 25 a 54;industria;1991TIII;59,82
mujeres;de 25 a 54;industria;1991TII;55,64
mujeres;de 25 a 54;industria;1991TI;57,10
mujeres;de 25 a 54;industria;1990TIV;53,38
mujeres;de 25 a 54;industria;1990TIII;50,29
mujeres;de 25 a 54;industria;1990TII;54,79
mujeres;de 25 a 54;industria;1990TI;53,91
mujeres;de 25 a 54;industria;1989TIV;51,64
mujeres;de 25 a 54;industria;1989TIII;52,30
mujeres;de 25 a 54;industria;1989TII;56,28
mujeres;de 25 a 54;industria;1989TI;56,11
mujeres;de 25 a 54;industria;1988TIV;53,40
mujeres;de 25 a 54;industria;1988TIII;56,07
mujeres;de 25 a 54;industria;1988TII;57,73
mujeres;de 25 a 54;industria;1988TI;59,21
mujeres;de 25 a 54;industria;1987TIV;54,51
mujeres;de 25 a 54;industria;1987TIII;56,84
mujeres;de 25 a 54;industria;1987TII;55,52
mujeres;de 25 a 54;industria;1987TI;64,91
mujeres;de 25 a 54;industria;1986TIV;66,06
mujeres;de 25 a 54;industria;1986TIII;64,24
mujeres;de 25 a 54;industria;1986TII;61,80
mujeres;de 25 a 54;industria;1986TI;64,91
mujeres;de 25 a 54;industria;1985TIV;63,56
mujeres;de 25 a 54;industria;1985TIII;61,77
mujeres;de 25 a 54;industria;1985TII;60,83
mujeres;de 25 a 54;industria;1985TI;56,83
mujeres;de 25 a 54;industria;1984TIV;56,03
mujeres;de 25 a 54;industria;1984TIII;55,56
mujeres;de 25 a 54;industria;1984TII;58,47
mujeres;de 25 a 54;industria;1984TI;52,05
mujeres;de 25 a 54;industria;1983TIV;54,17
mujeres;de 25 a 54;industria;1983TIII;50,72
mujeres;de 25 a 54;industria;1983TII;48,31
mujeres;de 25 a 54;industria;1983TI;54,14
mujeres;de 25 a 54;industria;1982TIV;51,65
mujeres;de 25 a 54;industria;1982TIII;49,67
mujeres;de 25 a 54;industria;1982TII;48,82
mujeres;de 25 a 54;industria;1982TI;49,13
mujeres;de 25 a 54;industria;1981TIV;47,07
mujeres;de 25 a 54;industria;1981TIII;40,11
mujeres;de 25 a 54;industria;1981TII;36,63
mujeres;de 25 a 54;industria;1981TI;41,14
mujeres;de 25 a 54;industria;1980TIV;38,85
mujeres;de 25 a 54;industria;1980TIII;33,93
mujeres;de 25 a 54;industria;1980TII;35,33
mujeres;de 25 a 54;industria;1980TI;32,22
mujeres;de 25 a 54;industria;1979TIV;32,60
mujeres;de 25 a 54;industria;1979TIII;30,45
mujeres;de 25 a 54;industria;1979TII;28,98
mujeres;de 25 a 54;industria;1979TI;34,14
mujeres;de 25 a 54;industria;1978TIV;29,56
mujeres;de 25 a 54;industria;1978TIII;30,79
mujeres;de 25 a 54;industria;1978TII;34,43
mujeres;de 25 a 54;industria;1978TI;28,41
mujeres;de 25 a 54;industria;1977TIV;31,10
mujeres;de 25 a 54;industria;1977TIII;28,35
mujeres;de 25 a 54;industria;1977TII;25,72
mujeres;de 25 a 54;industria;1977TI;25,96
mujeres;de 25 a 54;industria;1976TIV;26,54
mujeres;de 25 a 54;industria;1976TIII;28,00
mujeres;de 25 a 54;construcción;1995TIV;63,74
mujeres;de 25 a 54;construcción;1995TIII;75,93
mujeres;de 25 a 54;construcción;1995TII;77,25
mujeres;de 25 a 54;construcción;1995TI;75,05
mujeres;de 25 a 54;construcción;1994TIV;85,33
mujeres;de 25 a 54;construcción;1994TIII;72,90
mujeres;de 25 a 54;construcción;1994TII;70,27
mujeres;de 25 a 54;construcción;1994TI;70,12
mujeres;de 25 a 54;construcción;1993TIV;78,27
mujeres;de 25 a 54;construcción;1993TIII;62,19
mujeres;de 25 a 54;construcción;1993TII;64,49
mujeres;de 25 a 54;construcción;1993TI;58,20
mujeres;de 25 a 54;construcción;1992TIV;57,37
mujeres;de 25 a 54;construcción;1992TIII;66,12
mujeres;de 25 a 54;construcción;1992TII;71,09
mujeres;de 25 a 54;construcción;1992TI;56,91
mujeres;de 25 a 54;construcción;1991TIV;50,72
mujeres;de 25 a 54;construcción;1991TIII;72,83
mujeres;de 25 a 54;construcción;1991TII;66,89
mujeres;de 25 a 54;construcción;1991TI;70,03
mujeres;de 25 a 54;construcción;1990TIV;61,01
mujeres;de 25 a 54;construcción;1990TIII;60,27
mujeres;de 25 a 54;construcción;1990TII;52,65
mujeres;de 25 a 54;construcción;1990TI;59,06
mujeres;de 25 a 54;construcción;1989TIV;57,96
mujeres;de 25 a 54;construcción;1989TIII;63,35
mujeres;de 25 a 54;construcción;1989TII;69,39
mujeres;de 25 a 54;construcción;1989TI;65,33
mujeres;de 25 a 54;construcción;1988TIV;61,82
mujeres;de 25 a 54;construcción;1988TIII;63,84
mujeres;de 25 a 54;construcción;1988TII;60,29
mujeres;de 25 a 54;construcción;1988TI;53,14
mujeres;de 25 a 54;construcción;1987TIV;50,77
mujeres;de 25 a 54;construcción;1987TIII;34,13
mujeres;de 25 a 54;construcción;1987TII;32,18
mujeres;de 25 a 54;construcción;1987TI;65,61
mujeres;de 25 a 54;construcción;1986TIV;56,80
mujeres;de 25 a 54;construcción;1986TIII;64,90
mujeres;de 25 a 54;construcción;1986TII;81,94
mujeres;de 25 a 54;construcción;1986TI;66,18
mujeres;de 25 a 54;construcción;1985TIV;82,70
mujeres;de 25 a 54;construcción;1985TIII;78,73
mujeres;de 25 a 54;construcción;1985TII;77,26
mujeres;de 25 a 54;construcción;1985TI;69,79
mujeres;de 25 a 54;construcción;1984TIV;69,91
mujeres;de 25 a 54;construcción;1984TIII;59,91
mujeres;de 25 a 54;construcción;1984TII;62,47
mujeres;de 25 a 54;construcción;1984TI;64,80
mujeres;de 25 a 54;construcción;1983TIV;48,86
mujeres;de 25 a 54;construcción;1983TIII;45,62
mujeres;de 25 a 54;construcción;1983TII;42,65
mujeres;de 25 a 54;construcción;1983TI;41,87
mujeres;de 25 a 54;construcción;1982TIV;51,61
mujeres;de 25 a 54;construcción;1982TIII;73,05
mujeres;de 25 a 54;construcción;1982TII;62,85
mujeres;de 25 a 54;construcción;1982TI;61,71
mujeres;de 25 a 54;construcción;1981TIV;49,66
mujeres;de 25 a 54;construcción;1981TIII;47,77
mujeres;de 25 a 54;construcción;1981TII;47,16
mujeres;de 25 a 54;construcción;1981TI;39,92
mujeres;de 25 a 54;construcción;1980TIV;35,21
mujeres;de 25 a 54;construcción;1980TIII;37,02
mujeres;de 25 a 54;construcción;1980TII;34,20
mujeres;de 25 a 54;construcción;1980TI;18,45
mujeres;de 25 a 54;construcción;1979TIV;61,92
mujeres;de 25 a 54;construcción;1979TIII;37,60
mujeres;de 25 a 54;construcción;1979TII;36,92
mujeres;de 25 a 54;construcción;1979TI;55,77
mujeres;de 25 a 54;construcción;1978TIV;31,83
mujeres;de 25 a 54;construcción;1978TIII;52,10
mujeres;de 25 a 54;construcción;1978TII;33,48
mujeres;de 25 a 54;construcción;1978TI;36,01
mujeres;de 25 a 54;construcción;1977TIV;52,78
mujeres;de 25 a 54;construcción;1977TIII;19,84
mujeres;de 25 a 54;construcción;1977TII;45,27
mujeres;de 25 a 54;construcción;1977TI;25,79
mujeres;de 25 a 54;construcción;1976TIV;33,80
mujeres;de 25 a 54;construcción;1976TIII;52,25
mujeres;de 25 a 54;servicios;1995TIV;69,98
mujeres;de 25 a 54;servicios;1995TIII;69,77
mujeres;de 25 a 54;servicios;1995TII;69,89
mujeres;de 25 a 54;servicios;1995TI;67,68
mujeres;de 25 a 54;servicios;1994TIV;67,06
mujeres;de 25 a 54;servicios;1994TIII;67,12
mujeres;de 25 a 54;servicios;1994TII;66,67
mujeres;de 25 a 54;servicios;1994TI;65,51
mujeres;de 25 a 54;servicios;1993TIV;65,02
mujeres;de 25 a 54;servicios;1993TIII;63,32
mujeres;de 25 a 54;servicios;1993TII;63,22
mujeres;de 25 a 54;servicios;1993TI;63,61
mujeres;de 25 a 54;servicios;1992TIV;63,23
mujeres;de 25 a 54;servicios;1992TIII;63,64
mujeres;de 25 a 54;servicios;1992TII;61,19
mujeres;de 25 a 54;servicios;1992TI;61,61
mujeres;de 25 a 54;servicios;1991TIV;59,90
mujeres;de 25 a 54;servicios;1991TIII;59,89
mujeres;de 25 a 54;servicios;1991TII;60,04
mujeres;de 25 a 54;servicios;1991TI;59,93
mujeres;de 25 a 54;servicios;1990TIV;59,57
mujeres;de 25 a 54;servicios;1990TIII;59,50
mujeres;de 25 a 54;servicios;1990TII;59,54
mujeres;de 25 a 54;servicios;1990TI;59,10
mujeres;de 25 a 54;servicios;1989TIV;60,39
mujeres;de 25 a 54;servicios;1989TIII;59,17
mujeres;de 25 a 54;servicios;1989TII;58,13
mujeres;de 25 a 54;servicios;1989TI;55,51
mujeres;de 25 a 54;servicios;1988TIV;53,67
mujeres;de 25 a 54;servicios;1988TIII;54,11
mujeres;de 25 a 54;servicios;1988TII;53,61
mujeres;de 25 a 54;servicios;1988TI;53,11
mujeres;de 25 a 54;servicios;1987TIV;52,88
mujeres;de 25 a 54;servicios;1987TIII;54,65
mujeres;de 25 a 54;servicios;1987TII;51,31
mujeres;de 25 a 54;servicios;1987TI;59,85
mujeres;de 25 a 54;servicios;1986TIV;58,10
mujeres;de 25 a 54;servicios;1986TIII;58,04
mujeres;de 25 a 54;servicios;1986TII;58,96
mujeres;de 25 a 54;servicios;1986TI;59,32
mujeres;de 25 a 54;servicios;1985TIV;56,22
mujeres;de 25 a 54;servicios;1985TIII;56,48
