Sexo;Edad;Tiempo de búsqueda de empleo;Periodo;Total
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2010T2;18,8
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2010T1;16,4
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2009T4;14,5
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2009T3;14,8
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2009T2;19,7
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2009T1;19
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2008T4;12,4
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2008T3;10,5
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2008T2;12,2
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2008T1;8
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2007T4;7,1
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2007T3;2,8
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2007T2;2,8
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2007T1;4,9
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2006T4;5,1
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2006T3;4,2
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2006T2;5,8
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2006T1;5,9
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2005T4;4,4
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2005T3;3,7
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2005T2;9,8
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2005T1;6
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2004T4;7,7
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2004T3;6,3
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2004T2;8
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2004T1;5,5
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2003T4;5,7
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2003T3;5,2
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2003T2;6,7
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2003T1;6,9
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2002T4;7,7
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2002T3;5,8
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2002T2;5,3
Hombres;De 55 a 59 años;De 3 meses a menos de 6 meses;2002T1;6,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2025T4;17
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2025T3;21,3
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2025T2;12,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2025T1;17,3
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2024T4;14,7
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2024T3;13,6
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2024T2;13,7
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2024T1;13,3
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2023T4;16,3
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2023T3;10,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2023T2;13,4
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2023T1;17
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2022T4;16
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2022T3;14
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2022T2;17,2
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2022T1;17,9
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2021T4;11,1
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2021T3;18,2
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2021T2;18,6
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2021T1;26,5
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2020T4;24,2
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2020T3;17,6
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2020T2;20,3
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2020T1;16,1
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2019T4;15,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2019T3;19,1
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2019T2;15,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2019T1;12,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2018T4;11,4
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2018T3;13,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2018T2;17,2
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2018T1;17,3
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2017T4;16
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2017T3;16,1
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2017T2;16
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2017T1;15,7
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2016T4;15,5
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2016T3;15,1
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2016T2;15,9
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2016T1;17,2
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2015T4;15,4
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2015T3;11,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2015T2;16,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2015T1;23
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2014T4;16,3
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2014T3;16,1
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2014T2;19,1
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2014T1;17,7
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2013T4;23,3
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2013T3;26,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2013T2;28,6
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2013T1;28,1
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2012T4;30,4
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2012T3;30,6
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2012T2;24,2
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2012T1;29,6
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2011T4;26,6
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2011T3;21,9
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2011T2;20,2
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2011T1;18,4
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2010T4;24,5
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2010T3;36
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2010T2;26,5
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2010T1;29,5
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2009T4;25,3
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2009T3;29,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2009T2;26,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2009T1;21,1
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2008T4;14,5
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2008T3;9,6
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2008T2;10
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2008T1;6
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2007T4;5
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2007T3;6,7
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2007T2;5,9
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2007T1;4,3
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2006T4;7,6
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2006T3;4,7
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2006T2;6,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2006T1;7,9
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2005T4;7,6
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2005T3;5,4
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2005T2;10,3
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2005T1;4,7
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2004T4;8,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2004T3;8,7
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2004T2;9,6
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2004T1;9,3
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2003T4;7,2
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2003T3;9,3
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2003T2;10,8
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2003T1;7,5
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2002T4;7,9
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2002T3;7,9
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2002T2;6,2
Hombres;De 55 a 59 años;De 6 meses a menos de 1 año;2002T1;4,9
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2025T4;21,4
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2025T3;17,3
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2025T2;19,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2025T1;18
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2024T4;14,6
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2024T3;20,9
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2024T2;15,2
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2024T1;19
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2023T4;19,4
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2023T3;15,3
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2023T2;19,2
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2023T1;22,2
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2022T4;18,5
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2022T3;17,3
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2022T2;19,6
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2022T1;24,1
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2021T4;27,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2021T3;35,2
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2021T2;38,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2021T1;28,1
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2020T4;24,4
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2020T3;21,6
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2020T2;21,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2020T1;23,2
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2019T4;21,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2019T3;19,8
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2019T2;18,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2019T1;21,5
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2018T4;22,1
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2018T3;23,9
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2018T2;19,4
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2018T1;24,4
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2017T4;25,5
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2017T3;18,2
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2017T2;18,3
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2017T1;21,8
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2016T4;21,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2016T3;25,5
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2016T2;28,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2016T1;30,1
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2015T4;26,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2015T3;29,9
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2015T2;26,8
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2015T1;29,5
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2014T4;33,5
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2014T3;40,3
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2014T2;41,4
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2014T1;46,2
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2013T4;44,3
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2013T3;45
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2013T2;51
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2013T1;49,3
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2012T4;46,1
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2012T3;46,9
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2012T2;46,3
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2012T1;52
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2011T4;47,6
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2011T3;44,3
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2011T2;35,6
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2011T1;40,9
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2010T4;44,5
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2010T3;40,1
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2010T2;44,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2010T1;43,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2009T4;34,9
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2009T3;26
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2009T2;19,6
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2009T1;16,4
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2008T4;8
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2008T3;9,1
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2008T2;7,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2008T1;8,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2007T4;8,2
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2007T3;8,2
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2007T2;10,3
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2007T1;8,2
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2006T4;7,2
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2006T3;8,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2006T2;7,3
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2006T1;7,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2005T4;9,1
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2005T3;8,3
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2005T2;8,2
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2005T1;8,9
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2004T4;9
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2004T3;9
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2004T2;6,3
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2004T1;6,7
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2003T4;8,4
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2003T3;12,9
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2003T2;9,1
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2003T1;7,6
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2002T4;9,9
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2002T3;8,8
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2002T2;10
Hombres;De 55 a 59 años;De 1 año a menos de 2 años;2002T1;6,9
Hombres;De 55 a 59 años;2 años o más;2025T4;43,3
Hombres;De 55 a 59 años;2 años o más;2025T3;43,6
Hombres;De 55 a 59 años;2 años o más;2025T2;41,4
Hombres;De 55 a 59 años;2 años o más;2025T1;52,9
Hombres;De 55 a 59 años;2 años o más;2024T4;50,3
Hombres;De 55 a 59 años;2 años o más;2024T3;57,3
Hombres;De 55 a 59 años;2 años o más;2024T2;61,7
Hombres;De 55 a 59 años;2 años o más;2024T1;60
Hombres;De 55 a 59 años;2 años o más;2023T4;59,1
Hombres;De 55 a 59 años;2 años o más;2023T3;55,2
Hombres;De 55 a 59 años;2 años o más;2023T2;56,5
Hombres;De 55 a 59 años;2 años o más;2023T1;61,6
Hombres;De 55 a 59 años;2 años o más;2022T4;57,2
Hombres;De 55 a 59 años;2 años o más;2022T3;62,5
Hombres;De 55 a 59 años;2 años o más;2022T2;73,6
Hombres;De 55 a 59 años;2 años o más;2022T1;72,5
Hombres;De 55 a 59 años;2 años o más;2021T4;66
Hombres;De 55 a 59 años;2 años o más;2021T3;69
Hombres;De 55 a 59 años;2 años o más;2021T2;58,5
Hombres;De 55 a 59 años;2 años o más;2021T1;65,2
Hombres;De 55 a 59 años;2 años o más;2020T4;55,4
Hombres;De 55 a 59 años;2 años o más;2020T3;58
Hombres;De 55 a 59 años;2 años o más;2020T2;46,9
Hombres;De 55 a 59 años;2 años o más;2020T1;63,9
Hombres;De 55 a 59 años;2 años o más;2019T4;69
Hombres;De 55 a 59 años;2 años o más;2019T3;71,9
Hombres;De 55 a 59 años;2 años o más;2019T2;83,3
Hombres;De 55 a 59 años;2 años o más;2019T1;77,3
Hombres;De 55 a 59 años;2 años o más;2018T4;79,6
Hombres;De 55 a 59 años;2 años o más;2018T3;70,2
Hombres;De 55 a 59 años;2 años o más;2018T2;89,4
Hombres;De 55 a 59 años;2 años o más;2018T1;94,9
Hombres;De 55 a 59 años;2 años o más;2017T4;100,2
Hombres;De 55 a 59 años;2 años o más;2017T3;104,5
Hombres;De 55 a 59 años;2 años o más;2017T2;115,2
Hombres;De 55 a 59 años;2 años o más;2017T1;123,8
Hombres;De 55 a 59 años;2 años o más;2016T4;129,5
Hombres;De 55 a 59 años;2 años o más;2016T3;129,1
Hombres;De 55 a 59 años;2 años o más;2016T2;133,5
Hombres;De 55 a 59 años;2 años o más;2016T1;141,2
Hombres;De 55 a 59 años;2 años o más;2015T4;149,8
Hombres;De 55 a 59 años;2 años o más;2015T3;145
Hombres;De 55 a 59 años;2 años o más;2015T2;150,9
Hombres;De 55 a 59 años;2 años o más;2015T1;153,9
Hombres;De 55 a 59 años;2 años o más;2014T4;168,7
Hombres;De 55 a 59 años;2 años o más;2014T3;154,6
Hombres;De 55 a 59 años;2 años o más;2014T2;152,6
Hombres;De 55 a 59 años;2 años o más;2014T1;137,3
Hombres;De 55 a 59 años;2 años o más;2013T4;129,3
Hombres;De 55 a 59 años;2 años o más;2013T3;118,1
Hombres;De 55 a 59 años;2 años o más;2013T2;116,8
Hombres;De 55 a 59 años;2 años o más;2013T1;109,4
Hombres;De 55 a 59 años;2 años o más;2012T4;100,9
Hombres;De 55 a 59 años;2 años o más;2012T3;81,8
Hombres;De 55 a 59 años;2 años o más;2012T2;85,3
Hombres;De 55 a 59 años;2 años o más;2012T1;77,5
Hombres;De 55 a 59 años;2 años o más;2011T4;75,4
Hombres;De 55 a 59 años;2 años o más;2011T3;60
Hombres;De 55 a 59 años;2 años o más;2011T2;58
Hombres;De 55 a 59 años;2 años o más;2011T1;52,9
Hombres;De 55 a 59 años;2 años o más;2010T4;57,3
Hombres;De 55 a 59 años;2 años o más;2010T3;45,8
Hombres;De 55 a 59 años;2 años o más;2010T2;39,2
Hombres;De 55 a 59 años;2 años o más;2010T1;28,3
Hombres;De 55 a 59 años;2 años o más;2009T4;22,2
Hombres;De 55 a 59 años;2 años o más;2009T3;22,4
Hombres;De 55 a 59 años;2 años o más;2009T2;20,8
Hombres;De 55 a 59 años;2 años o más;2009T1;20,4
Hombres;De 55 a 59 años;2 años o más;2008T4;15,1
Hombres;De 55 a 59 años;2 años o más;2008T3;11,8
Hombres;De 55 a 59 años;2 años o más;2008T2;12,5
Hombres;De 55 a 59 años;2 años o más;2008T1;12,2
Hombres;De 55 a 59 años;2 años o más;2007T4;12,8
Hombres;De 55 a 59 años;2 años o más;2007T3;14,1
Hombres;De 55 a 59 años;2 años o más;2007T2;14,4
Hombres;De 55 a 59 años;2 años o más;2007T1;13
Hombres;De 55 a 59 años;2 años o más;2006T4;11,4
Hombres;De 55 a 59 años;2 años o más;2006T3;14,7
Hombres;De 55 a 59 años;2 años o más;2006T2;13,8
Hombres;De 55 a 59 años;2 años o más;2006T1;17,2
Hombres;De 55 a 59 años;2 años o más;2005T4;18,9
Hombres;De 55 a 59 años;2 años o más;2005T3;17,6
Hombres;De 55 a 59 años;2 años o más;2005T2;19,5
Hombres;De 55 a 59 años;2 años o más;2005T1;19,2
Hombres;De 55 a 59 años;2 años o más;2004T4;20,1
Hombres;De 55 a 59 años;2 años o más;2004T3;16,5
Hombres;De 55 a 59 años;2 años o más;2004T2;17,9
Hombres;De 55 a 59 años;2 años o más;2004T1;17,7
Hombres;De 55 a 59 años;2 años o más;2003T4;14,9
Hombres;De 55 a 59 años;2 años o más;2003T3;17,9
Hombres;De 55 a 59 años;2 años o más;2003T2;15,7
Hombres;De 55 a 59 años;2 años o más;2003T1;20,8
Hombres;De 55 a 59 años;2 años o más;2002T4;17,3
Hombres;De 55 a 59 años;2 años o más;2002T3;18,3
Hombres;De 55 a 59 años;2 años o más;2002T2;20,9
Hombres;De 55 a 59 años;2 años o más;2002T1;22,4
Hombres;De 60 a 64 años;Total;2025T4;94,3
Hombres;De 60 a 64 años;Total;2025T3;96,9
Hombres;De 60 a 64 años;Total;2025T2;98,8
Hombres;De 60 a 64 años;Total;2025T1;104,3
Hombres;De 60 a 64 años;Total;2024T4;100,8
Hombres;De 60 a 64 años;Total;2024T3;94,7
Hombres;De 60 a 64 años;Total;2024T2;95,1
Hombres;De 60 a 64 años;Total;2024T1;106,7
Hombres;De 60 a 64 años;Total;2023T4;91,6
Hombres;De 60 a 64 años;Total;2023T3;99,2
Hombres;De 60 a 64 años;Total;2023T2;98,6
Hombres;De 60 a 64 años;Total;2023T1;105,6
Hombres;De 60 a 64 años;Total;2022T4;101,2
Hombres;De 60 a 64 años;Total;2022T3;90,7
Hombres;De 60 a 64 años;Total;2022T2;103,3
Hombres;De 60 a 64 años;Total;2022T1;100,9
Hombres;De 60 a 64 años;Total;2021T4;102,9
Hombres;De 60 a 64 años;Total;2021T3;121,8
Hombres;De 60 a 64 años;Total;2021T2;101,5
Hombres;De 60 a 64 años;Total;2021T1;98,1
Hombres;De 60 a 64 años;Total;2020T4;105,8
Hombres;De 60 a 64 años;Total;2020T3;99,3
Hombres;De 60 a 64 años;Total;2020T2;93,1
Hombres;De 60 a 64 años;Total;2020T1;91,9
Hombres;De 60 a 64 años;Total;2019T4;96
Hombres;De 60 a 64 años;Total;2019T3;79,6
Hombres;De 60 a 64 años;Total;2019T2;84,2
Hombres;De 60 a 64 años;Total;2019T1;83
Hombres;De 60 a 64 años;Total;2018T4;86,7
Hombres;De 60 a 64 años;Total;2018T3;78,7
Hombres;De 60 a 64 años;Total;2018T2;92,4
Hombres;De 60 a 64 años;Total;2018T1;93,1
Hombres;De 60 a 64 años;Total;2017T4;90,4
Hombres;De 60 a 64 años;Total;2017T3;92
Hombres;De 60 a 64 años;Total;2017T2;100,3
Hombres;De 60 a 64 años;Total;2017T1;102,6
Hombres;De 60 a 64 años;Total;2016T4;103,5
Hombres;De 60 a 64 años;Total;2016T3;98,9
Hombres;De 60 a 64 años;Total;2016T2;97,2
Hombres;De 60 a 64 años;Total;2016T1;99
Hombres;De 60 a 64 años;Total;2015T4;102,6
Hombres;De 60 a 64 años;Total;2015T3;95,5
Hombres;De 60 a 64 años;Total;2015T2;96
Hombres;De 60 a 64 años;Total;2015T1;98,2
Hombres;De 60 a 64 años;Total;2014T4;96,1
Hombres;De 60 a 64 años;Total;2014T3;95
Hombres;De 60 a 64 años;Total;2014T2;92,8
Hombres;De 60 a 64 años;Total;2014T1;103,3
Hombres;De 60 a 64 años;Total;2013T4;101,2
Hombres;De 60 a 64 años;Total;2013T3;105,4
Hombres;De 60 a 64 años;Total;2013T2;96,1
Hombres;De 60 a 64 años;Total;2013T1;99,6
Hombres;De 60 a 64 años;Total;2012T4;94,4
Hombres;De 60 a 64 años;Total;2012T3;89,2
Hombres;De 60 a 64 años;Total;2012T2;90,4
Hombres;De 60 a 64 años;Total;2012T1;86,5
Hombres;De 60 a 64 años;Total;2011T4;84,3
Hombres;De 60 a 64 años;Total;2011T3;77,5
Hombres;De 60 a 64 años;Total;2011T2;78,5
Hombres;De 60 a 64 años;Total;2011T1;77
Hombres;De 60 a 64 años;Total;2010T4;80,5
Hombres;De 60 a 64 años;Total;2010T3;71,5
Hombres;De 60 a 64 años;Total;2010T2;75,1
Hombres;De 60 a 64 años;Total;2010T1;62,5
Hombres;De 60 a 64 años;Total;2009T4;67
Hombres;De 60 a 64 años;Total;2009T3;58,6
