Sexo;Edad;Nacionalidad;Periodo;Total
Ambos sexos;De 55 y más años;Total;2011T2;2.821,9
Ambos sexos;De 55 y más años;Total;2011T1;2.772,8
Ambos sexos;De 55 y más años;Total;2010T4;2.751,4
Ambos sexos;De 55 y más años;Total;2010T3;2.720,7
Ambos sexos;De 55 y más años;Total;2010T2;2.692,2
Ambos sexos;De 55 y más años;Total;2010T1;2.663,6
Ambos sexos;De 55 y más años;Total;2009T4;2.655
Ambos sexos;De 55 y más años;Total;2009T3;2.617,2
Ambos sexos;De 55 y más años;Total;2009T2;2.657,6
Ambos sexos;De 55 y más años;Total;2009T1;2.623,7
Ambos sexos;De 55 y más años;Total;2008T4;2.614,2
Ambos sexos;De 55 y más años;Total;2008T3;2.567,6
Ambos sexos;De 55 y más años;Total;2008T2;2.560,4
Ambos sexos;De 55 y más años;Total;2008T1;2.511,1
Ambos sexos;De 55 y más años;Total;2007T4;2.468,9
Ambos sexos;De 55 y más años;Total;2007T3;2.420,4
Ambos sexos;De 55 y más años;Total;2007T2;2.400,6
Ambos sexos;De 55 y más años;Total;2007T1;2.371,7
Ambos sexos;De 55 y más años;Total;2006T4;2.347,4
Ambos sexos;De 55 y más años;Total;2006T3;2.315,1
Ambos sexos;De 55 y más años;Total;2006T2;2.331
Ambos sexos;De 55 y más años;Total;2006T1;2.312,3
Ambos sexos;De 55 y más años;Total;2005T4;2.286,8
Ambos sexos;De 55 y más años;Total;2005T3;2.220,7
Ambos sexos;De 55 y más años;Total;2005T2;2.241,3
Ambos sexos;De 55 y más años;Total;2005T1;2.211,2
Ambos sexos;De 55 y más años;Total;2004T4;2.129,6
Ambos sexos;De 55 y más años;Total;2004T3;2.091,6
Ambos sexos;De 55 y más años;Total;2004T2;2.072
Ambos sexos;De 55 y más años;Total;2004T1;2.044
Ambos sexos;De 55 y más años;Total;2003T4;2.022,3
Ambos sexos;De 55 y más años;Total;2003T3;1.990
Ambos sexos;De 55 y más años;Total;2003T2;1.965,4
Ambos sexos;De 55 y más años;Total;2003T1;1.927,9
Ambos sexos;De 55 y más años;Total;2002T4;1.901,9
Ambos sexos;De 55 y más años;Total;2002T3;1.871
Ambos sexos;De 55 y más años;Total;2002T2;1.861,7
Ambos sexos;De 55 y más años;Total;2002T1;1.838,6
Ambos sexos;De 55 y más años;Española;2025T4;4.647
Ambos sexos;De 55 y más años;Española;2025T3;4.546
Ambos sexos;De 55 y más años;Española;2025T2;4.543,5
Ambos sexos;De 55 y más años;Española;2025T1;4.484,9
Ambos sexos;De 55 y más años;Española;2024T4;4.454
Ambos sexos;De 55 y más años;Española;2024T3;4.394
Ambos sexos;De 55 y más años;Española;2024T2;4.383,4
Ambos sexos;De 55 y más años;Española;2024T1;4.373,6
Ambos sexos;De 55 y más años;Española;2023T4;4.369,2
Ambos sexos;De 55 y más años;Española;2023T3;4.342,2
Ambos sexos;De 55 y más años;Española;2023T2;4.257,2
Ambos sexos;De 55 y más años;Española;2023T1;4.236,1
Ambos sexos;De 55 y más años;Española;2022T4;4.188
Ambos sexos;De 55 y más años;Española;2022T3;4.113,5
Ambos sexos;De 55 y más años;Española;2022T2;4.093,4
Ambos sexos;De 55 y más años;Española;2022T1;4.067,1
Ambos sexos;De 55 y más años;Española;2021T4;4.084,3
Ambos sexos;De 55 y más años;Española;2021T3;4.005,4
Ambos sexos;De 55 y más años;Española;2021T2;3.908,3
Ambos sexos;De 55 y más años;Española;2021T1;3.845
Ambos sexos;De 55 y más años;Española;2020T4;3.863,9
Ambos sexos;De 55 y más años;Española;2020T3;3.802,1
Ambos sexos;De 55 y más años;Española;2020T2;3.688,9
Ambos sexos;De 55 y más años;Española;2020T1;3.784,9
Ambos sexos;De 55 y más años;Española;2019T4;3.727,3
Ambos sexos;De 55 y más años;Española;2019T3;3.622,5
Ambos sexos;De 55 y más años;Española;2019T2;3.622,9
Ambos sexos;De 55 y más años;Española;2019T1;3.556,2
Ambos sexos;De 55 y más años;Española;2018T4;3.540,6
Ambos sexos;De 55 y más años;Española;2018T3;3.482,9
Ambos sexos;De 55 y más años;Española;2018T2;3.471,8
Ambos sexos;De 55 y más años;Española;2018T1;3.428,7
Ambos sexos;De 55 y más años;Española;2017T4;3.399,7
Ambos sexos;De 55 y más años;Española;2017T3;3.363,6
Ambos sexos;De 55 y más años;Española;2017T2;3.340,8
Ambos sexos;De 55 y más años;Española;2017T1;3.311,1
Ambos sexos;De 55 y más años;Española;2016T4;3.294,5
Ambos sexos;De 55 y más años;Española;2016T3;3.275,1
Ambos sexos;De 55 y más años;Española;2016T2;3.233,8
Ambos sexos;De 55 y más años;Española;2016T1;3.229,3
Ambos sexos;De 55 y más años;Española;2015T4;3.185
Ambos sexos;De 55 y más años;Española;2015T3;3.070,9
Ambos sexos;De 55 y más años;Española;2015T2;3.031,2
Ambos sexos;De 55 y más años;Española;2015T1;2.982,7
Ambos sexos;De 55 y más años;Española;2014T4;2.956,9
Ambos sexos;De 55 y más años;Española;2014T3;2.900,3
Ambos sexos;De 55 y más años;Española;2014T2;2.866,5
Ambos sexos;De 55 y más años;Española;2014T1;2.824,2
Ambos sexos;De 55 y más años;Española;2013T4;2.827,3
Ambos sexos;De 55 y más años;Española;2013T3;2.799
Ambos sexos;De 55 y más años;Española;2013T2;2.777,5
Ambos sexos;De 55 y más años;Española;2013T1;2.757,2
Ambos sexos;De 55 y más años;Española;2012T4;2.749,5
Ambos sexos;De 55 y más años;Española;2012T3;2.772,9
Ambos sexos;De 55 y más años;Española;2012T2;2.733,8
Ambos sexos;De 55 y más años;Española;2012T1;2.667
Ambos sexos;De 55 y más años;Española;2011T4;2.671,3
Ambos sexos;De 55 y más años;Española;2011T3;2.631,3
Ambos sexos;De 55 y más años;Española;2011T2;2.613,1
Ambos sexos;De 55 y más años;Española;2011T1;2.577,5
Ambos sexos;De 55 y más años;Española;2010T4;2.560,5
Ambos sexos;De 55 y más años;Española;2010T3;2.533,1
Ambos sexos;De 55 y más años;Española;2010T2;2.516,3
Ambos sexos;De 55 y más años;Española;2010T1;2.482,2
Ambos sexos;De 55 y más años;Española;2009T4;2.472,1
Ambos sexos;De 55 y más años;Española;2009T3;2.445,3
Ambos sexos;De 55 y más años;Española;2009T2;2.495,6
Ambos sexos;De 55 y más años;Española;2009T1;2.458,4
Ambos sexos;De 55 y más años;Española;2008T4;2.450,2
Ambos sexos;De 55 y más años;Española;2008T3;2.408,3
Ambos sexos;De 55 y más años;Española;2008T2;2.410,1
Ambos sexos;De 55 y más años;Española;2008T1;2.360,8
Ambos sexos;De 55 y más años;Española;2007T4;2.331,7
Ambos sexos;De 55 y más años;Española;2007T3;2.282,1
Ambos sexos;De 55 y más años;Española;2007T2;2.277,2
Ambos sexos;De 55 y más años;Española;2007T1;2.249,8
Ambos sexos;De 55 y más años;Española;2006T4;2.225,9
Ambos sexos;De 55 y más años;Española;2006T3;2.207,5
Ambos sexos;De 55 y más años;Española;2006T2;2.221,2
Ambos sexos;De 55 y más años;Española;2006T1;2.208,9
Ambos sexos;De 55 y más años;Española;2005T4;2.189,6
Ambos sexos;De 55 y más años;Española;2005T3;2.135,2
Ambos sexos;De 55 y más años;Española;2005T2;2.149,3
Ambos sexos;De 55 y más años;Española;2005T1;2.129,4
Ambos sexos;De 55 y más años;Española;2004T4;2.065,3
Ambos sexos;De 55 y más años;Española;2004T3;2.027,5
Ambos sexos;De 55 y más años;Española;2004T2;2.014,7
Ambos sexos;De 55 y más años;Española;2004T1;1.984,2
Ambos sexos;De 55 y más años;Española;2003T4;1.964,3
Ambos sexos;De 55 y más años;Española;2003T3;1.935,1
Ambos sexos;De 55 y más años;Española;2003T2;1.910,7
Ambos sexos;De 55 y más años;Española;2003T1;1.871,5
Ambos sexos;De 55 y más años;Española;2002T4;1.849,4
Ambos sexos;De 55 y más años;Española;2002T3;1.817,8
Ambos sexos;De 55 y más años;Española;2002T2;1.816,9
Ambos sexos;De 55 y más años;Española;2002T1;1.801,2
Ambos sexos;De 55 y más años;Doble nacionalidad;2025T4;229,2
Ambos sexos;De 55 y más años;Doble nacionalidad;2025T3;243,2
Ambos sexos;De 55 y más años;Doble nacionalidad;2025T2;261,8
Ambos sexos;De 55 y más años;Doble nacionalidad;2025T1;257
Ambos sexos;De 55 y más años;Doble nacionalidad;2024T4;224,1
Ambos sexos;De 55 y más años;Doble nacionalidad;2024T3;237,7
Ambos sexos;De 55 y más años;Doble nacionalidad;2024T2;237
Ambos sexos;De 55 y más años;Doble nacionalidad;2024T1;216
Ambos sexos;De 55 y más años;Doble nacionalidad;2023T4;185,3
Ambos sexos;De 55 y más años;Doble nacionalidad;2023T3;186,7
Ambos sexos;De 55 y más años;Doble nacionalidad;2023T2;188,7
Ambos sexos;De 55 y más años;Doble nacionalidad;2023T1;166
Ambos sexos;De 55 y más años;Doble nacionalidad;2022T4;165,2
Ambos sexos;De 55 y más años;Doble nacionalidad;2022T3;182,4
Ambos sexos;De 55 y más años;Doble nacionalidad;2022T2;176
Ambos sexos;De 55 y más años;Doble nacionalidad;2022T1;175,7
Ambos sexos;De 55 y más años;Doble nacionalidad;2021T4;161,7
Ambos sexos;De 55 y más años;Doble nacionalidad;2021T3;168,6
Ambos sexos;De 55 y más años;Doble nacionalidad;2021T2;157,2
Ambos sexos;De 55 y más años;Doble nacionalidad;2021T1;150,7
Ambos sexos;De 55 y más años;Doble nacionalidad;2020T4;149,8
Ambos sexos;De 55 y más años;Doble nacionalidad;2020T3;133,3
Ambos sexos;De 55 y más años;Doble nacionalidad;2020T2;119,1
Ambos sexos;De 55 y más años;Doble nacionalidad;2020T1;128
Ambos sexos;De 55 y más años;Doble nacionalidad;2019T4;120,4
Ambos sexos;De 55 y más años;Doble nacionalidad;2019T3;114,2
Ambos sexos;De 55 y más años;Doble nacionalidad;2019T2;107,8
Ambos sexos;De 55 y más años;Doble nacionalidad;2019T1;106,5
Ambos sexos;De 55 y más años;Doble nacionalidad;2018T4;100
Ambos sexos;De 55 y más años;Doble nacionalidad;2018T3;91,3
Ambos sexos;De 55 y más años;Doble nacionalidad;2018T2;95,3
Ambos sexos;De 55 y más años;Doble nacionalidad;2018T1;90,6
Ambos sexos;De 55 y más años;Doble nacionalidad;2017T4;89
Ambos sexos;De 55 y más años;Doble nacionalidad;2017T3;93,2
Ambos sexos;De 55 y más años;Doble nacionalidad;2017T2;92,7
Ambos sexos;De 55 y más años;Doble nacionalidad;2017T1;89,3
Ambos sexos;De 55 y más años;Doble nacionalidad;2016T4;84,1
Ambos sexos;De 55 y más años;Doble nacionalidad;2016T3;84
Ambos sexos;De 55 y más años;Doble nacionalidad;2016T2;74,5
Ambos sexos;De 55 y más años;Doble nacionalidad;2016T1;75,8
Ambos sexos;De 55 y más años;Doble nacionalidad;2015T4;79,8
Ambos sexos;De 55 y más años;Doble nacionalidad;2015T3;77,5
Ambos sexos;De 55 y más años;Doble nacionalidad;2015T2;63,8
Ambos sexos;De 55 y más años;Doble nacionalidad;2015T1;59
Ambos sexos;De 55 y más años;Doble nacionalidad;2014T4;58,1
Ambos sexos;De 55 y más años;Doble nacionalidad;2014T3;54,3
Ambos sexos;De 55 y más años;Doble nacionalidad;2014T2;44,6
Ambos sexos;De 55 y más años;Doble nacionalidad;2014T1;41,3
Ambos sexos;De 55 y más años;Doble nacionalidad;2013T4;41,5
Ambos sexos;De 55 y más años;Doble nacionalidad;2013T3;35,8
Ambos sexos;De 55 y más años;Doble nacionalidad;2013T2;36,9
Ambos sexos;De 55 y más años;Doble nacionalidad;2013T1;33,1
Ambos sexos;De 55 y más años;Doble nacionalidad;2012T4;41,2
Ambos sexos;De 55 y más años;Doble nacionalidad;2012T3;40,5
Ambos sexos;De 55 y más años;Doble nacionalidad;2012T2;33,1
Ambos sexos;De 55 y más años;Doble nacionalidad;2012T1;36,4
Ambos sexos;De 55 y más años;Doble nacionalidad;2011T4;34
Ambos sexos;De 55 y más años;Doble nacionalidad;2011T3;34,4
Ambos sexos;De 55 y más años;Doble nacionalidad;2011T2;33,2
Ambos sexos;De 55 y más años;Doble nacionalidad;2011T1;34,3
Ambos sexos;De 55 y más años;Doble nacionalidad;2010T4;40,8
Ambos sexos;De 55 y más años;Doble nacionalidad;2010T3;39,6
Ambos sexos;De 55 y más años;Doble nacionalidad;2010T2;33,6
Ambos sexos;De 55 y más años;Doble nacionalidad;2010T1;28,4
Ambos sexos;De 55 y más años;Doble nacionalidad;2009T4;30,8
Ambos sexos;De 55 y más años;Doble nacionalidad;2009T3;32,6
Ambos sexos;De 55 y más años;Doble nacionalidad;2009T2;27,8
Ambos sexos;De 55 y más años;Doble nacionalidad;2009T1;25,9
Ambos sexos;De 55 y más años;Doble nacionalidad;2008T4;19,6
Ambos sexos;De 55 y más años;Doble nacionalidad;2008T3;22
Ambos sexos;De 55 y más años;Doble nacionalidad;2008T2;15,7
Ambos sexos;De 55 y más años;Doble nacionalidad;2008T1;14,6
Ambos sexos;De 55 y más años;Doble nacionalidad;2007T4;14,6
Ambos sexos;De 55 y más años;Doble nacionalidad;2007T3;16,6
Ambos sexos;De 55 y más años;Doble nacionalidad;2007T2;19,5
Ambos sexos;De 55 y más años;Doble nacionalidad;2007T1;22,2
Ambos sexos;De 55 y más años;Doble nacionalidad;2006T4;14,9
Ambos sexos;De 55 y más años;Doble nacionalidad;2006T3;14
Ambos sexos;De 55 y más años;Doble nacionalidad;2006T2;12,7
Ambos sexos;De 55 y más años;Doble nacionalidad;2006T1;9,9
Ambos sexos;De 55 y más años;Doble nacionalidad;2005T4;10,4
Ambos sexos;De 55 y más años;Doble nacionalidad;2005T3;10,4
Ambos sexos;De 55 y más años;Doble nacionalidad;2005T2;10,2
Ambos sexos;De 55 y más años;Doble nacionalidad;2005T1;11
Ambos sexos;De 55 y más años;Doble nacionalidad;2004T4;9,3
Ambos sexos;De 55 y más años;Doble nacionalidad;2004T3;9,2
Ambos sexos;De 55 y más años;Doble nacionalidad;2004T2;7,8
Ambos sexos;De 55 y más años;Doble nacionalidad;2004T1;7
Ambos sexos;De 55 y más años;Doble nacionalidad;2003T4;6,3
Ambos sexos;De 55 y más años;Doble nacionalidad;2003T3;5,3
Ambos sexos;De 55 y más años;Doble nacionalidad;2003T2;6,1
Ambos sexos;De 55 y más años;Doble nacionalidad;2003T1;5,3
Ambos sexos;De 55 y más años;Doble nacionalidad;2002T4;5,3
Ambos sexos;De 55 y más años;Doble nacionalidad;2002T3;6,7
Ambos sexos;De 55 y más años;Doble nacionalidad;2002T2;5,4
Ambos sexos;De 55 y más años;Doble nacionalidad;2002T1;5,9
Ambos sexos;De 55 y más años;Extranjera: Total;2025T4;551,7
Ambos sexos;De 55 y más años;Extranjera: Total;2025T3;547,1
Ambos sexos;De 55 y más años;Extranjera: Total;2025T2;513,3
Ambos sexos;De 55 y más años;Extranjera: Total;2025T1;490,1
Ambos sexos;De 55 y más años;Extranjera: Total;2024T4;473,4
Ambos sexos;De 55 y más años;Extranjera: Total;2024T3;461
Ambos sexos;De 55 y más años;Extranjera: Total;2024T2;469,2
Ambos sexos;De 55 y más años;Extranjera: Total;2024T1;448,5
Ambos sexos;De 55 y más años;Extranjera: Total;2023T4;440,6
Ambos sexos;De 55 y más años;Extranjera: Total;2023T3;421,7
Ambos sexos;De 55 y más años;Extranjera: Total;2023T2;419,8
Ambos sexos;De 55 y más años;Extranjera: Total;2023T1;401,4
Ambos sexos;De 55 y más años;Extranjera: Total;2022T4;369,1
Ambos sexos;De 55 y más años;Extranjera: Total;2022T3;401,1
Ambos sexos;De 55 y más años;Extranjera: Total;2022T2;381,6
Ambos sexos;De 55 y más años;Extranjera: Total;2022T1;354,3
Ambos sexos;De 55 y más años;Extranjera: Total;2021T4;351,5
Ambos sexos;De 55 y más años;Extranjera: Total;2021T3;356,3
Ambos sexos;De 55 y más años;Extranjera: Total;2021T2;359,5
Ambos sexos;De 55 y más años;Extranjera: Total;2021T1;348,3
Ambos sexos;De 55 y más años;Extranjera: Total;2020T4;318,5
Ambos sexos;De 55 y más años;Extranjera: Total;2020T3;302,7
Ambos sexos;De 55 y más años;Extranjera: Total;2020T2;290,3
Ambos sexos;De 55 y más años;Extranjera: Total;2020T1;293,5
Ambos sexos;De 55 y más años;Extranjera: Total;2019T4;287,4
Ambos sexos;De 55 y más años;Extranjera: Total;2019T3;271,7
Ambos sexos;De 55 y más años;Extranjera: Total;2019T2;280,2
Ambos sexos;De 55 y más años;Extranjera: Total;2019T1;256,8
Ambos sexos;De 55 y más años;Extranjera: Total;2018T4;254
Ambos sexos;De 55 y más años;Extranjera: Total;2018T3;242,7
Ambos sexos;De 55 y más años;Extranjera: Total;2018T2;228,3
Ambos sexos;De 55 y más años;Extranjera: Total;2018T1;224,1
Ambos sexos;De 55 y más años;Extranjera: Total;2017T4;219,2
Ambos sexos;De 55 y más años;Extranjera: Total;2017T3;215,8
Ambos sexos;De 55 y más años;Extranjera: Total;2017T2;217,4
Ambos sexos;De 55 y más años;Extranjera: Total;2017T1;198,8
Ambos sexos;De 55 y más años;Extranjera: Total;2016T4;195,9
Ambos sexos;De 55 y más años;Extranjera: Total;2016T3;194,6
Ambos sexos;De 55 y más años;Extranjera: Total;2016T2;195,8
Ambos sexos;De 55 y más años;Extranjera: Total;2016T1;183,8
Ambos sexos;De 55 y más años;Extranjera: Total;2015T4;192,2
Ambos sexos;De 55 y más años;Extranjera: Total;2015T3;202,7
Ambos sexos;De 55 y más años;Extranjera: Total;2015T2;213,7
Ambos sexos;De 55 y más años;Extranjera: Total;2015T1;211
Ambos sexos;De 55 y más años;Extranjera: Total;2014T4;205
Ambos sexos;De 55 y más años;Extranjera: Total;2014T3;196,1
Ambos sexos;De 55 y más años;Extranjera: Total;2014T2;203,2
Ambos sexos;De 55 y más años;Extranjera: Total;2014T1;184,9
Ambos sexos;De 55 y más años;Extranjera: Total;2013T4;180,8
Ambos sexos;De 55 y más años;Extranjera: Total;2013T3;197,6
Ambos sexos;De 55 y más años;Extranjera: Total;2013T2;187,9
Ambos sexos;De 55 y más años;Extranjera: Total;2013T1;189
Ambos sexos;De 55 y más años;Extranjera: Total;2012T4;186,1
Ambos sexos;De 55 y más años;Extranjera: Total;2012T3;172,2
Ambos sexos;De 55 y más años;Extranjera: Total;2012T2;198,7
Ambos sexos;De 55 y más años;Extranjera: Total;2012T1;185,8
Ambos sexos;De 55 y más años;Extranjera: Total;2011T4;187,4
Ambos sexos;De 55 y más años;Extranjera: Total;2011T3;177,1
Ambos sexos;De 55 y más años;Extranjera: Total;2011T2;175,7
Ambos sexos;De 55 y más años;Extranjera: Total;2011T1;160,9
Ambos sexos;De 55 y más años;Extranjera: Total;2010T4;150,1
Ambos sexos;De 55 y más años;Extranjera: Total;2010T3;148
Ambos sexos;De 55 y más años;Extranjera: Total;2010T2;142,3
Ambos sexos;De 55 y más años;Extranjera: Total;2010T1;153
Ambos sexos;De 55 y más años;Extranjera: Total;2009T4;152,1
Ambos sexos;De 55 y más años;Extranjera: Total;2009T3;139,3
Ambos sexos;De 55 y más años;Extranjera: Total;2009T2;134,2
Ambos sexos;De 55 y más años;Extranjera: Total;2009T1;139,4
Ambos sexos;De 55 y más años;Extranjera: Total;2008T4;144,3
Ambos sexos;De 55 y más años;Extranjera: Total;2008T3;137,3
Ambos sexos;De 55 y más años;Extranjera: Total;2008T2;134,6
Ambos sexos;De 55 y más años;Extranjera: Total;2008T1;135,8
Ambos sexos;De 55 y más años;Extranjera: Total;2007T4;122,6
Ambos sexos;De 55 y más años;Extranjera: Total;2007T3;121,7
Ambos sexos;De 55 y más años;Extranjera: Total;2007T2;103,9
Ambos sexos;De 55 y más años;Extranjera: Total;2007T1;99,7
Ambos sexos;De 55 y más años;Extranjera: Total;2006T4;106,6
Ambos sexos;De 55 y más años;Extranjera: Total;2006T3;93,6
Ambos sexos;De 55 y más años;Extranjera: Total;2006T2;97,1
Ambos sexos;De 55 y más años;Extranjera: Total;2006T1;93,5
Ambos sexos;De 55 y más años;Extranjera: Total;2005T4;86,8
Ambos sexos;De 55 y más años;Extranjera: Total;2005T3;75,1
Ambos sexos;De 55 y más años;Extranjera: Total;2005T2;81,8
Ambos sexos;De 55 y más años;Extranjera: Total;2005T1;70,8
Ambos sexos;De 55 y más años;Extranjera: Total;2004T4;55
Ambos sexos;De 55 y más años;Extranjera: Total;2004T3;55
Ambos sexos;De 55 y más años;Extranjera: Total;2004T2;49,6
Ambos sexos;De 55 y más años;Extranjera: Total;2004T1;52,8
Ambos sexos;De 55 y más años;Extranjera: Total;2003T4;51,7
Ambos sexos;De 55 y más años;Extranjera: Total;2003T3;49,6
Ambos sexos;De 55 y más años;Extranjera: Total;2003T2;48,6
Ambos sexos;De 55 y más años;Extranjera: Total;2003T1;51,1
Ambos sexos;De 55 y más años;Extranjera: Total;2002T4;47,2
Ambos sexos;De 55 y más años;Extranjera: Total;2002T3;46,5
Ambos sexos;De 55 y más años;Extranjera: Total;2002T2;39,5
Ambos sexos;De 55 y más años;Extranjera: Total;2002T1;31,5
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2025T4;172,4
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2025T3;176,2
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2025T2;168,5
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2025T1;169,5
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2024T4;162,2
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2024T3;163,5
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2024T2;161,2
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2024T1;159,9
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2023T4;150,1
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2023T3;138,5
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2023T2;135,7
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2023T1;129,6
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2022T4;119,6
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2022T3;138,4
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2022T2;120,2
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2022T1;113,7
Ambos sexos;De 55 y más años;Extranjera: Unión Europea;2021T4;112,1
