Sexo;Edad;Nacionalidad;Periodo;Total
Hombres;De 55 y más años;Doble nacionalidad;2024T2;172,5
Hombres;De 55 y más años;Doble nacionalidad;2024T1;154,3
Hombres;De 55 y más años;Doble nacionalidad;2023T4;138,5
Hombres;De 55 y más años;Doble nacionalidad;2023T3;128,5
Hombres;De 55 y más años;Doble nacionalidad;2023T2;128,1
Hombres;De 55 y más años;Doble nacionalidad;2023T1;126,8
Hombres;De 55 y más años;Doble nacionalidad;2022T4;123,4
Hombres;De 55 y más años;Doble nacionalidad;2022T3;130,4
Hombres;De 55 y más años;Doble nacionalidad;2022T2;119,7
Hombres;De 55 y más años;Doble nacionalidad;2022T1;117,6
Hombres;De 55 y más años;Doble nacionalidad;2021T4;112,1
Hombres;De 55 y más años;Doble nacionalidad;2021T3;119,4
Hombres;De 55 y más años;Doble nacionalidad;2021T2;109,6
Hombres;De 55 y más años;Doble nacionalidad;2021T1;103,8
Hombres;De 55 y más años;Doble nacionalidad;2020T4;100,7
Hombres;De 55 y más años;Doble nacionalidad;2020T3;92,2
Hombres;De 55 y más años;Doble nacionalidad;2020T2;97,5
Hombres;De 55 y más años;Doble nacionalidad;2020T1;102,4
Hombres;De 55 y más años;Doble nacionalidad;2019T4;99,8
Hombres;De 55 y más años;Doble nacionalidad;2019T3;93,1
Hombres;De 55 y más años;Doble nacionalidad;2019T2;88,2
Hombres;De 55 y más años;Doble nacionalidad;2019T1;82,1
Hombres;De 55 y más años;Doble nacionalidad;2018T4;78,5
Hombres;De 55 y más años;Doble nacionalidad;2018T3;69,5
Hombres;De 55 y más años;Doble nacionalidad;2018T2;68,5
Hombres;De 55 y más años;Doble nacionalidad;2018T1;61,4
Hombres;De 55 y más años;Doble nacionalidad;2017T4;55,8
Hombres;De 55 y más años;Doble nacionalidad;2017T3;61,8
Hombres;De 55 y más años;Doble nacionalidad;2017T2;65,6
Hombres;De 55 y más años;Doble nacionalidad;2017T1;61,3
Hombres;De 55 y más años;Doble nacionalidad;2016T4;61,8
Hombres;De 55 y más años;Doble nacionalidad;2016T3;60,7
Hombres;De 55 y más años;Doble nacionalidad;2016T2;55,9
Hombres;De 55 y más años;Doble nacionalidad;2016T1;53,7
Hombres;De 55 y más años;Doble nacionalidad;2015T4;54,5
Hombres;De 55 y más años;Doble nacionalidad;2015T3;61
Hombres;De 55 y más años;Doble nacionalidad;2015T2;51,9
Hombres;De 55 y más años;Doble nacionalidad;2015T1;50,2
Hombres;De 55 y más años;Doble nacionalidad;2014T4;46,3
Hombres;De 55 y más años;Doble nacionalidad;2014T3;39,6
Hombres;De 55 y más años;Doble nacionalidad;2014T2;37,3
Hombres;De 55 y más años;Doble nacionalidad;2014T1;37,5
Hombres;De 55 y más años;Doble nacionalidad;2013T4;33
Hombres;De 55 y más años;Doble nacionalidad;2013T3;28,7
Hombres;De 55 y más años;Doble nacionalidad;2013T2;28
Hombres;De 55 y más años;Doble nacionalidad;2013T1;27,8
Hombres;De 55 y más años;Doble nacionalidad;2012T4;28,9
Hombres;De 55 y más años;Doble nacionalidad;2012T3;28,8
Hombres;De 55 y más años;Doble nacionalidad;2012T2;24,9
Hombres;De 55 y más años;Doble nacionalidad;2012T1;23,2
Hombres;De 55 y más años;Doble nacionalidad;2011T4;19,4
Hombres;De 55 y más años;Doble nacionalidad;2011T3;22,4
Hombres;De 55 y más años;Doble nacionalidad;2011T2;22,2
Hombres;De 55 y más años;Doble nacionalidad;2011T1;26,7
Hombres;De 55 y más años;Doble nacionalidad;2010T4;35,5
Hombres;De 55 y más años;Doble nacionalidad;2010T3;29,8
Hombres;De 55 y más años;Doble nacionalidad;2010T2;30,2
Hombres;De 55 y más años;Doble nacionalidad;2010T1;25
Hombres;De 55 y más años;Doble nacionalidad;2009T4;26,9
Hombres;De 55 y más años;Doble nacionalidad;2009T3;27,2
Hombres;De 55 y más años;Doble nacionalidad;2009T2;24,7
Hombres;De 55 y más años;Doble nacionalidad;2009T1;21,2
Hombres;De 55 y más años;Doble nacionalidad;2008T4;15
Hombres;De 55 y más años;Doble nacionalidad;2008T3;14,4
Hombres;De 55 y más años;Doble nacionalidad;2008T2;14,7
Hombres;De 55 y más años;Doble nacionalidad;2008T1;13,9
Hombres;De 55 y más años;Doble nacionalidad;2007T4;15,6
Hombres;De 55 y más años;Doble nacionalidad;2007T3;15
Hombres;De 55 y más años;Doble nacionalidad;2007T2;17,5
Hombres;De 55 y más años;Doble nacionalidad;2007T1;21,3
Hombres;De 55 y más años;Doble nacionalidad;2006T4;16,9
Hombres;De 55 y más años;Doble nacionalidad;2006T3;13,4
Hombres;De 55 y más años;Doble nacionalidad;2006T2;11,8
Hombres;De 55 y más años;Doble nacionalidad;2006T1;9
Hombres;De 55 y más años;Doble nacionalidad;2005T4;11,4
Hombres;De 55 y más años;Doble nacionalidad;2005T3;10,9
Hombres;De 55 y más años;Doble nacionalidad;2005T2;10,3
Hombres;De 55 y más años;Doble nacionalidad;2005T1;10,6
Hombres;De 55 y más años;Doble nacionalidad;2004T4;9,9
Hombres;De 55 y más años;Doble nacionalidad;2004T3;7,9
Hombres;De 55 y más años;Doble nacionalidad;2004T2;7,6
Hombres;De 55 y más años;Doble nacionalidad;2004T1;7,5
Hombres;De 55 y más años;Doble nacionalidad;2003T4;7,4
Hombres;De 55 y más años;Doble nacionalidad;2003T3;7,4
Hombres;De 55 y más años;Doble nacionalidad;2003T2;6,3
Hombres;De 55 y más años;Doble nacionalidad;2003T1;5,9
Hombres;De 55 y más años;Doble nacionalidad;2002T4;5,6
Hombres;De 55 y más años;Doble nacionalidad;2002T3;7,1
Hombres;De 55 y más años;Doble nacionalidad;2002T2;6,1
Hombres;De 55 y más años;Doble nacionalidad;2002T1;6,6
Hombres;De 55 y más años;Extranjera: Total;2025T4;613,1
Hombres;De 55 y más años;Extranjera: Total;2025T3;600,7
Hombres;De 55 y más años;Extranjera: Total;2025T2;586,6
Hombres;De 55 y más años;Extranjera: Total;2025T1;566
Hombres;De 55 y más años;Extranjera: Total;2024T4;535,6
Hombres;De 55 y más años;Extranjera: Total;2024T3;522,1
Hombres;De 55 y más años;Extranjera: Total;2024T2;550,6
Hombres;De 55 y más años;Extranjera: Total;2024T1;542,1
Hombres;De 55 y más años;Extranjera: Total;2023T4;504,3
Hombres;De 55 y más años;Extranjera: Total;2023T3;505,8
Hombres;De 55 y más años;Extranjera: Total;2023T2;508,8
Hombres;De 55 y más años;Extranjera: Total;2023T1;484,7
Hombres;De 55 y más años;Extranjera: Total;2022T4;455,2
Hombres;De 55 y más años;Extranjera: Total;2022T3;457,7
Hombres;De 55 y más años;Extranjera: Total;2022T2;439
Hombres;De 55 y más años;Extranjera: Total;2022T1;440,9
Hombres;De 55 y más años;Extranjera: Total;2021T4;428,1
Hombres;De 55 y más años;Extranjera: Total;2021T3;394,4
Hombres;De 55 y más años;Extranjera: Total;2021T2;383,4
Hombres;De 55 y más años;Extranjera: Total;2021T1;405,2
Hombres;De 55 y más años;Extranjera: Total;2020T4;367,9
Hombres;De 55 y más años;Extranjera: Total;2020T3;365,7
Hombres;De 55 y más años;Extranjera: Total;2020T2;342,8
Hombres;De 55 y más años;Extranjera: Total;2020T1;353,6
Hombres;De 55 y más años;Extranjera: Total;2019T4;344,3
Hombres;De 55 y más años;Extranjera: Total;2019T3;330,2
Hombres;De 55 y más años;Extranjera: Total;2019T2;316,7
Hombres;De 55 y más años;Extranjera: Total;2019T1;304
Hombres;De 55 y más años;Extranjera: Total;2018T4;296,4
Hombres;De 55 y más años;Extranjera: Total;2018T3;298,7
Hombres;De 55 y más años;Extranjera: Total;2018T2;289,1
Hombres;De 55 y más años;Extranjera: Total;2018T1;274,5
Hombres;De 55 y más años;Extranjera: Total;2017T4;267,2
Hombres;De 55 y más años;Extranjera: Total;2017T3;262
Hombres;De 55 y más años;Extranjera: Total;2017T2;262,2
Hombres;De 55 y más años;Extranjera: Total;2017T1;248,7
Hombres;De 55 y más años;Extranjera: Total;2016T4;249,4
Hombres;De 55 y más años;Extranjera: Total;2016T3;261,8
Hombres;De 55 y más años;Extranjera: Total;2016T2;245,5
Hombres;De 55 y más años;Extranjera: Total;2016T1;248,6
Hombres;De 55 y más años;Extranjera: Total;2015T4;255,7
Hombres;De 55 y más años;Extranjera: Total;2015T3;260,9
Hombres;De 55 y más años;Extranjera: Total;2015T2;274,5
Hombres;De 55 y más años;Extranjera: Total;2015T1;267,4
Hombres;De 55 y más años;Extranjera: Total;2014T4;257
Hombres;De 55 y más años;Extranjera: Total;2014T3;256
Hombres;De 55 y más años;Extranjera: Total;2014T2;252,3
Hombres;De 55 y más años;Extranjera: Total;2014T1;234
Hombres;De 55 y más años;Extranjera: Total;2013T4;236,5
Hombres;De 55 y más años;Extranjera: Total;2013T3;250,1
Hombres;De 55 y más años;Extranjera: Total;2013T2;259,1
Hombres;De 55 y más años;Extranjera: Total;2013T1;247,3
Hombres;De 55 y más años;Extranjera: Total;2012T4;251,4
Hombres;De 55 y más años;Extranjera: Total;2012T3;247,3
Hombres;De 55 y más años;Extranjera: Total;2012T2;258,8
Hombres;De 55 y más años;Extranjera: Total;2012T1;258,6
Hombres;De 55 y más años;Extranjera: Total;2011T4;239,1
Hombres;De 55 y más años;Extranjera: Total;2011T3;238,6
Hombres;De 55 y más años;Extranjera: Total;2011T2;249,2
Hombres;De 55 y más años;Extranjera: Total;2011T1;246,8
Hombres;De 55 y más años;Extranjera: Total;2010T4;234,2
Hombres;De 55 y más años;Extranjera: Total;2010T3;217,1
Hombres;De 55 y más años;Extranjera: Total;2010T2;206,5
Hombres;De 55 y más años;Extranjera: Total;2010T1;209,1
Hombres;De 55 y más años;Extranjera: Total;2009T4;192,3
Hombres;De 55 y más años;Extranjera: Total;2009T3;165,1
Hombres;De 55 y más años;Extranjera: Total;2009T2;163,6
Hombres;De 55 y más años;Extranjera: Total;2009T1;168,9
Hombres;De 55 y más años;Extranjera: Total;2008T4;179,6
Hombres;De 55 y más años;Extranjera: Total;2008T3;192,4
Hombres;De 55 y más años;Extranjera: Total;2008T2;188,6
Hombres;De 55 y más años;Extranjera: Total;2008T1;181,1
Hombres;De 55 y más años;Extranjera: Total;2007T4;178,7
Hombres;De 55 y más años;Extranjera: Total;2007T3;188,1
Hombres;De 55 y más años;Extranjera: Total;2007T2;177,7
Hombres;De 55 y más años;Extranjera: Total;2007T1;165,4
Hombres;De 55 y más años;Extranjera: Total;2006T4;163
Hombres;De 55 y más años;Extranjera: Total;2006T3;165,7
Hombres;De 55 y más años;Extranjera: Total;2006T2;154,5
Hombres;De 55 y más años;Extranjera: Total;2006T1;149,5
Hombres;De 55 y más años;Extranjera: Total;2005T4;169,8
Hombres;De 55 y más años;Extranjera: Total;2005T3;142,5
Hombres;De 55 y más años;Extranjera: Total;2005T2;134,6
Hombres;De 55 y más años;Extranjera: Total;2005T1;114,5
Hombres;De 55 y más años;Extranjera: Total;2004T4;106,5
Hombres;De 55 y más años;Extranjera: Total;2004T3;104,1
Hombres;De 55 y más años;Extranjera: Total;2004T2;99,2
Hombres;De 55 y más años;Extranjera: Total;2004T1;99,5
Hombres;De 55 y más años;Extranjera: Total;2003T4;95,8
Hombres;De 55 y más años;Extranjera: Total;2003T3;96,2
Hombres;De 55 y más años;Extranjera: Total;2003T2;97
Hombres;De 55 y más años;Extranjera: Total;2003T1;99,4
Hombres;De 55 y más años;Extranjera: Total;2002T4;90,2
Hombres;De 55 y más años;Extranjera: Total;2002T3;87,6
Hombres;De 55 y más años;Extranjera: Total;2002T2;81,3
Hombres;De 55 y más años;Extranjera: Total;2002T1;81
Hombres;De 55 y más años;Extranjera: Unión Europea;2025T4;215,4
Hombres;De 55 y más años;Extranjera: Unión Europea;2025T3;198,5
Hombres;De 55 y más años;Extranjera: Unión Europea;2025T2;214,9
Hombres;De 55 y más años;Extranjera: Unión Europea;2025T1;208,4
Hombres;De 55 y más años;Extranjera: Unión Europea;2024T4;209,8
Hombres;De 55 y más años;Extranjera: Unión Europea;2024T3;203,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2024T2;203,7
Hombres;De 55 y más años;Extranjera: Unión Europea;2024T1;208,9
Hombres;De 55 y más años;Extranjera: Unión Europea;2023T4;178,9
Hombres;De 55 y más años;Extranjera: Unión Europea;2023T3;178,1
Hombres;De 55 y más años;Extranjera: Unión Europea;2023T2;167,7
Hombres;De 55 y más años;Extranjera: Unión Europea;2023T1;161,1
Hombres;De 55 y más años;Extranjera: Unión Europea;2022T4;145,1
Hombres;De 55 y más años;Extranjera: Unión Europea;2022T3;150,4
Hombres;De 55 y más años;Extranjera: Unión Europea;2022T2;146,4
Hombres;De 55 y más años;Extranjera: Unión Europea;2022T1;146,6
Hombres;De 55 y más años;Extranjera: Unión Europea;2021T4;152,9
Hombres;De 55 y más años;Extranjera: Unión Europea;2021T3;129,7
Hombres;De 55 y más años;Extranjera: Unión Europea;2021T2;135,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2021T1;139,2
Hombres;De 55 y más años;Extranjera: Unión Europea;2020T4;140,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2020T3;133,1
Hombres;De 55 y más años;Extranjera: Unión Europea;2020T2;120,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2020T1;138,2
Hombres;De 55 y más años;Extranjera: Unión Europea;2019T4;195,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2019T3;180,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2019T2;171,4
Hombres;De 55 y más años;Extranjera: Unión Europea;2019T1;170,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2018T4;175,5
Hombres;De 55 y más años;Extranjera: Unión Europea;2018T3;173,7
Hombres;De 55 y más años;Extranjera: Unión Europea;2018T2;169,1
Hombres;De 55 y más años;Extranjera: Unión Europea;2018T1;168,8
Hombres;De 55 y más años;Extranjera: Unión Europea;2017T4;160,6
Hombres;De 55 y más años;Extranjera: Unión Europea;2017T3;160,2
Hombres;De 55 y más años;Extranjera: Unión Europea;2017T2;155,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2017T1;147,1
Hombres;De 55 y más años;Extranjera: Unión Europea;2016T4;154,4
Hombres;De 55 y más años;Extranjera: Unión Europea;2016T3;163,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2016T2;143,6
Hombres;De 55 y más años;Extranjera: Unión Europea;2016T1;159,6
Hombres;De 55 y más años;Extranjera: Unión Europea;2015T4;169,1
Hombres;De 55 y más años;Extranjera: Unión Europea;2015T3;171,8
Hombres;De 55 y más años;Extranjera: Unión Europea;2015T2;173,9
Hombres;De 55 y más años;Extranjera: Unión Europea;2015T1;168,5
Hombres;De 55 y más años;Extranjera: Unión Europea;2014T4;164,8
Hombres;De 55 y más años;Extranjera: Unión Europea;2014T3;159,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2014T2;157,2
Hombres;De 55 y más años;Extranjera: Unión Europea;2014T1;154,8
Hombres;De 55 y más años;Extranjera: Unión Europea;2013T4;153,4
Hombres;De 55 y más años;Extranjera: Unión Europea;2013T3;165
Hombres;De 55 y más años;Extranjera: Unión Europea;2013T2;170,1
Hombres;De 55 y más años;Extranjera: Unión Europea;2013T1;155,1
Hombres;De 55 y más años;Extranjera: Unión Europea;2012T4;156,9
Hombres;De 55 y más años;Extranjera: Unión Europea;2012T3;156,8
Hombres;De 55 y más años;Extranjera: Unión Europea;2012T2;159,6
Hombres;De 55 y más años;Extranjera: Unión Europea;2012T1;168,7
Hombres;De 55 y más años;Extranjera: Unión Europea;2011T4;151,2
Hombres;De 55 y más años;Extranjera: Unión Europea;2011T3;149,9
Hombres;De 55 y más años;Extranjera: Unión Europea;2011T2;156,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2011T1;150,4
Hombres;De 55 y más años;Extranjera: Unión Europea;2010T4;148,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2010T3;130
Hombres;De 55 y más años;Extranjera: Unión Europea;2010T2;122
Hombres;De 55 y más años;Extranjera: Unión Europea;2010T1;115
Hombres;De 55 y más años;Extranjera: Unión Europea;2009T4;108,1
Hombres;De 55 y más años;Extranjera: Unión Europea;2009T3;88,2
Hombres;De 55 y más años;Extranjera: Unión Europea;2009T2;86,9
Hombres;De 55 y más años;Extranjera: Unión Europea;2009T1;99,1
Hombres;De 55 y más años;Extranjera: Unión Europea;2008T4;108,8
Hombres;De 55 y más años;Extranjera: Unión Europea;2008T3;124,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2008T2;125,8
Hombres;De 55 y más años;Extranjera: Unión Europea;2008T1;124,4
Hombres;De 55 y más años;Extranjera: Unión Europea;2007T4;116,8
Hombres;De 55 y más años;Extranjera: Unión Europea;2007T3;121,4
Hombres;De 55 y más años;Extranjera: Unión Europea;2007T2;116
Hombres;De 55 y más años;Extranjera: Unión Europea;2007T1;105,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2006T4;101,1
Hombres;De 55 y más años;Extranjera: Unión Europea;2006T3;100,9
Hombres;De 55 y más años;Extranjera: Unión Europea;2006T2;96,6
Hombres;De 55 y más años;Extranjera: Unión Europea;2006T1;91,9
Hombres;De 55 y más años;Extranjera: Unión Europea;2005T4;103,9
Hombres;De 55 y más años;Extranjera: Unión Europea;2005T3;90,5
Hombres;De 55 y más años;Extranjera: Unión Europea;2005T2;83,7
Hombres;De 55 y más años;Extranjera: Unión Europea;2005T1;68,6
Hombres;De 55 y más años;Extranjera: Unión Europea;2004T4;70,2
Hombres;De 55 y más años;Extranjera: Unión Europea;2004T3;64,7
Hombres;De 55 y más años;Extranjera: Unión Europea;2004T2;63
Hombres;De 55 y más años;Extranjera: Unión Europea;2004T1;55,4
Hombres;De 55 y más años;Extranjera: Unión Europea;2003T4;56,3
Hombres;De 55 y más años;Extranjera: Unión Europea;2003T3;55,7
Hombres;De 55 y más años;Extranjera: Unión Europea;2003T2;59,2
Hombres;De 55 y más años;Extranjera: Unión Europea;2003T1;62,9
Hombres;De 55 y más años;Extranjera: Unión Europea;2002T4;52,1
Hombres;De 55 y más años;Extranjera: Unión Europea;2002T3;60,2
Hombres;De 55 y más años;Extranjera: Unión Europea;2002T2;53,1
Hombres;De 55 y más años;Extranjera: Unión Europea;2002T1;54,9
Hombres;De 55 y más años;Extranjera: Resto de Europa;2025T4;104,9
Hombres;De 55 y más años;Extranjera: Resto de Europa;2025T3;103,7
Hombres;De 55 y más años;Extranjera: Resto de Europa;2025T2;105,5
Hombres;De 55 y más años;Extranjera: Resto de Europa;2025T1;96
Hombres;De 55 y más años;Extranjera: Resto de Europa;2024T4;91,3
Hombres;De 55 y más años;Extranjera: Resto de Europa;2024T3;95
Hombres;De 55 y más años;Extranjera: Resto de Europa;2024T2;98,7
Hombres;De 55 y más años;Extranjera: Resto de Europa;2024T1;106,7
Hombres;De 55 y más años;Extranjera: Resto de Europa;2023T4;108,2
Hombres;De 55 y más años;Extranjera: Resto de Europa;2023T3;102,8
Hombres;De 55 y más años;Extranjera: Resto de Europa;2023T2;114
Hombres;De 55 y más años;Extranjera: Resto de Europa;2023T1;113,5
Hombres;De 55 y más años;Extranjera: Resto de Europa;2022T4;97,3
Hombres;De 55 y más años;Extranjera: Resto de Europa;2022T3;97,3
Hombres;De 55 y más años;Extranjera: Resto de Europa;2022T2;91,5
Hombres;De 55 y más años;Extranjera: Resto de Europa;2022T1;86,8
Hombres;De 55 y más años;Extranjera: Resto de Europa;2021T4;88,3
Hombres;De 55 y más años;Extranjera: Resto de Europa;2021T3;88,7
Hombres;De 55 y más años;Extranjera: Resto de Europa;2021T2;93,9
Hombres;De 55 y más años;Extranjera: Resto de Europa;2021T1;105,5
Hombres;De 55 y más años;Extranjera: Resto de Europa;2020T4;87,2
Hombres;De 55 y más años;Extranjera: Resto de Europa;2020T3;87
Hombres;De 55 y más años;Extranjera: Resto de Europa;2020T2;80,8
Hombres;De 55 y más años;Extranjera: Resto de Europa;2020T1;82,8
Hombres;De 55 y más años;Extranjera: Resto de Europa;2019T4;18,5
Hombres;De 55 y más años;Extranjera: Resto de Europa;2019T3;23,2
Hombres;De 55 y más años;Extranjera: Resto de Europa;2019T2;18,4
Hombres;De 55 y más años;Extranjera: Resto de Europa;2019T1;17,4
Hombres;De 55 y más años;Extranjera: Resto de Europa;2018T4;13,2
Hombres;De 55 y más años;Extranjera: Resto de Europa;2018T3;16
Hombres;De 55 y más años;Extranjera: Resto de Europa;2018T2;16,3
Hombres;De 55 y más años;Extranjera: Resto de Europa;2018T1;14,9
Hombres;De 55 y más años;Extranjera: Resto de Europa;2017T4;14,2
Hombres;De 55 y más años;Extranjera: Resto de Europa;2017T3;10,1
