Sexo;Edad;Relación con la actividad económica;Periodo;Total
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2023T4;24,4
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2023T3;26,8
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2023T2;23,5
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2023T1;32,3
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2022T4;28,6
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2022T3;23,3
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2022T2;25,0
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2022T1;27,6
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2021T4;31,3
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2021T3;31,8
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2021T2;41,1
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2021T1;36,4
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2020T4;29,2
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2020T3;35,1
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2020T2;23,5
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2020T1;28,6
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2019T4;31,9
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2019T3;28,1
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2019T2;31,7
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2019T1;27,6
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2018T4;27,5
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2018T3;32,0
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2018T2;29,5
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2018T1;32,8
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2017T4;36,7
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2017T3;36,4
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2017T2;31,6
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2017T1;30,5
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2016T4;32,1
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2016T3;34,2
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2016T2;30,4
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2016T1;32,3
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2015T4;34,2
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2015T3;39,3
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2015T2;37,7
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2015T1;38,2
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2014T4;32,6
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2014T3;33,4
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2014T2;31,2
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2014T1;35,0
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2013T4;38,7
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2013T3;31,9
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2013T2;32,1
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2013T1;31,1
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2012T4;29,9
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2012T3;28,9
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2012T2;25,4
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2012T1;20,9
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2011T4;27,3
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2011T3;31,0
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2011T2;26,1
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2011T1;19,7
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2010T4;22,0
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2010T3;18,4
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2010T2;18,6
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2010T1;24,6
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2009T4;12,7
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2009T3;17,1
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2009T2;14,7
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2009T1;15,2
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2008T4;17,9
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2008T3;16,4
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2008T2;11,4
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2008T1;11,1
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2007T4;11,4
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2007T3;9,2
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2007T2;8,8
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2007T1;13,1
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2006T4;18,7
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2006T3;10,1
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2006T2;11,6
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2006T1;13,5
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2005T4;17,7
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2005T3;21,3
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2005T2;18,4
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2005T1;17,3
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2004T4;32,0
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2004T3;30,0
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2004T2;24,2
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2004T1;32,0
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2003T4;30,2
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2003T3;30,9
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2003T2;32,5
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2003T1;29,7
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2002T4;33,7
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2002T3;34,4
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2002T2;25,0
Hombres;De 25 a 29 años;Parados que buscan primer empleo;2002T1;25,8
Hombres;De 25 a 29 años;Inactivos;2025T4;187,0
Hombres;De 25 a 29 años;Inactivos;2025T3;178,8
Hombres;De 25 a 29 años;Inactivos;2025T2;195,9
Hombres;De 25 a 29 años;Inactivos;2025T1;200,5
Hombres;De 25 a 29 años;Inactivos;2024T4;214,2
Hombres;De 25 a 29 años;Inactivos;2024T3;176,7
Hombres;De 25 a 29 años;Inactivos;2024T2;193,1
Hombres;De 25 a 29 años;Inactivos;2024T1;199,0
Hombres;De 25 a 29 años;Inactivos;2023T4;173,6
Hombres;De 25 a 29 años;Inactivos;2023T3;185,3
Hombres;De 25 a 29 años;Inactivos;2023T2;160,8
Hombres;De 25 a 29 años;Inactivos;2023T1;177,6
Hombres;De 25 a 29 años;Inactivos;2022T4;166,5
Hombres;De 25 a 29 años;Inactivos;2022T3;165,8
Hombres;De 25 a 29 años;Inactivos;2022T2;167,2
Hombres;De 25 a 29 años;Inactivos;2022T1;181,1
Hombres;De 25 a 29 años;Inactivos;2021T4;175,9
Hombres;De 25 a 29 años;Inactivos;2021T3;172,5
Hombres;De 25 a 29 años;Inactivos;2021T2;182,2
Hombres;De 25 a 29 años;Inactivos;2021T1;206,8
Hombres;De 25 a 29 años;Inactivos;2020T4;179,3
Hombres;De 25 a 29 años;Inactivos;2020T3;221,5
Hombres;De 25 a 29 años;Inactivos;2020T2;258,0
Hombres;De 25 a 29 años;Inactivos;2020T1;190,5
Hombres;De 25 a 29 años;Inactivos;2019T4;167,0
Hombres;De 25 a 29 años;Inactivos;2019T3;176,5
Hombres;De 25 a 29 años;Inactivos;2019T2;178,7
Hombres;De 25 a 29 años;Inactivos;2019T1;167,6
Hombres;De 25 a 29 años;Inactivos;2018T4;159,4
Hombres;De 25 a 29 años;Inactivos;2018T3;163,3
Hombres;De 25 a 29 años;Inactivos;2018T2;177,7
Hombres;De 25 a 29 años;Inactivos;2018T1;174,7
Hombres;De 25 a 29 años;Inactivos;2017T4;167,8
Hombres;De 25 a 29 años;Inactivos;2017T3;161,5
Hombres;De 25 a 29 años;Inactivos;2017T2;161,9
Hombres;De 25 a 29 años;Inactivos;2017T1;170,2
Hombres;De 25 a 29 años;Inactivos;2016T4;162,7
Hombres;De 25 a 29 años;Inactivos;2016T3;147,0
Hombres;De 25 a 29 años;Inactivos;2016T2;163,6
Hombres;De 25 a 29 años;Inactivos;2016T1;167,2
Hombres;De 25 a 29 años;Inactivos;2015T4;162,1
Hombres;De 25 a 29 años;Inactivos;2015T3;154,5
Hombres;De 25 a 29 años;Inactivos;2015T2;165,9
Hombres;De 25 a 29 años;Inactivos;2015T1;149,1
Hombres;De 25 a 29 años;Inactivos;2014T4;133,9
Hombres;De 25 a 29 años;Inactivos;2014T3;135,9
Hombres;De 25 a 29 años;Inactivos;2014T2;145,3
Hombres;De 25 a 29 años;Inactivos;2014T1;155,1
Hombres;De 25 a 29 años;Inactivos;2013T4;151,7
Hombres;De 25 a 29 años;Inactivos;2013T3;138,7
Hombres;De 25 a 29 años;Inactivos;2013T2;148,0
Hombres;De 25 a 29 años;Inactivos;2013T1;152,6
Hombres;De 25 a 29 años;Inactivos;2012T4;139,4
Hombres;De 25 a 29 años;Inactivos;2012T3;146,5
Hombres;De 25 a 29 años;Inactivos;2012T2;148,3
Hombres;De 25 a 29 años;Inactivos;2012T1;156,3
Hombres;De 25 a 29 años;Inactivos;2011T4;159,9
Hombres;De 25 a 29 años;Inactivos;2011T3;158,8
Hombres;De 25 a 29 años;Inactivos;2011T2;165,4
Hombres;De 25 a 29 años;Inactivos;2011T1;189,7
Hombres;De 25 a 29 años;Inactivos;2010T4;180,0
Hombres;De 25 a 29 años;Inactivos;2010T3;176,3
Hombres;De 25 a 29 años;Inactivos;2010T2;187,8
Hombres;De 25 a 29 años;Inactivos;2010T1;179,6
Hombres;De 25 a 29 años;Inactivos;2009T4;180,8
Hombres;De 25 a 29 años;Inactivos;2009T3;190,3
Hombres;De 25 a 29 años;Inactivos;2009T2;190,3
Hombres;De 25 a 29 años;Inactivos;2009T1;169,5
Hombres;De 25 a 29 años;Inactivos;2008T4;184,3
Hombres;De 25 a 29 años;Inactivos;2008T3;187,0
Hombres;De 25 a 29 años;Inactivos;2008T2;182,2
Hombres;De 25 a 29 años;Inactivos;2008T1;187,4
Hombres;De 25 a 29 años;Inactivos;2007T4;182,8
Hombres;De 25 a 29 años;Inactivos;2007T3;166,6
Hombres;De 25 a 29 años;Inactivos;2007T2;174,9
Hombres;De 25 a 29 años;Inactivos;2007T1;190,4
Hombres;De 25 a 29 años;Inactivos;2006T4;174,5
Hombres;De 25 a 29 años;Inactivos;2006T3;172,0
Hombres;De 25 a 29 años;Inactivos;2006T2;187,8
Hombres;De 25 a 29 años;Inactivos;2006T1;191,5
Hombres;De 25 a 29 años;Inactivos;2005T4;188,1
Hombres;De 25 a 29 años;Inactivos;2005T3;192,4
Hombres;De 25 a 29 años;Inactivos;2005T2;209,0
Hombres;De 25 a 29 años;Inactivos;2005T1;187,9
Hombres;De 25 a 29 años;Inactivos;2004T4;190,5
Hombres;De 25 a 29 años;Inactivos;2004T3;183,0
Hombres;De 25 a 29 años;Inactivos;2004T2;199,6
Hombres;De 25 a 29 años;Inactivos;2004T1;196,7
Hombres;De 25 a 29 años;Inactivos;2003T4;187,9
Hombres;De 25 a 29 años;Inactivos;2003T3;182,6
Hombres;De 25 a 29 años;Inactivos;2003T2;204,3
Hombres;De 25 a 29 años;Inactivos;2003T1;203,2
Hombres;De 25 a 29 años;Inactivos;2002T4;199,8
Hombres;De 25 a 29 años;Inactivos;2002T3;191,4
Hombres;De 25 a 29 años;Inactivos;2002T2;203,6
Hombres;De 25 a 29 años;Inactivos;2002T1;208,9
Hombres;De 30 a 34 años;Total;2025T4;1.464,2
Hombres;De 30 a 34 años;Total;2025T3;1.457,6
Hombres;De 30 a 34 años;Total;2025T2;1.451,5
Hombres;De 30 a 34 años;Total;2025T1;1.445,6
Hombres;De 30 a 34 años;Total;2024T4;1.442,3
Hombres;De 30 a 34 años;Total;2024T3;1.435,4
Hombres;De 30 a 34 años;Total;2024T2;1.429,9
Hombres;De 30 a 34 años;Total;2024T1;1.424,0
Hombres;De 30 a 34 años;Total;2023T4;1.418,8
Hombres;De 30 a 34 años;Total;2023T3;1.414,3
Hombres;De 30 a 34 años;Total;2023T2;1.408,7
Hombres;De 30 a 34 años;Total;2023T1;1.402,1
Hombres;De 30 a 34 años;Total;2022T4;1.394,5
Hombres;De 30 a 34 años;Total;2022T3;1.387,9
Hombres;De 30 a 34 años;Total;2022T2;1.379,5
Hombres;De 30 a 34 años;Total;2022T1;1.371,9
Hombres;De 30 a 34 años;Total;2021T4;1.369,2
Hombres;De 30 a 34 años;Total;2021T3;1.370,1
Hombres;De 30 a 34 años;Total;2021T2;1.374,3
Hombres;De 30 a 34 años;Total;2021T1;1.381,1
Hombres;De 30 a 34 años;Total;2020T4;1.363,7
Hombres;De 30 a 34 años;Total;2020T3;1.368,4
Hombres;De 30 a 34 años;Total;2020T2;1.373,0
Hombres;De 30 a 34 años;Total;2020T1;1.375,0
Hombres;De 30 a 34 años;Total;2019T4;1.376,9
Hombres;De 30 a 34 años;Total;2019T3;1.379,2
Hombres;De 30 a 34 años;Total;2019T2;1.381,1
Hombres;De 30 a 34 años;Total;2019T1;1.383,7
Hombres;De 30 a 34 años;Total;2018T4;1.387,5
Hombres;De 30 a 34 años;Total;2018T3;1.391,8
Hombres;De 30 a 34 años;Total;2018T2;1.396,6
Hombres;De 30 a 34 años;Total;2018T1;1.403,0
Hombres;De 30 a 34 años;Total;2017T4;1.411,9
Hombres;De 30 a 34 años;Total;2017T3;1.422,6
Hombres;De 30 a 34 años;Total;2017T2;1.436,4
Hombres;De 30 a 34 años;Total;2017T1;1.450,3
Hombres;De 30 a 34 años;Total;2016T4;1.466,3
Hombres;De 30 a 34 años;Total;2016T3;1.485,4
Hombres;De 30 a 34 años;Total;2016T2;1.504,5
Hombres;De 30 a 34 años;Total;2016T1;1.525,1
Hombres;De 30 a 34 años;Total;2015T4;1.546,9
Hombres;De 30 a 34 años;Total;2015T3;1.580,1
Hombres;De 30 a 34 años;Total;2015T2;1.603,4
Hombres;De 30 a 34 años;Total;2015T1;1.622,9
Hombres;De 30 a 34 años;Total;2014T4;1.643,4
Hombres;De 30 a 34 años;Total;2014T3;1.665,1
Hombres;De 30 a 34 años;Total;2014T2;1.689,2
Hombres;De 30 a 34 años;Total;2014T1;1.708,9
Hombres;De 30 a 34 años;Total;2013T4;1.739,3
Hombres;De 30 a 34 años;Total;2013T3;1.772,1
Hombres;De 30 a 34 años;Total;2013T2;1.807,2
Hombres;De 30 a 34 años;Total;2013T1;1.840,0
Hombres;De 30 a 34 años;Total;2012T4;1.870,6
Hombres;De 30 a 34 años;Total;2012T3;1.898,6
Hombres;De 30 a 34 años;Total;2012T2;1.925,4
Hombres;De 30 a 34 años;Total;2012T1;1.950,4
Hombres;De 30 a 34 años;Total;2011T4;1.975,4
Hombres;De 30 a 34 años;Total;2011T3;1.993,9
Hombres;De 30 a 34 años;Total;2011T2;2.014,8
Hombres;De 30 a 34 años;Total;2011T1;2.035,5
Hombres;De 30 a 34 años;Total;2010T4;2.053,4
Hombres;De 30 a 34 años;Total;2010T3;2.067,2
Hombres;De 30 a 34 años;Total;2010T2;2.081,4
Hombres;De 30 a 34 años;Total;2010T1;2.096,2
Hombres;De 30 a 34 años;Total;2009T4;2.108,0
Hombres;De 30 a 34 años;Total;2009T3;2.116,2
Hombres;De 30 a 34 años;Total;2009T2;2.125,4
Hombres;De 30 a 34 años;Total;2009T1;2.133,9
Hombres;De 30 a 34 años;Total;2008T4;2.135,9
Hombres;De 30 a 34 años;Total;2008T3;2.131,2
Hombres;De 30 a 34 años;Total;2008T2;2.125,5
Hombres;De 30 a 34 años;Total;2008T1;2.116,9
Hombres;De 30 a 34 años;Total;2007T4;2.105,4
Hombres;De 30 a 34 años;Total;2007T3;2.089,8
Hombres;De 30 a 34 años;Total;2007T2;2.075,6
Hombres;De 30 a 34 años;Total;2007T1;2.060,2
Hombres;De 30 a 34 años;Total;2006T4;2.041,5
Hombres;De 30 a 34 años;Total;2006T3;2.023,9
Hombres;De 30 a 34 años;Total;2006T2;2.008,6
Hombres;De 30 a 34 años;Total;2006T1;1.995,3
Hombres;De 30 a 34 años;Total;2005T4;1.982,3
Hombres;De 30 a 34 años;Total;2005T3;1.967,6
Hombres;De 30 a 34 años;Total;2005T2;1.953,4
Hombres;De 30 a 34 años;Total;2005T1;1.932,3
Hombres;De 30 a 34 años;Total;2004T4;1.909,9
Hombres;De 30 a 34 años;Total;2004T3;1.888,4
Hombres;De 30 a 34 años;Total;2004T2;1.872,1
Hombres;De 30 a 34 años;Total;2004T1;1.856,7
Hombres;De 30 a 34 años;Total;2003T4;1.841,9
Hombres;De 30 a 34 años;Total;2003T3;1.827,5
Hombres;De 30 a 34 años;Total;2003T2;1.812,7
Hombres;De 30 a 34 años;Total;2003T1;1.797,2
Hombres;De 30 a 34 años;Total;2002T4;1.782,0
Hombres;De 30 a 34 años;Total;2002T3;1.765,8
Hombres;De 30 a 34 años;Total;2002T2;1.750,8
Hombres;De 30 a 34 años;Total;2002T1;1.734,6
Hombres;De 30 a 34 años;Activos;2025T4;1.361,8
Hombres;De 30 a 34 años;Activos;2025T3;1.351,2
Hombres;De 30 a 34 años;Activos;2025T2;1.326,7
Hombres;De 30 a 34 años;Activos;2025T1;1.332,5
Hombres;De 30 a 34 años;Activos;2024T4;1.329,7
Hombres;De 30 a 34 años;Activos;2024T3;1.328,5
Hombres;De 30 a 34 años;Activos;2024T2;1.320,2
Hombres;De 30 a 34 años;Activos;2024T1;1.315,2
Hombres;De 30 a 34 años;Activos;2023T4;1.299,4
Hombres;De 30 a 34 años;Activos;2023T3;1.313,9
Hombres;De 30 a 34 años;Activos;2023T2;1.311,5
Hombres;De 30 a 34 años;Activos;2023T1;1.288,6
Hombres;De 30 a 34 años;Activos;2022T4;1.270,0
Hombres;De 30 a 34 años;Activos;2022T3;1.263,4
Hombres;De 30 a 34 años;Activos;2022T2;1.255,9
Hombres;De 30 a 34 años;Activos;2022T1;1.251,1
Hombres;De 30 a 34 años;Activos;2021T4;1.233,1
Hombres;De 30 a 34 años;Activos;2021T3;1.253,4
Hombres;De 30 a 34 años;Activos;2021T2;1.258,7
Hombres;De 30 a 34 años;Activos;2021T1;1.247,1
Hombres;De 30 a 34 años;Activos;2020T4;1.242,2
Hombres;De 30 a 34 años;Activos;2020T3;1.245,9
Hombres;De 30 a 34 años;Activos;2020T2;1.209,3
Hombres;De 30 a 34 años;Activos;2020T1;1.259,7
Hombres;De 30 a 34 años;Activos;2019T4;1.272,5
Hombres;De 30 a 34 años;Activos;2019T3;1.278,7
Hombres;De 30 a 34 años;Activos;2019T2;1.287,4
Hombres;De 30 a 34 años;Activos;2019T1;1.286,3
Hombres;De 30 a 34 años;Activos;2018T4;1.294,5
Hombres;De 30 a 34 años;Activos;2018T3;1.296,7
Hombres;De 30 a 34 años;Activos;2018T2;1.301,9
Hombres;De 30 a 34 años;Activos;2018T1;1.312,4
Hombres;De 30 a 34 años;Activos;2017T4;1.322,9
Hombres;De 30 a 34 años;Activos;2017T3;1.323,6
Hombres;De 30 a 34 años;Activos;2017T2;1.340,8
Hombres;De 30 a 34 años;Activos;2017T1;1.352,4
Hombres;De 30 a 34 años;Activos;2016T4;1.382,4
Hombres;De 30 a 34 años;Activos;2016T3;1.406,9
Hombres;De 30 a 34 años;Activos;2016T2;1.418,5
Hombres;De 30 a 34 años;Activos;2016T1;1.446,5
Hombres;De 30 a 34 años;Activos;2015T4;1.454,0
Hombres;De 30 a 34 años;Activos;2015T3;1.497,6
Hombres;De 30 a 34 años;Activos;2015T2;1.530,8
Hombres;De 30 a 34 años;Activos;2015T1;1.538,8
Hombres;De 30 a 34 años;Activos;2014T4;1.560,8
Hombres;De 30 a 34 años;Activos;2014T3;1.568,2
Hombres;De 30 a 34 años;Activos;2014T2;1.596,1
Hombres;De 30 a 34 años;Activos;2014T1;1.607,7
Hombres;De 30 a 34 años;Activos;2013T4;1.653,1
Hombres;De 30 a 34 años;Activos;2013T3;1.668,3
Hombres;De 30 a 34 años;Activos;2013T2;1.697,5
Hombres;De 30 a 34 años;Activos;2013T1;1.736,8
Hombres;De 30 a 34 años;Activos;2012T4;1.772,6
Hombres;De 30 a 34 años;Activos;2012T3;1.797,0
Hombres;De 30 a 34 años;Activos;2012T2;1.827,3
Hombres;De 30 a 34 años;Activos;2012T1;1.841,8
Hombres;De 30 a 34 años;Activos;2011T4;1.866,9
Hombres;De 30 a 34 años;Activos;2011T3;1.887,2
Hombres;De 30 a 34 años;Activos;2011T2;1.901,2
Hombres;De 30 a 34 años;Activos;2011T1;1.925,4
Hombres;De 30 a 34 años;Activos;2010T4;1.944,9
Hombres;De 30 a 34 años;Activos;2010T3;1.955,4
Hombres;De 30 a 34 años;Activos;2010T2;1.976,3
Hombres;De 30 a 34 años;Activos;2010T1;1.982,3
Hombres;De 30 a 34 años;Activos;2009T4;1.981,8
Hombres;De 30 a 34 años;Activos;2009T3;1.981,9
Hombres;De 30 a 34 años;Activos;2009T2;2.009,4
Hombres;De 30 a 34 años;Activos;2009T1;2.018,8
Hombres;De 30 a 34 años;Activos;2008T4;2.032,6
Hombres;De 30 a 34 años;Activos;2008T3;2.016,9
Hombres;De 30 a 34 años;Activos;2008T2;2.017,6
Hombres;De 30 a 34 años;Activos;2008T1;2.011,2
Hombres;De 30 a 34 años;Activos;2007T4;2.001,1
Hombres;De 30 a 34 años;Activos;2007T3;1.970,7
Hombres;De 30 a 34 años;Activos;2007T2;1.953,6
Hombres;De 30 a 34 años;Activos;2007T1;1.941,0
Hombres;De 30 a 34 años;Activos;2006T4;1.922,4
Hombres;De 30 a 34 años;Activos;2006T3;1.899,9
Hombres;De 30 a 34 años;Activos;2006T2;1.892,3
Hombres;De 30 a 34 años;Activos;2006T1;1.886,3
Hombres;De 30 a 34 años;Activos;2005T4;1.875,0
Hombres;De 30 a 34 años;Activos;2005T3;1.856,2
Hombres;De 30 a 34 años;Activos;2005T2;1.853,1
Hombres;De 30 a 34 años;Activos;2005T1;1.818,9
Hombres;De 30 a 34 años;Activos;2004T4;1.813,1
Hombres;De 30 a 34 años;Activos;2004T3;1.789,0
Hombres;De 30 a 34 años;Activos;2004T2;1.782,2
Hombres;De 30 a 34 años;Activos;2004T1;1.758,8
Hombres;De 30 a 34 años;Activos;2003T4;1.751,8
Hombres;De 30 a 34 años;Activos;2003T3;1.735,8
Hombres;De 30 a 34 años;Activos;2003T2;1.719,8
Hombres;De 30 a 34 años;Activos;2003T1;1.700,2
Hombres;De 30 a 34 años;Activos;2002T4;1.685,2
Hombres;De 30 a 34 años;Activos;2002T3;1.675,8
Hombres;De 30 a 34 años;Activos;2002T2;1.656,0
Hombres;De 30 a 34 años;Activos;2002T1;1.637,5
Hombres;De 30 a 34 años;Ocupados;2025T4;1.238,7
Hombres;De 30 a 34 años;Ocupados;2025T3;1.232,0
Hombres;De 30 a 34 años;Ocupados;2025T2;1.208,9
Hombres;De 30 a 34 años;Ocupados;2025T1;1.200,8
Hombres;De 30 a 34 años;Ocupados;2024T4;1.207,6
Hombres;De 30 a 34 años;Ocupados;2024T3;1.188,8
Hombres;De 30 a 34 años;Ocupados;2024T2;1.173,7
Hombres;De 30 a 34 años;Ocupados;2024T1;1.170,5
Hombres;De 30 a 34 años;Ocupados;2023T4;1.166,7
Hombres;De 30 a 34 años;Ocupados;2023T3;1.185,4
Hombres;De 30 a 34 años;Ocupados;2023T2;1.180,1
Hombres;De 30 a 34 años;Ocupados;2023T1;1.133,6
Hombres;De 30 a 34 años;Ocupados;2022T4;1.118,9
Hombres;De 30 a 34 años;Ocupados;2022T3;1.132,8
Hombres;De 30 a 34 años;Ocupados;2022T2;1.108,9
Hombres;De 30 a 34 años;Ocupados;2022T1;1.094,4
Hombres;De 30 a 34 años;Ocupados;2021T4;1.061,2
Hombres;De 30 a 34 años;Ocupados;2021T3;1.079,5
Hombres;De 30 a 34 años;Ocupados;2021T2;1.074,4
Hombres;De 30 a 34 años;Ocupados;2021T1;1.047,7
Hombres;De 30 a 34 años;Ocupados;2020T4;1.055,5
Hombres;De 30 a 34 años;Ocupados;2020T3;1.042,4
Hombres;De 30 a 34 años;Ocupados;2020T2;1.012,6
Hombres;De 30 a 34 años;Ocupados;2020T1;1.099,3
Hombres;De 30 a 34 años;Ocupados;2019T4;1.118,8
Hombres;De 30 a 34 años;Ocupados;2019T3;1.129,1
Hombres;De 30 a 34 años;Ocupados;2019T2;1.145,9
Hombres;De 30 a 34 años;Ocupados;2019T1;1.133,4
Hombres;De 30 a 34 años;Ocupados;2018T4;1.119,8
Hombres;De 30 a 34 años;Ocupados;2018T3;1.128,3
Hombres;De 30 a 34 años;Ocupados;2018T2;1.143,4
Hombres;De 30 a 34 años;Ocupados;2018T1;1.120,0
Hombres;De 30 a 34 años;Ocupados;2017T4;1.120,2
Hombres;De 30 a 34 años;Ocupados;2017T3;1.133,2
Hombres;De 30 a 34 años;Ocupados;2017T2;1.128,3
Hombres;De 30 a 34 años;Ocupados;2017T1;1.137,5
Hombres;De 30 a 34 años;Ocupados;2016T4;1.145,6
Hombres;De 30 a 34 años;Ocupados;2016T3;1.165,6
Hombres;De 30 a 34 años;Ocupados;2016T2;1.165,5
Hombres;De 30 a 34 años;Ocupados;2016T1;1.178,3
Hombres;De 30 a 34 años;Ocupados;2015T4;1.190,8
Hombres;De 30 a 34 años;Ocupados;2015T3;1.213,6
Hombres;De 30 a 34 años;Ocupados;2015T2;1.213,9
Hombres;De 30 a 34 años;Ocupados;2015T1;1.182,9
Hombres;De 30 a 34 años;Ocupados;2014T4;1.210,3
Hombres;De 30 a 34 años;Ocupados;2014T3;1.219,2
Hombres;De 30 a 34 años;Ocupados;2014T2;1.226,0
Hombres;De 30 a 34 años;Ocupados;2014T1;1.208,6
Hombres;De 30 a 34 años;Ocupados;2013T4;1.234,7
Hombres;De 30 a 34 años;Ocupados;2013T3;1.251,0
Hombres;De 30 a 34 años;Ocupados;2013T2;1.273,9
Hombres;De 30 a 34 años;Ocupados;2013T1;1.266,0
Hombres;De 30 a 34 años;Ocupados;2012T4;1.290,0
Hombres;De 30 a 34 años;Ocupados;2012T3;1.350,5
Hombres;De 30 a 34 años;Ocupados;2012T2;1.376,8
Hombres;De 30 a 34 años;Ocupados;2012T1;1.393,2
Hombres;De 30 a 34 años;Ocupados;2011T4;1.442,5
Hombres;De 30 a 34 años;Ocupados;2011T3;1.491,9
Hombres;De 30 a 34 años;Ocupados;2011T2;1.512,0
