fecha,tasa_paro_total,ratio_asalariados,share_empleo_publico,tasa_autoempleo,share_labores_hogar,share_estudiantes,brecha_genero_empleo,dummy_2020Q2
2012-10-01,25.774387424872856,-0.47620489181404935,-0.21022817843272534,0.4680666704893355,0.6022474731104239,-1.4536374519774498,-1.4507778260989426,0
2013-01-01,26.9353537780371,-0.00940255336536211,-0.05093602625103344,0.002115559573176995,-0.7843447580087464,1.2989607074582459,-1.3059749177432494,0
2013-04-01,26.057075392431027,-0.27539755464623283,-0.09117379342799836,0.2749481237494251,-0.5117333150390593,0.11968147085590886,-0.7309663875070438,0
2013-07-01,25.647509644678813,-0.12760778024546937,-0.17074650688312687,0.1297932426482511,-0.2575903119986549,-0.07506419291442867,-0.18026251599219734,0
2013-10-01,25.72775976559113,-0.030238272936770727,-0.07957060244543257,0.026398571268632764,2.0290241460721035,-2.78642659421935,-0.2494772610946896,0
2014-01-01,25.92783572730173,0.27551554958623115,-0.10275001959765007,-0.25833524658231966,-0.05390324312850936,0.3638213154449268,-0.043890545862671715,0
2014-04-01,24.47303478862634,-0.07120546464366839,0.2503946116781002,0.07310765898231963,-0.3467750997513157,0.5516435700186015,-0.08974685150631245,0
2014-07-01,23.66898223856059,0.3303153512603103,-0.3476714222127022,-0.34091046971848726,-1.4564949237543132,1.5708952351331256,0.3126185989746517,0
2014-10-01,23.70151301961193,-0.16559697568216336,-0.16791321322140718,0.18431598079917677,0.7154177944867399,-1.024601366669886,1.0194773749949704,0
2015-01-01,23.776168807916363,0.09332020679755715,-0.051116704740579166,-0.1068620089417216,-0.9135137336737067,0.9977778102803203,0.48203067139377076,0
2015-04-01,22.371879820121222,0.028778821692384327,0.2764027912715612,-0.01704592255595827,-0.36910439922160876,0.3749278009962893,1.1558958282391938,0
2015-07-01,21.182995261905283,0.16173470835406079,-0.3925704770423444,-0.15591845364470203,-0.16498596087128803,-0.09742077718701125,0.8029751022458527,0
2015-10-01,20.8951765564819,0.19977164892067378,-0.000265518561075595,-0.20170536557829166,0.8257685895308136,-1.0390349201005513,0.3455083792412932,0
2016-01-01,20.99557425178564,0.01223852445271234,0.03742311599076231,-0.0055313300544348465,-0.8012748855980725,1.347194826895521,0.5987506559847944,0
2016-04-01,19.99807656159156,-0.0010367065200966863,0.15703683717005745,0.0009535385062449109,-0.09165837810637356,0.15152165003390294,0.581720423344187,0
2016-07-01,18.9108161219872,0.15235004922550388,-0.37557806724412757,-0.16839713572108295,0.019359411303273788,-0.15741686690148526,0.07661275040603499,0
2016-10-01,18.63104999142703,0.15560720030731545,-0.15202934428831583,-0.14864938147204043,0.5664089920615005,-1.1923769217332651,-0.11682219860801979,0
2017-01-01,18.75002754116854,-0.0165871381038869,-0.0791796016861177,0.008448633595271815,-0.9158687288071086,1.3723288427691376,0.09781714718890555,0
2017-04-01,17.222671993523296,0.0728011453603159,-0.005632060089173052,-0.06536165751757395,-0.09071106009142227,0.1451802401824942,0.03720243785100763,0
2017-07-01,16.380827798726123,0.19931254250599295,-0.1620207168175014,-0.2076892631580769,0.08310939381265925,-0.4671547603973494,0.396319008258077,0
2017-10-01,16.545940935906277,0.10320277069790507,0.10832657960716219,-0.09481499476519062,0.3309840798963748,-1.0659102497843236,0.5821869662726318,0
2018-01-01,16.744815904509423,0.3069713663740714,0.10930364097364631,-0.30548071824338763,-0.7738466466613474,1.196568586583595,0.3131657732980049,0
2018-04-01,15.284529346331382,-0.13938451552064635,0.2712725365658599,0.13811704799495317,-0.2664568095289255,0.5345551876010219,0.23463056200628785,0
2018-07-01,14.553251072022402,0.37184859852690977,-0.3376910765069212,-0.37777103585614746,-0.16008657664091785,-0.05255399010597728,0.11386303983714008,0
2018-10-01,14.448880357166283,0.1113555513533413,0.1027231560670856,-0.1130387712935974,0.9773617163039994,-1.005599771817037,0.05393689522156819,0
