fecha,tasa_paro_total,precio_petroleo_real2025,petroleo_yoy,petroleo__volatilidad_30d,IPRI_energia_2025,prima_energia,dummy_2020Q2
2013-01-01,26.9353537780371,1.382139073476793,8.968291361775814,-7.21845796627985,0.8844236213764987,0.40621848465632837,0
2013-04-01,26.057075392431027,-9.218230867281903,-8.762342679155967,7.451328187853118,-2.6106782251396865,-1.651611256495336,0
2013-07-01,25.647509644678813,6.453802443396853,0.6729525653311917,-5.337157263569432,3.7356249843409515,2.8164084437566093,0
2013-10-01,25.72775976559113,-4.477952632700138,-0.1982487564634367,0.868575499282846,-0.6288677874376702,-0.17722960275750665,0
2014-01-01,25.92783572730173,-0.46759784433668017,4.2026077195626925,-2.39161566349569,-3.424949264650621,-2.3569577926422314,0
2014-04-01,24.47303478862634,0.3344765379641643,-0.9251172857505782,-1.118915494479884,1.5984766867937594,1.0830778172175881,0
2014-07-01,23.66898223856059,-3.2261380448919255,-6.186476080363456,-0.32178841346184406,0.9295217097186423,0.5708678571784978,0
2014-10-01,23.70151301961193,-20.399132946918797,-29.54379082073836,10.44913801435415,-4.189111317114715,-2.8873306671542425,0
2015-01-01,23.776168807916363,-15.356678912500335,-50.74084809857122,14.862375447277863,-3.184426126825855,-2.310373404709515,0
2015-04-01,22.371879820121222,8.610331992330494,-36.5872589013089,-8.02986135909195,2.0695011650339623,1.1237176724096063,0
2015-07-01,21.182995261905283,-12.468720966439733,-22.89409312896016,7.593054707738876,-1.5208077568711857,-1.0718262673950303,0
2015-10-01,20.8951765564819,-7.414372713425514,-21.74715755364475,-2.945864994544131,-3.6779996492371083,-2.1185195644885173,0
2016-01-01,20.99557425178564,-10.369767171831533,-44.21274743649422,16.82969603781642,-6.9000075163480545,-4.506325137543168,0
2016-04-01,19.99807656159156,11.354986261986802,-5.313114313600193,-14.70706950023807,1.6285420790218623,0.9378013259816154,0
2016-07-01,18.9108161219872,0.9931472790453881,20.1093173636545,-0.4599369782376286,2.535514744569447,1.5233138718450618,0
2016-10-01,18.63104999142703,4.796319587753487,36.60754229341903,-0.22727527278615867,4.422118106882472,2.8918616693779065,0
2017-01-01,18.75002754116854,6.278120964051389,14.658160624139311,-10.623925978865923,1.8590434194372776,0.6077399783528179,0
2017-04-01,17.222671993523296,-7.17681372364185,7.067492924027377,-0.4114680687665455,-3.114273544960298,-2.471353305592057,0
2017-07-01,16.380827798726123,-0.7137900963568669,3.871925624214241,-0.5967140572372287,0.045098088342157894,-0.002722425329871214,0
2017-10-01,16.545940935906277,9.118547239101417,15.688241846621551,-3.0799288418033726,3.3347530879663196,2.2508214447339228,0
2018-01-01,16.744815904509423,3.1462590562081516,38.87978332776981,-1.6250981827871698,-0.4785408262971913,-0.5688684632332333,0
2018-04-01,15.284529346331382,8.743438249791438,37.74107010321323,6.98050486769926,1.9517450454738992,1.1255128370296053,0
2018-07-01,14.553251072022402,2.6410418696431037,16.888620557253702,-2.30799339049614,3.971137223461021,2.4913579948324793,0
2018-10-01,14.448880357166283,-7.374333198953806,0.5033912126329463,5.767629910467754,-0.5461879588103926,-0.2964586096343167,0
2019-01-01,14.695097107157409,-3.431624169176473,-16.129684796233033,-2.265789625463242,-1.9141633051887936,-1.2154524665365276,0
2019-04-01,14.024440537431357,6.209681829792416,-9.896482408949293,-0.8722773375469934,-0.15032696114048605,-0.2565947693005235,0
2019-07-01,13.921961825481729,-6.544757273566063,1.3070409180608318,9.283881314537883,-1.7964071856287376,-1.0578459189164704,0
2019-10-01,13.782665768519957,1.3214536202029024,-3.962753289840249,-9.185829270665405,-0.6915040212462173,-0.3567604255420793,0
2020-01-01,14.407918484146071,-13.018669171341529,-25.23635555256952,19.735411492206925,-3.10675719690326,-2.142376837850911,0
2020-04-01,15.32636790563908,-23.57160915263413,-51.56692385521616,104.04189281251584,-8.175281236689798,-4.700323909856511,1
2020-07-01,16.25734722573996,12.412434658420324,-33.878660480691394,-121.21097584919721,5.163731115175501,3.1446427601347473,1
2020-10-01,16.1280951782207,0.10365076405577867,49.61851227125458,4.715778068570458,0.18289780272090894,-0.26342699155124727,0
2021-01-01,16.14137707090211,16.192172832331615,84.26380057744694,-6.928871759442668,4.30937288602712,1.5012460553980755,0
2021-04-01,15.39062332367772,6.496962613756416,63.058183975438304,-0.025896029194484527,7.426151880339738,3.1010520882261314,0
2021-07-01,14.710636510583056,6.186143753681364,58.125927800473775,1.6412939416194945,12.146418460150826,6.74270041521283,0
2021-10-01,13.44248297649796,5.730106046720721,26.201306445761425,0.6013727357748593,23.41342419762988,13.323295812834118,0
2022-01-01,13.731344558633824,21.17789059623631,39.924661732825285,10.101560821486338,23.48357677949538,13.752102247239803,0
2022-04-01,12.688385257119128,15.662978535989978,51.48189337213984,4.658254199669734,15.390975371432845,7.442143321061916,0
2022-07-01,12.7288483543111,-8.607475671244572,27.2615317531094,-3.175375132120351,14.797183874927981,10.217041343230292,0
2022-10-01,12.99030869688015,-14.281704578610345,-14.9101098778754,-8.973620750953923,-16.638689148898862,-12.62442269565339,0
2023-01-01,13.376293528683275,-12.657746580668487,-29.777068177127564,-2.502057304859637,-18.24969308245433,-14.421395293488912,0
2023-04-01,11.668453375217103,-4.918899003705889,-18.37595881205716,3.6007286274920283,-12.862976974920457,-9.148917079727099,0
2023-07-01,11.89145885542911,7.195298236022381,1.6835972627632902,-11.46408484585847,5.940420414401316,4.625356288420861,0
2023-10-01,11.79687016762541,-1.7479949086941815,2.4629893602012216,13.364031659958059,-5.912860471525562,-4.297589787492968,0
2024-01-01,12.291201466078364,-2.172729291808949,8.38540543759066,-13.59212169995223,-12.161451156264874,-8.89902944575168,0
2024-04-01,11.273731587561375,1.0578014132807851,-5.257383162597624,1.865809031899122,-4.675168491468938,-3.349477584672457,0
2024-07-01,11.205960019693128,-5.763226494632548,-1.1737464145857812,-0.7737577893977985,11.26951118683138,7.89285158254612,0
2024-10-01,10.61406593766102,-3.3080979446274483,-12.693248910931944,5.612619659729798,4.44717260040585,3.3898079092134785,0
2025-01-01,11.359175062921,1.5616716068643939,-9.20460530198214,-7.605250358073871,3.429960163355304,2.01659831482678,0
2025-04-01,10.28571658783811,-12.912845946236196,-12.25101367441357,11.534636616822379,-16.74642347104954,-11.701359278651683,0
2025-07-01,10.452674567905184,-1.0935502230327003,-8.348068442541296,-2.8007445890081257,7.849572820885442,5.623262239932629,0
2025-10-01,9.932078074128723,-2.4758678425448437,-16.6625,-2.551104486415806,-0.23551223912008368,-0.23551223912009311,0
