Sexo;Grupos de edad (4);Relación con la actividad económica;Periodo;Total
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1995TII;2.555,8
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1995TI;2.572,2
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1994TIV;2.586,2
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1994TIII;2.598,0
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1994TII;2.609,7
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1994TI;2.621,4
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1993TIV;2.630,5
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1993TIII;2.637,8
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1993TII;2.645,2
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1993TI;2.652,5
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1992TIV;2.657,6
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1992TIII;2.660,3
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1992TII;2.663,0
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1992TI;2.665,7
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1991TIV;2.667,1
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1991TIII;2.666,9
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1991TII;2.666,8
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1991TI;2.666,7
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1990TIV;2.658,2
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1990TIII;2.657,8
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1990TII;2.657,5
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1990TI;2.657,2
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1989TIV;2.657,0
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1989TIII;2.652,2
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1989TII;2.647,3
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1989TI;2.642,5
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1988TIV;2.638,3
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1988TIII;2.634,6
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1988TII;2.630,9
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1988TI;2.617,0
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1987TIV;2.614,1
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1987TIII;2.612,0
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1987TII;2.609,9
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1987TI;2.605,3
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1986TIV;2.604,0
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1986TIII;2.603,2
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1986TII;2.603,7
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1986TI;2.605,5
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1985TIV;2.610,3
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1985TIII;2.611,4
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1985TII;2.613,9
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1985TI;2.612,9
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1984TIV;2.614,3
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1984TIII;2.614,3
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1984TII;2.615,0
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1984TI;2.617,3
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1983TIV;2.615,6
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1983TIII;2.614,4
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1983TII;2.613,0
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1983TI;2.612,6
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1982TIV;2.611,6
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1982TIII;2.605,0
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1982TII;2.600,9
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1982TI;2.597,7
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1981TIV;2.589,1
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1981TIII;2.583,0
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1981TII;2.574,5
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1981TI;2.568,1
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1980TIV;2.550,7
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1980TIII;2.535,4
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1980TII;2.520,0
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1980TI;2.505,1
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1979TIV;2.491,6
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1979TIII;2.481,2
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1979TII;2.468,8
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1979TI;2.457,2
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1978TIV;2.446,0
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1978TIII;2.437,3
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1978TII;2.428,7
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1978TI;2.417,0
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1977TIV;2.409,1
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1977TIII;2.402,2
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1977TII;2.394,3
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1977TI;2.384,8
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1976TIV;2.374,8
Ambos sexos;De 16 a 19 años;Población de 16 y más años;1976TIII;2.366,1
Ambos sexos;De 16 a 19 años;Activos;1995TIV;603,7
Ambos sexos;De 16 a 19 años;Activos;1995TIII;658,2
Ambos sexos;De 16 a 19 años;Activos;1995TII;636,2
Ambos sexos;De 16 a 19 años;Activos;1995TI;664,2
Ambos sexos;De 16 a 19 años;Activos;1994TIV;671,3
Ambos sexos;De 16 a 19 años;Activos;1994TIII;721,0
Ambos sexos;De 16 a 19 años;Activos;1994TII;707,3
Ambos sexos;De 16 a 19 años;Activos;1994TI;716,5
Ambos sexos;De 16 a 19 años;Activos;1993TIV;741,0
Ambos sexos;De 16 a 19 años;Activos;1993TIII;767,8
Ambos sexos;De 16 a 19 años;Activos;1993TII;744,4
Ambos sexos;De 16 a 19 años;Activos;1993TI;752,1
Ambos sexos;De 16 a 19 años;Activos;1992TIV;769,5
Ambos sexos;De 16 a 19 años;Activos;1992TIII;813,2
Ambos sexos;De 16 a 19 años;Activos;1992TII;792,8
Ambos sexos;De 16 a 19 años;Activos;1992TI;789,0
Ambos sexos;De 16 a 19 años;Activos;1991TIV;783,0
Ambos sexos;De 16 a 19 años;Activos;1991TIII;821,3
Ambos sexos;De 16 a 19 años;Activos;1991TII;785,5
Ambos sexos;De 16 a 19 años;Activos;1991TI;798,6
Ambos sexos;De 16 a 19 años;Activos;1990TIV;836,7
Ambos sexos;De 16 a 19 años;Activos;1990TIII;887,7
Ambos sexos;De 16 a 19 años;Activos;1990TII;843,0
Ambos sexos;De 16 a 19 años;Activos;1990TI;850,0
Ambos sexos;De 16 a 19 años;Activos;1989TIV;861,3
Ambos sexos;De 16 a 19 años;Activos;1989TIII;915,6
Ambos sexos;De 16 a 19 años;Activos;1989TII;886,6
Ambos sexos;De 16 a 19 años;Activos;1989TI;909,6
Ambos sexos;De 16 a 19 años;Activos;1988TIV;924,7
Ambos sexos;De 16 a 19 años;Activos;1988TIII;990,9
Ambos sexos;De 16 a 19 años;Activos;1988TII;971,6
Ambos sexos;De 16 a 19 años;Activos;1988TI;983,5
Ambos sexos;De 16 a 19 años;Activos;1987TIV;1.011,2
Ambos sexos;De 16 a 19 años;Activos;1987TIII;1.023,9
Ambos sexos;De 16 a 19 años;Activos;1987TII;1.000,0
Ambos sexos;De 16 a 19 años;Activos;1987TI;951,3
Ambos sexos;De 16 a 19 años;Activos;1986TIV;940,2
Ambos sexos;De 16 a 19 años;Activos;1986TIII;930,0
Ambos sexos;De 16 a 19 años;Activos;1986TII;928,2
Ambos sexos;De 16 a 19 años;Activos;1986TI;964,0
Ambos sexos;De 16 a 19 años;Activos;1985TIV;973,2
Ambos sexos;De 16 a 19 años;Activos;1985TIII;980,2
Ambos sexos;De 16 a 19 años;Activos;1985TII;961,6
Ambos sexos;De 16 a 19 años;Activos;1985TI;1.027,7
Ambos sexos;De 16 a 19 años;Activos;1984TIV;1.058,5
Ambos sexos;De 16 a 19 años;Activos;1984TIII;1.065,1
Ambos sexos;De 16 a 19 años;Activos;1984TII;1.035,3
Ambos sexos;De 16 a 19 años;Activos;1984TI;1.059,9
Ambos sexos;De 16 a 19 años;Activos;1983TIV;1.079,3
Ambos sexos;De 16 a 19 años;Activos;1983TIII;1.086,8
Ambos sexos;De 16 a 19 años;Activos;1983TII;1.060,0
Ambos sexos;De 16 a 19 años;Activos;1983TI;1.091,1
Ambos sexos;De 16 a 19 años;Activos;1982TIV;1.137,5
Ambos sexos;De 16 a 19 años;Activos;1982TIII;1.127,4
Ambos sexos;De 16 a 19 años;Activos;1982TII;1.111,3
Ambos sexos;De 16 a 19 años;Activos;1982TI;1.134,0
Ambos sexos;De 16 a 19 años;Activos;1981TIV;1.157,4
Ambos sexos;De 16 a 19 años;Activos;1981TIII;1.168,4
Ambos sexos;De 16 a 19 años;Activos;1981TII;1.127,0
Ambos sexos;De 16 a 19 años;Activos;1981TI;1.169,7
Ambos sexos;De 16 a 19 años;Activos;1980TIV;1.183,8
Ambos sexos;De 16 a 19 años;Activos;1980TIII;1.180,1
Ambos sexos;De 16 a 19 años;Activos;1980TII;1.175,4
Ambos sexos;De 16 a 19 años;Activos;1980TI;1.211,1
Ambos sexos;De 16 a 19 años;Activos;1979TIV;1.224,4
Ambos sexos;De 16 a 19 años;Activos;1979TIII;1.228,1
Ambos sexos;De 16 a 19 años;Activos;1979TII;1.197,1
Ambos sexos;De 16 a 19 años;Activos;1979TI;1.234,5
Ambos sexos;De 16 a 19 años;Activos;1978TIV;1.250,5
Ambos sexos;De 16 a 19 años;Activos;1978TIII;1.266,1
Ambos sexos;De 16 a 19 años;Activos;1978TII;1.238,9
Ambos sexos;De 16 a 19 años;Activos;1978TI;1.276,0
Ambos sexos;De 16 a 19 años;Activos;1977TIV;1.302,4
Ambos sexos;De 16 a 19 años;Activos;1977TIII;1.312,0
Ambos sexos;De 16 a 19 años;Activos;1977TII;1.266,9
Ambos sexos;De 16 a 19 años;Activos;1977TI;1.300,4
Ambos sexos;De 16 a 19 años;Activos;1976TIV;1.310,8
Ambos sexos;De 16 a 19 años;Activos;1976TIII;1.319,4
Ambos sexos;De 16 a 19 años;Ocupados;1995TIV;300,3
Ambos sexos;De 16 a 19 años;Ocupados;1995TIII;323,2
Ambos sexos;De 16 a 19 años;Ocupados;1995TII;316,6
Ambos sexos;De 16 a 19 años;Ocupados;1995TI;321,9
Ambos sexos;De 16 a 19 años;Ocupados;1994TIV;313,4
Ambos sexos;De 16 a 19 años;Ocupados;1994TIII;341,5
Ambos sexos;De 16 a 19 años;Ocupados;1994TII;338,1
Ambos sexos;De 16 a 19 años;Ocupados;1994TI;327,6
Ambos sexos;De 16 a 19 años;Ocupados;1993TIV;352,9
Ambos sexos;De 16 a 19 años;Ocupados;1993TIII;375,3
Ambos sexos;De 16 a 19 años;Ocupados;1993TII;374,2
Ambos sexos;De 16 a 19 años;Ocupados;1993TI;391,3
Ambos sexos;De 16 a 19 años;Ocupados;1992TIV;441,9
Ambos sexos;De 16 a 19 años;Ocupados;1992TIII;490,2
Ambos sexos;De 16 a 19 años;Ocupados;1992TII;505,3
Ambos sexos;De 16 a 19 años;Ocupados;1992TI;498,4
Ambos sexos;De 16 a 19 años;Ocupados;1991TIV;509,8
Ambos sexos;De 16 a 19 años;Ocupados;1991TIII;535,9
Ambos sexos;De 16 a 19 años;Ocupados;1991TII;520,5
Ambos sexos;De 16 a 19 años;Ocupados;1991TI;519,5
Ambos sexos;De 16 a 19 años;Ocupados;1990TIV;543,9
Ambos sexos;De 16 a 19 años;Ocupados;1990TIII;565,1
Ambos sexos;De 16 a 19 años;Ocupados;1990TII;535,5
Ambos sexos;De 16 a 19 años;Ocupados;1990TI;522,8
Ambos sexos;De 16 a 19 años;Ocupados;1989TIV;543,6
Ambos sexos;De 16 a 19 años;Ocupados;1989TIII;570,1
Ambos sexos;De 16 a 19 años;Ocupados;1989TII;551,4
Ambos sexos;De 16 a 19 años;Ocupados;1989TI;535,4
Ambos sexos;De 16 a 19 años;Ocupados;1988TIV;526,6
Ambos sexos;De 16 a 19 años;Ocupados;1988TIII;546,3
Ambos sexos;De 16 a 19 años;Ocupados;1988TII;516,3
Ambos sexos;De 16 a 19 años;Ocupados;1988TI;506,9
Ambos sexos;De 16 a 19 años;Ocupados;1987TIV;518,0
Ambos sexos;De 16 a 19 años;Ocupados;1987TIII;540,6
Ambos sexos;De 16 a 19 años;Ocupados;1987TII;504,0
Ambos sexos;De 16 a 19 años;Ocupados;1987TI;466,9
Ambos sexos;De 16 a 19 años;Ocupados;1986TIV;452,8
Ambos sexos;De 16 a 19 años;Ocupados;1986TIII;458,5
Ambos sexos;De 16 a 19 años;Ocupados;1986TII;452,6
Ambos sexos;De 16 a 19 años;Ocupados;1986TI;450,7
Ambos sexos;De 16 a 19 años;Ocupados;1985TIV;442,6
Ambos sexos;De 16 a 19 años;Ocupados;1985TIII;451,7
Ambos sexos;De 16 a 19 años;Ocupados;1985TII;430,4
Ambos sexos;De 16 a 19 años;Ocupados;1985TI;441,4
Ambos sexos;De 16 a 19 años;Ocupados;1984TIV;461,9
Ambos sexos;De 16 a 19 años;Ocupados;1984TIII;488,1
Ambos sexos;De 16 a 19 años;Ocupados;1984TII;472,2
Ambos sexos;De 16 a 19 años;Ocupados;1984TI;488,5
Ambos sexos;De 16 a 19 años;Ocupados;1983TIV;525,1
Ambos sexos;De 16 a 19 años;Ocupados;1983TIII;541,6
Ambos sexos;De 16 a 19 años;Ocupados;1983TII;535,3
Ambos sexos;De 16 a 19 años;Ocupados;1983TI;538,4
Ambos sexos;De 16 a 19 años;Ocupados;1982TIV;576,7
Ambos sexos;De 16 a 19 años;Ocupados;1982TIII;591,7
Ambos sexos;De 16 a 19 años;Ocupados;1982TII;600,5
Ambos sexos;De 16 a 19 años;Ocupados;1982TI;624,4
Ambos sexos;De 16 a 19 años;Ocupados;1981TIV;634,4
Ambos sexos;De 16 a 19 años;Ocupados;1981TIII;665,7
Ambos sexos;De 16 a 19 años;Ocupados;1981TII;663,6
Ambos sexos;De 16 a 19 años;Ocupados;1981TI;700,3
Ambos sexos;De 16 a 19 años;Ocupados;1980TIV;731,3
Ambos sexos;De 16 a 19 años;Ocupados;1980TIII;764,7
Ambos sexos;De 16 a 19 años;Ocupados;1980TII;782,6
Ambos sexos;De 16 a 19 años;Ocupados;1980TI;839,2
Ambos sexos;De 16 a 19 años;Ocupados;1979TIV;877,5
Ambos sexos;De 16 a 19 años;Ocupados;1979TIII;897,2
Ambos sexos;De 16 a 19 años;Ocupados;1979TII;899,3
Ambos sexos;De 16 a 19 años;Ocupados;1979TI;931,0
Ambos sexos;De 16 a 19 años;Ocupados;1978TIV;953,6
Ambos sexos;De 16 a 19 años;Ocupados;1978TIII;985,4
Ambos sexos;De 16 a 19 años;Ocupados;1978TII;988,8
Ambos sexos;De 16 a 19 años;Ocupados;1978TI;1.030,2
Ambos sexos;De 16 a 19 años;Ocupados;1977TIV;1.080,4
Ambos sexos;De 16 a 19 años;Ocupados;1977TIII;1.101,7
Ambos sexos;De 16 a 19 años;Ocupados;1977TII;1.094,3
Ambos sexos;De 16 a 19 años;Ocupados;1977TI;1.123,5
Ambos sexos;De 16 a 19 años;Ocupados;1976TIV;1.135,3
Ambos sexos;De 16 a 19 años;Ocupados;1976TIII;1.162,1
Ambos sexos;De 16 a 19 años;Parados;1995TIV;303,5
Ambos sexos;De 16 a 19 años;Parados;1995TIII;335,0
Ambos sexos;De 16 a 19 años;Parados;1995TII;319,5
Ambos sexos;De 16 a 19 años;Parados;1995TI;342,3
Ambos sexos;De 16 a 19 años;Parados;1994TIV;357,9
Ambos sexos;De 16 a 19 años;Parados;1994TIII;379,5
Ambos sexos;De 16 a 19 años;Parados;1994TII;369,3
Ambos sexos;De 16 a 19 años;Parados;1994TI;388,9
Ambos sexos;De 16 a 19 años;Parados;1993TIV;388,1
Ambos sexos;De 16 a 19 años;Parados;1993TIII;392,5
Ambos sexos;De 16 a 19 años;Parados;1993TII;370,1
Ambos sexos;De 16 a 19 años;Parados;1993TI;360,8
Ambos sexos;De 16 a 19 años;Parados;1992TIV;327,7
Ambos sexos;De 16 a 19 años;Parados;1992TIII;323,0
Ambos sexos;De 16 a 19 años;Parados;1992TII;287,5
Ambos sexos;De 16 a 19 años;Parados;1992TI;290,6
Ambos sexos;De 16 a 19 años;Parados;1991TIV;273,1
Ambos sexos;De 16 a 19 años;Parados;1991TIII;285,4
Ambos sexos;De 16 a 19 años;Parados;1991TII;265,0
Ambos sexos;De 16 a 19 años;Parados;1991TI;279,1
Ambos sexos;De 16 a 19 años;Parados;1990TIV;292,9
Ambos sexos;De 16 a 19 años;Parados;1990TIII;322,6
Ambos sexos;De 16 a 19 años;Parados;1990TII;307,6
Ambos sexos;De 16 a 19 años;Parados;1990TI;327,1
Ambos sexos;De 16 a 19 años;Parados;1989TIV;317,7
Ambos sexos;De 16 a 19 años;Parados;1989TIII;345,5
Ambos sexos;De 16 a 19 años;Parados;1989TII;335,2
Ambos sexos;De 16 a 19 años;Parados;1989TI;374,1
Ambos sexos;De 16 a 19 años;Parados;1988TIV;398,1
Ambos sexos;De 16 a 19 años;Parados;1988TIII;444,5
Ambos sexos;De 16 a 19 años;Parados;1988TII;455,3
Ambos sexos;De 16 a 19 años;Parados;1988TI;476,6
Ambos sexos;De 16 a 19 años;Parados;1987TIV;493,2
Ambos sexos;De 16 a 19 años;Parados;1987TIII;483,2
Ambos sexos;De 16 a 19 años;Parados;1987TII;496,1
Ambos sexos;De 16 a 19 años;Parados;1987TI;484,4
Ambos sexos;De 16 a 19 años;Parados;1986TIV;487,5
Ambos sexos;De 16 a 19 años;Parados;1986TIII;471,5
Ambos sexos;De 16 a 19 años;Parados;1986TII;475,6
Ambos sexos;De 16 a 19 años;Parados;1986TI;513,3
Ambos sexos;De 16 a 19 años;Parados;1985TIV;530,6
Ambos sexos;De 16 a 19 años;Parados;1985TIII;528,5
Ambos sexos;De 16 a 19 años;Parados;1985TII;531,3
Ambos sexos;De 16 a 19 años;Parados;1985TI;586,3
Ambos sexos;De 16 a 19 años;Parados;1984TIV;596,6
Ambos sexos;De 16 a 19 años;Parados;1984TIII;577,0
Ambos sexos;De 16 a 19 años;Parados;1984TII;563,1
Ambos sexos;De 16 a 19 años;Parados;1984TI;571,4
Ambos sexos;De 16 a 19 años;Parados;1983TIV;554,2
Ambos sexos;De 16 a 19 años;Parados;1983TIII;545,2
Ambos sexos;De 16 a 19 años;Parados;1983TII;524,7
Ambos sexos;De 16 a 19 años;Parados;1983TI;552,8
Ambos sexos;De 16 a 19 años;Parados;1982TIV;560,9
Ambos sexos;De 16 a 19 años;Parados;1982TIII;535,7
Ambos sexos;De 16 a 19 años;Parados;1982TII;510,8
Ambos sexos;De 16 a 19 años;Parados;1982TI;509,5
Ambos sexos;De 16 a 19 años;Parados;1981TIV;523,0
Ambos sexos;De 16 a 19 años;Parados;1981TIII;502,8
Ambos sexos;De 16 a 19 años;Parados;1981TII;463,4
Ambos sexos;De 16 a 19 años;Parados;1981TI;469,4
Ambos sexos;De 16 a 19 años;Parados;1980TIV;452,5
Ambos sexos;De 16 a 19 años;Parados;1980TIII;415,4
Ambos sexos;De 16 a 19 años;Parados;1980TII;392,7
Ambos sexos;De 16 a 19 años;Parados;1980TI;371,9
Ambos sexos;De 16 a 19 años;Parados;1979TIV;346,9
Ambos sexos;De 16 a 19 años;Parados;1979TIII;330,9
Ambos sexos;De 16 a 19 años;Parados;1979TII;297,8
Ambos sexos;De 16 a 19 años;Parados;1979TI;303,4
Ambos sexos;De 16 a 19 años;Parados;1978TIV;296,9
Ambos sexos;De 16 a 19 años;Parados;1978TIII;280,7
Ambos sexos;De 16 a 19 años;Parados;1978TII;250,1
Ambos sexos;De 16 a 19 años;Parados;1978TI;245,8
Ambos sexos;De 16 a 19 años;Parados;1977TIV;222,1
Ambos sexos;De 16 a 19 años;Parados;1977TIII;210,4
Ambos sexos;De 16 a 19 años;Parados;1977TII;172,6
Ambos sexos;De 16 a 19 años;Parados;1977TI;176,9
Ambos sexos;De 16 a 19 años;Parados;1976TIV;175,5
Ambos sexos;De 16 a 19 años;Parados;1976TIII;157,3
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1995TIV;194,1
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1995TIII;213,6
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1995TII;201,7
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1995TI;215,4
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1994TIV;224,7
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1994TIII;237,6
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1994TII;219,4
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1994TI;216,2
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1993TIV;211,7
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1993TIII;209,6
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1993TII;188,3
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1993TI;177,4
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1992TIV;173,9
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1992TIII;181,0
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1992TII;155,2
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1992TI;162,6
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1991TIV;153,6
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1991TIII;163,6
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1991TII;146,0
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1991TI;150,7
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1990TIV;171,8
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1990TIII;197,8
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1990TII;184,9
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1990TI;195,7
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1989TIV;203,7
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1989TIII;227,4
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1989TII;220,5
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1989TI;242,4
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1988TIV;272,9
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1988TIII;315,8
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1988TII;314,8
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1988TI;332,2
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1987TIV;357,3
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1987TIII;355,4
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1987TII;379,3
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1987TI;380,9
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1986TIV;384,4
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1986TIII;376,7
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1986TII;379,5
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1986TI;408,6
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1985TIV;424,6
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1985TIII;425,8
Ambos sexos;De 16 a 19 años;Parados que buscan primer empleo;1985TII;419,3
