Sexo;Edad;Estado civil;Periodo;Total
Ambos sexos;De 60 a 64 años;Total;2020T4;2.987,9
Ambos sexos;De 60 a 64 años;Total;2020T3;2.964,3
Ambos sexos;De 60 a 64 años;Total;2020T2;2.940,6
Ambos sexos;De 60 a 64 años;Total;2020T1;2.917,6
Ambos sexos;De 60 a 64 años;Total;2019T4;2.891,8
Ambos sexos;De 60 a 64 años;Total;2019T3;2.863,8
Ambos sexos;De 60 a 64 años;Total;2019T2;2.834,8
Ambos sexos;De 60 a 64 años;Total;2019T1;2.807,6
Ambos sexos;De 60 a 64 años;Total;2018T4;2.782,3
Ambos sexos;De 60 a 64 años;Total;2018T3;2.758
Ambos sexos;De 60 a 64 años;Total;2018T2;2.733,9
Ambos sexos;De 60 a 64 años;Total;2018T1;2.711,7
Ambos sexos;De 60 a 64 años;Total;2017T4;2.690,2
Ambos sexos;De 60 a 64 años;Total;2017T3;2.670,2
Ambos sexos;De 60 a 64 años;Total;2017T2;2.652,5
Ambos sexos;De 60 a 64 años;Total;2017T1;2.633,9
Ambos sexos;De 60 a 64 años;Total;2016T4;2.615,8
Ambos sexos;De 60 a 64 años;Total;2016T3;2.597,6
Ambos sexos;De 60 a 64 años;Total;2016T2;2.579,5
Ambos sexos;De 60 a 64 años;Total;2016T1;2.562,2
Ambos sexos;De 60 a 64 años;Total;2015T4;2.546
Ambos sexos;De 60 a 64 años;Total;2015T3;2.527,5
Ambos sexos;De 60 a 64 años;Total;2015T2;2.513,6
Ambos sexos;De 60 a 64 años;Total;2015T1;2.501,6
Ambos sexos;De 60 a 64 años;Total;2014T4;2.493,3
Ambos sexos;De 60 a 64 años;Total;2014T3;2.489,6
Ambos sexos;De 60 a 64 años;Total;2014T2;2.484,6
Ambos sexos;De 60 a 64 años;Total;2014T1;2.479,2
Ambos sexos;De 60 a 64 años;Total;2013T4;2.478,4
Ambos sexos;De 60 a 64 años;Total;2013T3;2.481
Ambos sexos;De 60 a 64 años;Total;2013T2;2.484,4
Ambos sexos;De 60 a 64 años;Total;2013T1;2.487,5
Ambos sexos;De 60 a 64 años;Total;2012T4;2.484,4
Ambos sexos;De 60 a 64 años;Total;2012T3;2.475,5
Ambos sexos;De 60 a 64 años;Total;2012T2;2.467,1
Ambos sexos;De 60 a 64 años;Total;2012T1;2.457,9
Ambos sexos;De 60 a 64 años;Total;2011T4;2.449,4
Ambos sexos;De 60 a 64 años;Total;2011T3;2.441,6
Ambos sexos;De 60 a 64 años;Total;2011T2;2.435,2
Ambos sexos;De 60 a 64 años;Total;2011T1;2.428,3
Ambos sexos;De 60 a 64 años;Total;2010T4;2.425,7
Ambos sexos;De 60 a 64 años;Total;2010T3;2.426,4
Ambos sexos;De 60 a 64 años;Total;2010T2;2.428,9
Ambos sexos;De 60 a 64 años;Total;2010T1;2.429,5
Ambos sexos;De 60 a 64 años;Total;2009T4;2.426,1
Ambos sexos;De 60 a 64 años;Total;2009T3;2.417,7
Ambos sexos;De 60 a 64 años;Total;2009T2;2.408,4
Ambos sexos;De 60 a 64 años;Total;2009T1;2.399,3
Ambos sexos;De 60 a 64 años;Total;2008T4;2.387,2
Ambos sexos;De 60 a 64 años;Total;2008T3;2.369,9
Ambos sexos;De 60 a 64 años;Total;2008T2;2.353,1
Ambos sexos;De 60 a 64 años;Total;2008T1;2.335,6
Ambos sexos;De 60 a 64 años;Total;2007T4;2.316,4
Ambos sexos;De 60 a 64 años;Total;2007T3;2.293,6
Ambos sexos;De 60 a 64 años;Total;2007T2;2.270,7
Ambos sexos;De 60 a 64 años;Total;2007T1;2.247,7
Ambos sexos;De 60 a 64 años;Total;2006T4;2.224,6
Ambos sexos;De 60 a 64 años;Total;2006T3;2.199,9
Ambos sexos;De 60 a 64 años;Total;2006T2;2.175,5
Ambos sexos;De 60 a 64 años;Total;2006T1;2.151
Ambos sexos;De 60 a 64 años;Total;2005T4;2.134,8
Ambos sexos;De 60 a 64 años;Total;2005T3;2.125,2
Ambos sexos;De 60 a 64 años;Total;2005T2;2.115,9
Ambos sexos;De 60 a 64 años;Total;2005T1;2.107,4
Ambos sexos;De 60 a 64 años;Total;2004T4;2.083,2
Ambos sexos;De 60 a 64 años;Total;2004T3;2.043,2
Ambos sexos;De 60 a 64 años;Total;2004T2;2.003,4
Ambos sexos;De 60 a 64 años;Total;2004T1;1.963,7
Ambos sexos;De 60 a 64 años;Total;2003T4;1.930,7
Ambos sexos;De 60 a 64 años;Total;2003T3;1.902,9
Ambos sexos;De 60 a 64 años;Total;2003T2;1.874,9
Ambos sexos;De 60 a 64 años;Total;2003T1;1.846,5
Ambos sexos;De 60 a 64 años;Total;2002T4;1.831,8
Ambos sexos;De 60 a 64 años;Total;2002T3;1.830,5
Ambos sexos;De 60 a 64 años;Total;2002T2;1.829,4
Ambos sexos;De 60 a 64 años;Total;2002T1;1.828,3
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2025T4;412,8
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2025T3;394,2
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2025T2;391,3
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2025T1;387,1
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2024T4;383,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2024T3;386,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2024T2;370,2
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2024T1;385,4
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2023T4;376,6
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2023T3;362,2
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2023T2;356,3
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2023T1;354,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2022T4;343,1
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2022T3;343,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2022T2;335,4
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2022T1;319,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2021T4;308,2
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2021T3;310,5
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2021T2;307,5
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2021T1;288,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2020T4;277,3
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2020T3;280,6
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2020T2;277,2
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2020T1;272,6
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2019T4;272
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2019T3;273
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2019T2;273,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2019T1;270,7
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2018T4;264,3
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2018T3;264,7
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2018T2;249,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2018T1;239,8
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2017T4;244,5
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2017T3;230
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2017T2;222,8
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2017T1;221,3
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2016T4;225,7
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2016T3;225,3
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2016T2;213,8
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2016T1;212,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2015T4;220,7
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2015T3;222,8
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2015T2;218,1
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2015T1;211,4
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2014T4;208,7
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2014T3;211,3
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2014T2;214,6
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2014T1;207,2
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2013T4;199,3
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2013T3;207,6
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2013T2;200,6
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2013T1;197,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2012T4;204,8
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2012T3;197,2
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2012T2;201,5
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2012T1;182,6
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2011T4;177,7
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2011T3;180
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2011T2;171,1
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2011T1;163,8
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2010T4;170,7
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2010T3;182,2
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2010T2;190,3
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2010T1;177,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2009T4;166
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2009T3;158,1
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2009T2;165,2
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2009T1;164,5
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2008T4;158,5
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2008T3;172,4
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2008T2;173,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2008T1;178
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2007T4;180,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2007T3;177,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2007T2;162,5
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2007T1;165,7
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2006T4;163,8
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2006T3;153,4
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2006T2;155,6
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2006T1;143,5
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2005T4;151,2
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2005T3;146,2
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2005T2;141,5
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2005T1;145
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2004T4;148,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2004T3;139,1
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2004T2;133,1
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2004T1;129
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2003T4;132,3
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2003T3;123,6
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2003T2;133,9
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2003T1;125,2
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2002T4;132
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2002T3;132,3
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2002T2;133,8
Ambos sexos;De 60 a 64 años;Solteros/Solteras;2002T1;135,4
Ambos sexos;De 60 a 64 años;Casados/Casadas;2025T4;2.340,9
Ambos sexos;De 60 a 64 años;Casados/Casadas;2025T3;2.357,2
Ambos sexos;De 60 a 64 años;Casados/Casadas;2025T2;2.308,6
Ambos sexos;De 60 a 64 años;Casados/Casadas;2025T1;2.336,4
Ambos sexos;De 60 a 64 años;Casados/Casadas;2024T4;2.308,7
Ambos sexos;De 60 a 64 años;Casados/Casadas;2024T3;2.270,5
Ambos sexos;De 60 a 64 años;Casados/Casadas;2024T2;2.271,3
Ambos sexos;De 60 a 64 años;Casados/Casadas;2024T1;2.243
Ambos sexos;De 60 a 64 años;Casados/Casadas;2023T4;2.250,7
Ambos sexos;De 60 a 64 años;Casados/Casadas;2023T3;2.237,2
Ambos sexos;De 60 a 64 años;Casados/Casadas;2023T2;2.228,2
Ambos sexos;De 60 a 64 años;Casados/Casadas;2023T1;2.214,5
Ambos sexos;De 60 a 64 años;Casados/Casadas;2022T4;2.205,1
Ambos sexos;De 60 a 64 años;Casados/Casadas;2022T3;2.183,2
Ambos sexos;De 60 a 64 años;Casados/Casadas;2022T2;2.185,9
Ambos sexos;De 60 a 64 años;Casados/Casadas;2022T1;2.186,7
Ambos sexos;De 60 a 64 años;Casados/Casadas;2021T4;2.183,9
Ambos sexos;De 60 a 64 años;Casados/Casadas;2021T3;2.166,6
Ambos sexos;De 60 a 64 años;Casados/Casadas;2021T2;2.157,2
Ambos sexos;De 60 a 64 años;Casados/Casadas;2021T1;2.168,7
Ambos sexos;De 60 a 64 años;Casados/Casadas;2020T4;2.153,3
Ambos sexos;De 60 a 64 años;Casados/Casadas;2020T3;2.143,3
Ambos sexos;De 60 a 64 años;Casados/Casadas;2020T2;2.145,1
Ambos sexos;De 60 a 64 años;Casados/Casadas;2020T1;2.126,9
Ambos sexos;De 60 a 64 años;Casados/Casadas;2019T4;2.089,6
Ambos sexos;De 60 a 64 años;Casados/Casadas;2019T3;2.075,2
Ambos sexos;De 60 a 64 años;Casados/Casadas;2019T2;2.043,3
Ambos sexos;De 60 a 64 años;Casados/Casadas;2019T1;2.031
Ambos sexos;De 60 a 64 años;Casados/Casadas;2018T4;2.018,9
Ambos sexos;De 60 a 64 años;Casados/Casadas;2018T3;2.007,9
Ambos sexos;De 60 a 64 años;Casados/Casadas;2018T2;2.016
Ambos sexos;De 60 a 64 años;Casados/Casadas;2018T1;1.996,9
Ambos sexos;De 60 a 64 años;Casados/Casadas;2017T4;1.985,7
Ambos sexos;De 60 a 64 años;Casados/Casadas;2017T3;1.973,2
Ambos sexos;De 60 a 64 años;Casados/Casadas;2017T2;1.970,4
Ambos sexos;De 60 a 64 años;Casados/Casadas;2017T1;1.948,2
Ambos sexos;De 60 a 64 años;Casados/Casadas;2016T4;1.927,1
Ambos sexos;De 60 a 64 años;Casados/Casadas;2016T3;1.910,7
Ambos sexos;De 60 a 64 años;Casados/Casadas;2016T2;1.913,4
Ambos sexos;De 60 a 64 años;Casados/Casadas;2016T1;1.891,7
Ambos sexos;De 60 a 64 años;Casados/Casadas;2015T4;1.879
Ambos sexos;De 60 a 64 años;Casados/Casadas;2015T3;1.861,5
Ambos sexos;De 60 a 64 años;Casados/Casadas;2015T2;1.864,4
Ambos sexos;De 60 a 64 años;Casados/Casadas;2015T1;1.858,4
Ambos sexos;De 60 a 64 años;Casados/Casadas;2014T4;1.844,2
Ambos sexos;De 60 a 64 años;Casados/Casadas;2014T3;1.852,5
Ambos sexos;De 60 a 64 años;Casados/Casadas;2014T2;1.851,6
Ambos sexos;De 60 a 64 años;Casados/Casadas;2014T1;1.852,8
Ambos sexos;De 60 a 64 años;Casados/Casadas;2013T4;1.844
Ambos sexos;De 60 a 64 años;Casados/Casadas;2013T3;1.844,5
Ambos sexos;De 60 a 64 años;Casados/Casadas;2013T2;1.867,1
Ambos sexos;De 60 a 64 años;Casados/Casadas;2013T1;1.867,5
Ambos sexos;De 60 a 64 años;Casados/Casadas;2012T4;1.875,5
Ambos sexos;De 60 a 64 años;Casados/Casadas;2012T3;1.885,1
Ambos sexos;De 60 a 64 años;Casados/Casadas;2012T2;1.875,2
Ambos sexos;De 60 a 64 años;Casados/Casadas;2012T1;1.883,5
Ambos sexos;De 60 a 64 años;Casados/Casadas;2011T4;1.886,3
Ambos sexos;De 60 a 64 años;Casados/Casadas;2011T3;1.876,1
Ambos sexos;De 60 a 64 años;Casados/Casadas;2011T2;1.887,1
Ambos sexos;De 60 a 64 años;Casados/Casadas;2011T1;1.884,9
Ambos sexos;De 60 a 64 años;Casados/Casadas;2010T4;1.877,3
Ambos sexos;De 60 a 64 años;Casados/Casadas;2010T3;1.870,4
Ambos sexos;De 60 a 64 años;Casados/Casadas;2010T2;1.867
Ambos sexos;De 60 a 64 años;Casados/Casadas;2010T1;1.874,6
Ambos sexos;De 60 a 64 años;Casados/Casadas;2009T4;1.876,6
Ambos sexos;De 60 a 64 años;Casados/Casadas;2009T3;1.897,1
Ambos sexos;De 60 a 64 años;Casados/Casadas;2009T2;1.882,3
Ambos sexos;De 60 a 64 años;Casados/Casadas;2009T1;1.880,4
Ambos sexos;De 60 a 64 años;Casados/Casadas;2008T4;1.881,5
Ambos sexos;De 60 a 64 años;Casados/Casadas;2008T3;1.856,2
Ambos sexos;De 60 a 64 años;Casados/Casadas;2008T2;1.840,4
Ambos sexos;De 60 a 64 años;Casados/Casadas;2008T1;1.811,7
Ambos sexos;De 60 a 64 años;Casados/Casadas;2007T4;1.789,1
Ambos sexos;De 60 a 64 años;Casados/Casadas;2007T3;1.771,2
Ambos sexos;De 60 a 64 años;Casados/Casadas;2007T2;1.764,2
Ambos sexos;De 60 a 64 años;Casados/Casadas;2007T1;1.745,3
Ambos sexos;De 60 a 64 años;Casados/Casadas;2006T4;1.733,6
Ambos sexos;De 60 a 64 años;Casados/Casadas;2006T3;1.722,1
Ambos sexos;De 60 a 64 años;Casados/Casadas;2006T2;1.713,4
Ambos sexos;De 60 a 64 años;Casados/Casadas;2006T1;1.696
Ambos sexos;De 60 a 64 años;Casados/Casadas;2005T4;1.687,4
Ambos sexos;De 60 a 64 años;Casados/Casadas;2005T3;1.685,3
Ambos sexos;De 60 a 64 años;Casados/Casadas;2005T2;1.681,5
Ambos sexos;De 60 a 64 años;Casados/Casadas;2005T1;1.652,9
Ambos sexos;De 60 a 64 años;Casados/Casadas;2004T4;1.638,9
Ambos sexos;De 60 a 64 años;Casados/Casadas;2004T3;1.611,9
Ambos sexos;De 60 a 64 años;Casados/Casadas;2004T2;1.587,5
Ambos sexos;De 60 a 64 años;Casados/Casadas;2004T1;1.563,7
Ambos sexos;De 60 a 64 años;Casados/Casadas;2003T4;1.535,9
Ambos sexos;De 60 a 64 años;Casados/Casadas;2003T3;1.525,2
Ambos sexos;De 60 a 64 años;Casados/Casadas;2003T2;1.499
Ambos sexos;De 60 a 64 años;Casados/Casadas;2003T1;1.478,9
Ambos sexos;De 60 a 64 años;Casados/Casadas;2002T4;1.457,3
Ambos sexos;De 60 a 64 años;Casados/Casadas;2002T3;1.448,9
Ambos sexos;De 60 a 64 años;Casados/Casadas;2002T2;1.444,8
Ambos sexos;De 60 a 64 años;Casados/Casadas;2002T1;1.435,1
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2025T4;189
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2025T3;187,5
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2025T2;199,1
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2025T1;179,5
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2024T4;185,8
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2024T3;189,9
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2024T2;189,8
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2024T1;179,4
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2023T4;189,2
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2023T3;184,9
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2023T2;176,2
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2023T1;184,8
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2022T4;197,1
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2022T3;206,5
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2022T2;213,3
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2022T1;210,2
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2021T4;215,7
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2021T3;210,7
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2021T2;203,1
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2021T1;196,2
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2020T4;205,7
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2020T3;204,5
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2020T2;194,9
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2020T1;195,4
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2019T4;204,5
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2019T3;196,7
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2019T2;197,7
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2019T1;200,2
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2018T4;207,6
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2018T3;199,6
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2018T2;205,5
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2018T1;207,9
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2017T4;204,6
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2017T3;211
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2017T2;212,1
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2017T1;219,1
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2016T4;214,7
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2016T3;216,1
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2016T2;216,7
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2016T1;217,5
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2015T4;212,8
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2015T3;209,4
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2015T2;205,8
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2015T1;201,3
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2014T4;202,2
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2014T3;198
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2014T2;200,4
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2014T1;192,3
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2013T4;207,7
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2013T3;206,4
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2013T2;212,8
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2013T1;217,8
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2012T4;210,6
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2012T3;201,1
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2012T2;200,5
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2012T1;203,9
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2011T4;197,6
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2011T3;195,9
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2011T2;202,8
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2011T1;213,2
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2010T4;210,6
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2010T3;222,2
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2010T2;228,8
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2010T1;232,7
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2009T4;233,9
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2009T3;218,3
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2009T2;219,7
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2009T1;221,1
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2008T4;217,5
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2008T3;218,2
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2008T2;214,5
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2008T1;214,2
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2007T4;225,4
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2007T3;223,6
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2007T2;224
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2007T1;213,2
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2006T4;213,5
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2006T3;216
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2006T2;205,5
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2006T1;204,5
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2005T4;193,6
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2005T3;197,9
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2005T2;207,4
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2005T1;221,5
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2004T4;218,1
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2004T3;213,9
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2004T2;217,6
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2004T1;201,7
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2003T4;199,2
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2003T3;198,6
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2003T2;190,4
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2003T1;195,2
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2002T4;186
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2002T3;185,1
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2002T2;190,3
Ambos sexos;De 60 a 64 años;Viudos/Viudas;2002T1;198
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2025T4;431,2
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2025T3;416,2
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2025T2;438,6
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2025T1;417,1
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2024T4;420,4
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2024T3;426,4
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2024T2;419,6
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2024T1;420,3
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2023T4;391,8
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2023T3;405,4
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2023T2;410,4
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2023T1;397,4
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2022T4;387,5
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2022T3;381,7
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2022T2;364,4
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2022T1;364,7
Ambos sexos;De 60 a 64 años;Separados/Separadas o Divorciados/Divorciadas;2021T4;354,8
