Sexo;Nivel de formación alcanzado;Edad;Periodo;Total
Ambos sexos;Educación primaria;De 65 a 69 años;2023T3;460,9
Ambos sexos;Educación primaria;De 65 a 69 años;2023T2;478,6
Ambos sexos;Educación primaria;De 65 a 69 años;2023T1;492,1
Ambos sexos;Educación primaria;De 65 a 69 años;2022T4;488,5
Ambos sexos;Educación primaria;De 65 a 69 años;2022T3;490,3
Ambos sexos;Educación primaria;De 65 a 69 años;2022T2;494,1
Ambos sexos;Educación primaria;De 65 a 69 años;2022T1;496,6
Ambos sexos;Educación primaria;De 65 a 69 años;2021T4;490,2
Ambos sexos;Educación primaria;De 65 a 69 años;2021T3;507,6
Ambos sexos;Educación primaria;De 65 a 69 años;2021T2;503,8
Ambos sexos;Educación primaria;De 65 a 69 años;2021T1;515,5
Ambos sexos;Educación primaria;De 65 a 69 años;2020T4;526,5
Ambos sexos;Educación primaria;De 65 a 69 años;2020T3;538,0
Ambos sexos;Educación primaria;De 65 a 69 años;2020T2;551,6
Ambos sexos;Educación primaria;De 65 a 69 años;2020T1;571,6
Ambos sexos;Educación primaria;De 65 a 69 años;2019T4;578,7
Ambos sexos;Educación primaria;De 65 a 69 años;2019T3;600,9
Ambos sexos;Educación primaria;De 65 a 69 años;2019T2;600,8
Ambos sexos;Educación primaria;De 65 a 69 años;2019T1;619,9
Ambos sexos;Educación primaria;De 65 a 69 años;2018T4;643,9
Ambos sexos;Educación primaria;De 65 a 69 años;2018T3;645,9
Ambos sexos;Educación primaria;De 65 a 69 años;2018T2;655,4
Ambos sexos;Educación primaria;De 65 a 69 años;2018T1;691,2
Ambos sexos;Educación primaria;De 65 a 69 años;2017T4;696,7
Ambos sexos;Educación primaria;De 65 a 69 años;2017T3;696,2
Ambos sexos;Educación primaria;De 65 a 69 años;2017T2;708,2
Ambos sexos;Educación primaria;De 65 a 69 años;2017T1;716,5
Ambos sexos;Educación primaria;De 65 a 69 años;2016T4;738,2
Ambos sexos;Educación primaria;De 65 a 69 años;2016T3;737,3
Ambos sexos;Educación primaria;De 65 a 69 años;2016T2;734,0
Ambos sexos;Educación primaria;De 65 a 69 años;2016T1;738,1
Ambos sexos;Educación primaria;De 65 a 69 años;2015T4;751,3
Ambos sexos;Educación primaria;De 65 a 69 años;2015T3;780,0
Ambos sexos;Educación primaria;De 65 a 69 años;2015T2;780,5
Ambos sexos;Educación primaria;De 65 a 69 años;2015T1;808,0
Ambos sexos;Educación primaria;De 65 a 69 años;2014T4;811,4
Ambos sexos;Educación primaria;De 65 a 69 años;2014T3;810,8
Ambos sexos;Educación primaria;De 65 a 69 años;2014T2;816,3
Ambos sexos;Educación primaria;De 65 a 69 años;2014T1;832,0
Ambos sexos;Educación primaria;70 y más años;2025T4;2.460,3
Ambos sexos;Educación primaria;70 y más años;2025T3;2.458,3
Ambos sexos;Educación primaria;70 y más años;2025T2;2.460,9
Ambos sexos;Educación primaria;70 y más años;2025T1;2.469,1
Ambos sexos;Educación primaria;70 y más años;2024T4;2.415,0
Ambos sexos;Educación primaria;70 y más años;2024T3;2.459,7
Ambos sexos;Educación primaria;70 y más años;2024T2;2.448,7
Ambos sexos;Educación primaria;70 y más años;2024T1;2.421,9
Ambos sexos;Educación primaria;70 y más años;2023T4;2.431,3
Ambos sexos;Educación primaria;70 y más años;2023T3;2.415,3
Ambos sexos;Educación primaria;70 y más años;2023T2;2.432,9
Ambos sexos;Educación primaria;70 y más años;2023T1;2.422,0
Ambos sexos;Educación primaria;70 y más años;2022T4;2.395,3
Ambos sexos;Educación primaria;70 y más años;2022T3;2.338,7
Ambos sexos;Educación primaria;70 y más años;2022T2;2.362,1
Ambos sexos;Educación primaria;70 y más años;2022T1;2.325,2
Ambos sexos;Educación primaria;70 y más años;2021T4;2.309,7
Ambos sexos;Educación primaria;70 y más años;2021T3;2.317,2
Ambos sexos;Educación primaria;70 y más años;2021T2;2.284,8
Ambos sexos;Educación primaria;70 y más años;2021T1;2.247,6
Ambos sexos;Educación primaria;70 y más años;2020T4;2.220,3
Ambos sexos;Educación primaria;70 y más años;2020T3;2.269,8
Ambos sexos;Educación primaria;70 y más años;2020T2;2.315,4
Ambos sexos;Educación primaria;70 y más años;2020T1;2.391,3
Ambos sexos;Educación primaria;70 y más años;2019T4;2.446,1
Ambos sexos;Educación primaria;70 y más años;2019T3;2.454,6
Ambos sexos;Educación primaria;70 y más años;2019T2;2.447,8
Ambos sexos;Educación primaria;70 y más años;2019T1;2.473,9
Ambos sexos;Educación primaria;70 y más años;2018T4;2.481,6
Ambos sexos;Educación primaria;70 y más años;2018T3;2.424,0
Ambos sexos;Educación primaria;70 y más años;2018T2;2.428,5
Ambos sexos;Educación primaria;70 y más años;2018T1;2.417,2
Ambos sexos;Educación primaria;70 y más años;2017T4;2.403,9
Ambos sexos;Educación primaria;70 y más años;2017T3;2.387,8
Ambos sexos;Educación primaria;70 y más años;2017T2;2.395,3
Ambos sexos;Educación primaria;70 y más años;2017T1;2.429,9
Ambos sexos;Educación primaria;70 y más años;2016T4;2.408,2
Ambos sexos;Educación primaria;70 y más años;2016T3;2.413,0
Ambos sexos;Educación primaria;70 y más años;2016T2;2.418,8
Ambos sexos;Educación primaria;70 y más años;2016T1;2.417,3
Ambos sexos;Educación primaria;70 y más años;2015T4;2.396,5
Ambos sexos;Educación primaria;70 y más años;2015T3;2.363,4
Ambos sexos;Educación primaria;70 y más años;2015T2;2.347,7
Ambos sexos;Educación primaria;70 y más años;2015T1;2.325,0
Ambos sexos;Educación primaria;70 y más años;2014T4;2.335,5
Ambos sexos;Educación primaria;70 y más años;2014T3;2.337,2
Ambos sexos;Educación primaria;70 y más años;2014T2;2.319,7
Ambos sexos;Educación primaria;70 y más años;2014T1;2.346,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2025T4;11.515,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2025T3;11.585,6
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2025T2;11.847,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2025T1;11.919,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2024T4;11.759,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2024T3;11.697,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2024T2;11.908,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2024T1;11.791,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2023T4;11.720,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2023T3;11.530,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2023T2;11.656,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2023T1;11.719,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2022T4;11.683,6
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2022T3;11.485,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2022T2;11.657,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2022T1;11.678,6
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2021T4;11.457,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2021T3;11.313,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2021T2;11.513,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2021T1;11.551,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2020T4;11.352,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2020T3;11.327,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2020T2;11.510,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2020T1;11.447,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2019T4;11.312,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2019T3;11.305,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2019T2;11.369,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2019T1;11.214,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2018T4;11.124,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2018T3;11.116,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2018T2;11.263,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2018T1;11.248,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2017T4;11.149,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2017T3;11.121,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2017T2;11.257,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2017T1;11.207,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2016T4;11.095,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2016T3;10.966,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2016T2;11.017,6
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2016T1;11.079,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2015T4;10.997,2
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2015T3;10.923,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2015T2;11.000,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2015T1;11.024,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2014T4;10.896,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2014T3;10.888,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2014T2;10.903,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;Total;2014T1;10.757,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2025T4;1.274,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2025T3;1.215,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2025T2;1.350,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2025T1;1.354,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2024T4;1.278,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2024T3;1.199,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2024T2;1.343,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2024T1;1.342,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2023T4;1.269,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2023T3;1.163,6
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2023T2;1.236,6
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2023T1;1.300,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2022T4;1.249,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2022T3;1.161,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2022T2;1.232,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2022T1;1.252,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2021T4;1.179,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2021T3;1.095,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2021T2;1.200,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2021T1;1.229,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2020T4;1.205,2
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2020T3;1.149,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2020T2;1.282,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2020T1;1.263,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2019T4;1.211,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2019T3;1.139,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2019T2;1.186,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2019T1;1.202,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2018T4;1.164,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2018T3;1.113,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2018T2;1.187,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2018T1;1.195,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2017T4;1.130,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2017T3;1.110,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2017T2;1.177,6
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2017T1;1.194,2
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2016T4;1.131,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2016T3;1.080,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2016T2;1.131,2
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2016T1;1.165,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2015T4;1.121,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2015T3;1.064,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2015T2;1.115,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2015T1;1.132,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2014T4;1.113,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2014T3;1.073,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2014T2;1.123,2
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 16 a 19 años;2014T1;1.124,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2025T4;455,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2025T3;443,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2025T2;470,6
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2025T1;455,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2024T4;442,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2024T3;437,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2024T2;465,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2024T1;437,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2023T4;430,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2023T3;434,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2023T2;460,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2023T1;437,6
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2022T4;431,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2022T3;461,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2022T2;437,2
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2022T1;438,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2021T4;394,2
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2021T3;383,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2021T2;438,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2021T1;459,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2020T4;445,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2020T3;460,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2020T2;494,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2020T1;490,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2019T4;492,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2019T3;498,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2019T2;512,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2019T1;508,6
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2018T4;497,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2018T3;517,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2018T2;529,5
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2018T1;530,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2017T4;530,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2017T3;531,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2017T2;543,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2017T1;542,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2016T4;529,6
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2016T3;520,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2016T2;549,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2016T1;549,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2015T4;563,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2015T3;559,3
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2015T2;591,2
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2015T1;614,2
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2014T4;589,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2014T3;606,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2014T2;643,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 20 a 24 años;2014T1;659,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2025T4;506,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2025T3;497,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2025T2;515,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2025T1;522,2
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2024T4;488,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2024T3;490,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2024T2;516,6
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2024T1;510,7
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2023T4;506,8
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2023T3;491,4
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2023T2;480,0
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2023T1;483,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2022T4;458,9
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2022T3;470,1
Ambos sexos;Primera etapa de Educación Secundaria y similar;De 25 a 29 años;2022T2;491,1
