Sexo;Edad;Estudios reglados;Periodo;Total
Hombres;De 20 a 24 años;No cursa estudios;2015T1;543,7
Hombres;De 20 a 24 años;No cursa estudios;2014T4;553,2
Hombres;De 20 a 24 años;No cursa estudios;2014T3;620,4
Hombres;De 20 a 24 años;No cursa estudios;2014T2;545,3
Hombres;De 20 a 24 años;No cursa estudios;2014T1;552,3
Hombres;De 20 a 24 años;No cursa estudios;2013T4;540,6
Hombres;De 20 a 24 años;No cursa estudios;2013T3;640,8
Hombres;De 20 a 24 años;No cursa estudios;2013T2;570,8
Hombres;De 20 a 24 años;No cursa estudios;2013T1;589,2
Hombres;De 20 a 24 años;No cursa estudios;2012T4;607,7
Hombres;De 20 a 24 años;No cursa estudios;2012T3;679,5
Hombres;De 20 a 24 años;No cursa estudios;2012T2;612,2
Hombres;De 20 a 24 años;No cursa estudios;2012T1;610,1
Hombres;De 20 a 24 años;No cursa estudios;2011T4;653,2
Hombres;De 20 a 24 años;No cursa estudios;2011T3;732,2
Hombres;De 20 a 24 años;No cursa estudios;2011T2;676,4
Hombres;De 20 a 24 años;No cursa estudios;2011T1;674,0
Hombres;De 20 a 24 años;No cursa estudios;2010T4;689,7
Hombres;De 20 a 24 años;No cursa estudios;2010T3;798,3
Hombres;De 20 a 24 años;No cursa estudios;2010T2;731,2
Hombres;De 20 a 24 años;No cursa estudios;2010T1;726,7
Hombres;De 20 a 24 años;No cursa estudios;2009T4;765,5
Hombres;De 20 a 24 años;No cursa estudios;2009T3;866,3
Hombres;De 20 a 24 años;No cursa estudios;2009T2;801,7
Hombres;De 20 a 24 años;No cursa estudios;2009T1;820,3
Hombres;De 20 a 24 años;No cursa estudios;2008T4;845,3
Hombres;De 20 a 24 años;No cursa estudios;2008T3;933,8
Hombres;De 20 a 24 años;No cursa estudios;2008T2;852,3
Hombres;De 20 a 24 años;No cursa estudios;2008T1;864,9
Hombres;De 20 a 24 años;No cursa estudios;2007T4;850,6
Hombres;De 20 a 24 años;No cursa estudios;2007T3;958,0
Hombres;De 20 a 24 años;No cursa estudios;2007T2;854,6
Hombres;De 20 a 24 años;No cursa estudios;2007T1;879,8
Hombres;De 20 a 24 años;No cursa estudios;2006T4;896,0
Hombres;De 20 a 24 años;No cursa estudios;2006T3;964,6
Hombres;De 20 a 24 años;No cursa estudios;2006T2;882,3
Hombres;De 20 a 24 años;No cursa estudios;2006T1;888,3
Hombres;De 20 a 24 años;No cursa estudios;2005T4;902,6
Hombres;De 20 a 24 años;No cursa estudios;2005T3;1.015,1
Hombres;De 20 a 24 años;No cursa estudios;2005T2;905,6
Hombres;De 20 a 24 años;No cursa estudios;2005T1;921,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2025T4;801,4
Hombres;De 20 a 24 años;Cursa estudios: Total;2025T3;695,3
Hombres;De 20 a 24 años;Cursa estudios: Total;2025T2;794,9
Hombres;De 20 a 24 años;Cursa estudios: Total;2025T1;792,3
Hombres;De 20 a 24 años;Cursa estudios: Total;2024T4;788,6
Hombres;De 20 a 24 años;Cursa estudios: Total;2024T3;697,4
Hombres;De 20 a 24 años;Cursa estudios: Total;2024T2;766,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2024T1;775,9
Hombres;De 20 a 24 años;Cursa estudios: Total;2023T4;771,4
Hombres;De 20 a 24 años;Cursa estudios: Total;2023T3;691,9
Hombres;De 20 a 24 años;Cursa estudios: Total;2023T2;780,2
Hombres;De 20 a 24 años;Cursa estudios: Total;2023T1;782,9
Hombres;De 20 a 24 años;Cursa estudios: Total;2022T4;757,4
Hombres;De 20 a 24 años;Cursa estudios: Total;2022T3;658,2
Hombres;De 20 a 24 años;Cursa estudios: Total;2022T2;729,4
Hombres;De 20 a 24 años;Cursa estudios: Total;2022T1;730,7
Hombres;De 20 a 24 años;Cursa estudios: Total;2021T4;717,6
Hombres;De 20 a 24 años;Cursa estudios: Total;2021T3;662,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2021T2;701,3
Hombres;De 20 a 24 años;Cursa estudios: Total;2021T1;693,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2020T4;684,3
Hombres;De 20 a 24 años;Cursa estudios: Total;2020T3;590,5
Hombres;De 20 a 24 años;Cursa estudios: Total;2020T2;649,8
Hombres;De 20 a 24 años;Cursa estudios: Total;2020T1;639,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2019T4;640,6
Hombres;De 20 a 24 años;Cursa estudios: Total;2019T3;556,5
Hombres;De 20 a 24 años;Cursa estudios: Total;2019T2;632,9
Hombres;De 20 a 24 años;Cursa estudios: Total;2019T1;635,1
Hombres;De 20 a 24 años;Cursa estudios: Total;2018T4;632,6
Hombres;De 20 a 24 años;Cursa estudios: Total;2018T3;566,7
Hombres;De 20 a 24 años;Cursa estudios: Total;2018T2;632,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2018T1;632,1
Hombres;De 20 a 24 años;Cursa estudios: Total;2017T4;620,6
Hombres;De 20 a 24 años;Cursa estudios: Total;2017T3;557,9
Hombres;De 20 a 24 años;Cursa estudios: Total;2017T2;651,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2017T1;640,9
Hombres;De 20 a 24 años;Cursa estudios: Total;2016T4;625,2
Hombres;De 20 a 24 años;Cursa estudios: Total;2016T3;571,6
Hombres;De 20 a 24 años;Cursa estudios: Total;2016T2;622,3
Hombres;De 20 a 24 años;Cursa estudios: Total;2016T1;617,8
Hombres;De 20 a 24 años;Cursa estudios: Total;2015T4;617,8
Hombres;De 20 a 24 años;Cursa estudios: Total;2015T3;558,5
Hombres;De 20 a 24 años;Cursa estudios: Total;2015T2;640,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2015T1;625,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2014T4;620,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2014T3;557,8
Hombres;De 20 a 24 años;Cursa estudios: Total;2014T2;639,6
Hombres;De 20 a 24 años;Cursa estudios: Total;2014T1;636,5
Hombres;De 20 a 24 años;Cursa estudios: Total;2013T4;656,5
Hombres;De 20 a 24 años;Cursa estudios: Total;2013T3;563,7
Hombres;De 20 a 24 años;Cursa estudios: Total;2013T2;644,5
Hombres;De 20 a 24 años;Cursa estudios: Total;2013T1;635,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2012T4;624,8
Hombres;De 20 a 24 años;Cursa estudios: Total;2012T3;559,1
Hombres;De 20 a 24 años;Cursa estudios: Total;2012T2;635,2
Hombres;De 20 a 24 años;Cursa estudios: Total;2012T1;644,7
Hombres;De 20 a 24 años;Cursa estudios: Total;2011T4;610,3
Hombres;De 20 a 24 años;Cursa estudios: Total;2011T3;537,8
Hombres;De 20 a 24 años;Cursa estudios: Total;2011T2;602,5
Hombres;De 20 a 24 años;Cursa estudios: Total;2011T1;615,6
Hombres;De 20 a 24 años;Cursa estudios: Total;2010T4;609,1
Hombres;De 20 a 24 años;Cursa estudios: Total;2010T3;510,4
Hombres;De 20 a 24 años;Cursa estudios: Total;2010T2;590,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2010T1;606,3
Hombres;De 20 a 24 años;Cursa estudios: Total;2009T4;581,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2009T3;492,9
Hombres;De 20 a 24 años;Cursa estudios: Total;2009T2;571,8
Hombres;De 20 a 24 años;Cursa estudios: Total;2009T1;566,6
Hombres;De 20 a 24 años;Cursa estudios: Total;2008T4;554,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2008T3;475,4
Hombres;De 20 a 24 años;Cursa estudios: Total;2008T2;566,8
Hombres;De 20 a 24 años;Cursa estudios: Total;2008T1;560,3
Hombres;De 20 a 24 años;Cursa estudios: Total;2007T4;580,1
Hombres;De 20 a 24 años;Cursa estudios: Total;2007T3;475,7
Hombres;De 20 a 24 años;Cursa estudios: Total;2007T2;585,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2007T1;563,2
Hombres;De 20 a 24 años;Cursa estudios: Total;2006T4;549,8
Hombres;De 20 a 24 años;Cursa estudios: Total;2006T3;488,8
Hombres;De 20 a 24 años;Cursa estudios: Total;2006T2;581,0
Hombres;De 20 a 24 años;Cursa estudios: Total;2006T1;585,8
Hombres;De 20 a 24 años;Cursa estudios: Total;2005T4;582,8
Hombres;De 20 a 24 años;Cursa estudios: Total;2005T3;483,1
Hombres;De 20 a 24 años;Cursa estudios: Total;2005T2;606,5
Hombres;De 20 a 24 años;Cursa estudios: Total;2005T1;597,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2025T4;591,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2025T3;531,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2025T2;617,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2025T1;600,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2024T4;578,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2024T3;520,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2024T2;594,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2024T1;576,6
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2023T4;577,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2023T3;528,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2023T2;605,9
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2023T1;602,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2022T4;573,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2022T3;509,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2022T2;569,3
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2022T1;571,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2021T4;563,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2021T3;528,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2021T2;549,9
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2021T1;540,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2020T4;552,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2020T3;502,6
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2020T2;559,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2020T1;541,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2019T4;535,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2019T3;484,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2019T2;529,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2019T1;521,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2018T4;521,3
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2018T3;489,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2018T2;516,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2018T1;513,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2017T4;515,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2017T3;478,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2017T2;534,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2017T1;521,3
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2016T4;515,3
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2016T3;501,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2016T2;528,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2016T1;519,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2015T4;508,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2015T3;483,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2015T2;520,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2015T1;517,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2014T4;508,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2014T3;478,6
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2014T2;523,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2014T1;519,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2013T4;501,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2013T3;457,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2013T2;509,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2013T1;492,9
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2012T4;486,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2012T3;456,9
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2012T2;493,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2012T1;486,3
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2011T4;452,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2011T3;437,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2011T2;476,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2011T1;473,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2010T4;460,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2010T3;406,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2010T2;431,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2010T1;445,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2009T4;432,3
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2009T3;383,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2009T2;412,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2009T1;409,3
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2008T4;405,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2008T3;363,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2008T2;403,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2008T1;400,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2007T4;406,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2007T3;364,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2007T2;407,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2007T1;398,6
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2006T4;384,6
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2006T3;366,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2006T2;397,6
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2006T1;399,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2005T4;405,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2005T3;363,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2005T2;423,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo reglados;2005T1;430,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2025T4;153,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2025T3;112,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2025T2;135,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2025T1;145,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2024T4;155,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2024T3;110,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2024T2;127,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2024T1;145,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2023T4;149,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2023T3;116,9
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2023T2;127,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2023T1;122,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2022T4;139,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2022T3;108,3
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2022T2;111,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2022T1;115,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2021T4;107,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2021T3;99,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2021T2;107,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2021T1;108,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2020T4;93,9
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2020T3;62,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2020T2;67,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2020T1;73,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2019T4;78,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2019T3;55,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2019T2;76,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2019T1;79,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2018T4;80,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2018T3;55,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2018T2;74,9
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2018T1;87,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2017T4;76,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2017T3;60,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2017T2;84,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2017T1;81,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2016T4;79,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2016T3;51,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2016T2;62,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2016T1;68,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2015T4;76,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2015T3;51,3
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2015T2;83,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2015T1;68,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2014T4;72,3
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2014T3;57,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2014T2;78,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2014T1;78,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2013T4;102,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2013T3;67,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2013T2;96,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2013T1;92,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2012T4;88,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2012T3;72,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2012T2;94,9
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2012T1;111,6
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2011T4;109,3
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2011T3;69,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2011T2;95,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2011T1;110,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2010T4;105,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2010T3;82,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2010T2;121,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2010T1;124,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2009T4;111,4
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2009T3;86,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2009T2;130,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2009T1;129,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2008T4;116,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2008T3;92,2
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2008T2;125,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2008T1;121,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2007T4;136,5
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2007T3;87,7
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2007T2;131,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2007T1;125,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2006T4;124,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2006T3;95,9
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2006T2;130,6
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2006T1;130,1
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2005T4;126,0
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2005T3;92,8
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2005T2;128,6
Hombres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2005T1;127,0
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2025T4;56,5
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2025T3;51,0
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2025T2;42,8
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2025T1;46,3
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2024T4;54,7
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2024T3;66,6
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2024T2;44,4
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2024T1;54,0
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2023T4;45,2
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2023T3;46,8
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2023T2;46,6
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2023T1;58,7
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2022T4;45,4
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2022T3;40,8
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2022T2;48,8
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2022T1;44,2
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2021T4;46,9
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2021T3;34,3
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2021T2;44,2
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2021T1;44,4
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2020T4;38,0
Hombres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2020T3;25,4
