Sexo;Sector económico;Tiempo desde que dejaron el último empleo;Periodo;Total
Hombres;Construcción;Menos de 3 meses;2025T3;37,5
Hombres;Construcción;Menos de 3 meses;2025T2;36,8
Hombres;Construcción;Menos de 3 meses;2025T1;42,3
Hombres;Construcción;Menos de 3 meses;2024T4;47,5
Hombres;Construcción;Menos de 3 meses;2024T3;45
Hombres;Construcción;Menos de 3 meses;2024T2;38,7
Hombres;Construcción;Menos de 3 meses;2024T1;48,8
Hombres;Construcción;Menos de 3 meses;2023T4;47,6
Hombres;Construcción;Menos de 3 meses;2023T3;37,7
Hombres;Construcción;Menos de 3 meses;2023T2;44
Hombres;Construcción;Menos de 3 meses;2023T1;49,5
Hombres;Construcción;Menos de 3 meses;2022T4;37,8
Hombres;Construcción;Menos de 3 meses;2022T3;40,5
Hombres;Construcción;Menos de 3 meses;2022T2;41,3
Hombres;Construcción;Menos de 3 meses;2022T1;46,5
Hombres;Construcción;Menos de 3 meses;2021T4;44,9
Hombres;Construcción;Menos de 3 meses;2021T3;56,5
Hombres;Construcción;Menos de 3 meses;2021T2;50,1
Hombres;Construcción;Menos de 3 meses;2021T1;55,7
Hombres;Construcción;Menos de 3 meses;2020T4;44
Hombres;Construcción;Menos de 3 meses;2020T3;41,3
Hombres;Construcción;Menos de 3 meses;2020T2;74,5
Hombres;Construcción;Menos de 3 meses;2020T1;61,3
Hombres;Construcción;Menos de 3 meses;2019T4;58,5
Hombres;Construcción;Menos de 3 meses;2019T3;56,1
Hombres;Construcción;Menos de 3 meses;2019T2;57,8
Hombres;Construcción;Menos de 3 meses;2019T1;52,9
Hombres;Construcción;Menos de 3 meses;2018T4;58,4
Hombres;Construcción;Menos de 3 meses;2018T3;63,2
Hombres;Construcción;Menos de 3 meses;2018T2;44,9
Hombres;Construcción;Menos de 3 meses;2018T1;61,5
Hombres;Construcción;Menos de 3 meses;2017T4;56,5
Hombres;Construcción;Menos de 3 meses;2017T3;66,9
Hombres;Construcción;Menos de 3 meses;2017T2;42,1
Hombres;Construcción;Menos de 3 meses;2017T1;66,5
Hombres;Construcción;Menos de 3 meses;2016T4;64
Hombres;Construcción;Menos de 3 meses;2016T3;69,5
Hombres;Construcción;Menos de 3 meses;2016T2;59,5
Hombres;Construcción;Menos de 3 meses;2016T1;74,5
Hombres;Construcción;Menos de 3 meses;2015T4;79,7
Hombres;Construcción;Menos de 3 meses;2015T3;86
Hombres;Construcción;Menos de 3 meses;2015T2;72,7
Hombres;Construcción;Menos de 3 meses;2015T1;72
Hombres;Construcción;Menos de 3 meses;2014T4;79,9
Hombres;Construcción;Menos de 3 meses;2014T3;76,2
Hombres;Construcción;Menos de 3 meses;2014T2;62,5
Hombres;Construcción;Menos de 3 meses;2014T1;90,7
Hombres;Construcción;Menos de 3 meses;2013T4;90,5
Hombres;Construcción;Menos de 3 meses;2013T3;95,3
Hombres;Construcción;Menos de 3 meses;2013T2;75,1
Hombres;Construcción;Menos de 3 meses;2013T1;94,8
Hombres;Construcción;Menos de 3 meses;2012T4;102,7
Hombres;Construcción;Menos de 3 meses;2012T3;117,2
Hombres;Construcción;Menos de 3 meses;2012T2;102,7
Hombres;Construcción;Menos de 3 meses;2012T1;123,3
Hombres;Construcción;Menos de 3 meses;2011T4;122,9
Hombres;Construcción;Menos de 3 meses;2011T3;133,7
Hombres;Construcción;Menos de 3 meses;2011T2;105,3
Hombres;Construcción;Menos de 3 meses;2011T1;139,9
Hombres;Construcción;Menos de 3 meses;2010T4;135,6
Hombres;Construcción;Menos de 3 meses;2010T3;123,6
Hombres;Construcción;Menos de 3 meses;2010T2;118,7
Hombres;Construcción;Menos de 3 meses;2010T1;175,6
Hombres;Construcción;Menos de 3 meses;2009T4;176,3
Hombres;Construcción;Menos de 3 meses;2009T3;157,7
Hombres;Construcción;Menos de 3 meses;2009T2;163,9
Hombres;Construcción;Menos de 3 meses;2009T1;222,9
Hombres;Construcción;Menos de 3 meses;2008T4;231,2
Hombres;Construcción;Menos de 3 meses;2008T3;195,8
Hombres;Construcción;Menos de 3 meses;2008T2;161,3
Hombres;Construcción;Menos de 3 meses;2008T1;135,6
Hombres;Construcción;De 3 a 5 meses;2025T4;29,3
Hombres;Construcción;De 3 a 5 meses;2025T3;17,9
Hombres;Construcción;De 3 a 5 meses;2025T2;27,1
Hombres;Construcción;De 3 a 5 meses;2025T1;32,4
Hombres;Construcción;De 3 a 5 meses;2024T4;19,2
Hombres;Construcción;De 3 a 5 meses;2024T3;23,3
Hombres;Construcción;De 3 a 5 meses;2024T2;38,1
Hombres;Construcción;De 3 a 5 meses;2024T1;43
Hombres;Construcción;De 3 a 5 meses;2023T4;26,4
Hombres;Construcción;De 3 a 5 meses;2023T3;15,8
Hombres;Construcción;De 3 a 5 meses;2023T2;29,4
Hombres;Construcción;De 3 a 5 meses;2023T1;44,2
Hombres;Construcción;De 3 a 5 meses;2022T4;39,6
Hombres;Construcción;De 3 a 5 meses;2022T3;21,8
Hombres;Construcción;De 3 a 5 meses;2022T2;34,7
Hombres;Construcción;De 3 a 5 meses;2022T1;33,5
Hombres;Construcción;De 3 a 5 meses;2021T4;37,9
Hombres;Construcción;De 3 a 5 meses;2021T3;36,9
Hombres;Construcción;De 3 a 5 meses;2021T2;33,1
Hombres;Construcción;De 3 a 5 meses;2021T1;30,1
Hombres;Construcción;De 3 a 5 meses;2020T4;38,7
Hombres;Construcción;De 3 a 5 meses;2020T3;47,9
Hombres;Construcción;De 3 a 5 meses;2020T2;62,6
Hombres;Construcción;De 3 a 5 meses;2020T1;30,7
Hombres;Construcción;De 3 a 5 meses;2019T4;37,4
Hombres;Construcción;De 3 a 5 meses;2019T3;33,9
Hombres;Construcción;De 3 a 5 meses;2019T2;33,6
Hombres;Construcción;De 3 a 5 meses;2019T1;42,1
Hombres;Construcción;De 3 a 5 meses;2018T4;36,2
Hombres;Construcción;De 3 a 5 meses;2018T3;30,8
Hombres;Construcción;De 3 a 5 meses;2018T2;32,4
Hombres;Construcción;De 3 a 5 meses;2018T1;45,7
Hombres;Construcción;De 3 a 5 meses;2017T4;41,8
Hombres;Construcción;De 3 a 5 meses;2017T3;30,4
Hombres;Construcción;De 3 a 5 meses;2017T2;38
Hombres;Construcción;De 3 a 5 meses;2017T1;44,5
Hombres;Construcción;De 3 a 5 meses;2016T4;52,7
Hombres;Construcción;De 3 a 5 meses;2016T3;43,6
Hombres;Construcción;De 3 a 5 meses;2016T2;49,4
Hombres;Construcción;De 3 a 5 meses;2016T1;63,7
Hombres;Construcción;De 3 a 5 meses;2015T4;65,3
Hombres;Construcción;De 3 a 5 meses;2015T3;50,5
Hombres;Construcción;De 3 a 5 meses;2015T2;52,8
Hombres;Construcción;De 3 a 5 meses;2015T1;61,2
Hombres;Construcción;De 3 a 5 meses;2014T4;59,6
Hombres;Construcción;De 3 a 5 meses;2014T3;46,1
Hombres;Construcción;De 3 a 5 meses;2014T2;81,5
Hombres;Construcción;De 3 a 5 meses;2014T1;95,3
Hombres;Construcción;De 3 a 5 meses;2013T4;83,2
Hombres;Construcción;De 3 a 5 meses;2013T3;75,3
Hombres;Construcción;De 3 a 5 meses;2013T2;98,8
Hombres;Construcción;De 3 a 5 meses;2013T1;99,1
Hombres;Construcción;De 3 a 5 meses;2012T4;113,7
Hombres;Construcción;De 3 a 5 meses;2012T3;83,7
Hombres;Construcción;De 3 a 5 meses;2012T2;117,7
Hombres;Construcción;De 3 a 5 meses;2012T1;148,4
Hombres;Construcción;De 3 a 5 meses;2011T4;130,1
Hombres;Construcción;De 3 a 5 meses;2011T3;97,4
Hombres;Construcción;De 3 a 5 meses;2011T2;119
Hombres;Construcción;De 3 a 5 meses;2011T1;122,5
Hombres;Construcción;De 3 a 5 meses;2010T4;118,5
Hombres;Construcción;De 3 a 5 meses;2010T3;111
Hombres;Construcción;De 3 a 5 meses;2010T2;147,9
Hombres;Construcción;De 3 a 5 meses;2010T1;171,2
Hombres;Construcción;De 3 a 5 meses;2009T4;153,5
Hombres;Construcción;De 3 a 5 meses;2009T3;150,6
Hombres;Construcción;De 3 a 5 meses;2009T2;209,3
Hombres;Construcción;De 3 a 5 meses;2009T1;258,5
Hombres;Construcción;De 3 a 5 meses;2008T4;177,6
Hombres;Construcción;De 3 a 5 meses;2008T3;109,7
Hombres;Construcción;De 3 a 5 meses;2008T2;122,3
Hombres;Construcción;De 3 a 5 meses;2008T1;83,7
Hombres;Construcción;De 6 a 12 meses;2025T4;31,6
Hombres;Construcción;De 6 a 12 meses;2025T3;29
Hombres;Construcción;De 6 a 12 meses;2025T2;29,9
Hombres;Construcción;De 6 a 12 meses;2025T1;36,4
Hombres;Construcción;De 6 a 12 meses;2024T4;32
Hombres;Construcción;De 6 a 12 meses;2024T3;31,9
Hombres;Construcción;De 6 a 12 meses;2024T2;34,4
Hombres;Construcción;De 6 a 12 meses;2024T1;29,4
Hombres;Construcción;De 6 a 12 meses;2023T4;21,5
Hombres;Construcción;De 6 a 12 meses;2023T3;28,6
Hombres;Construcción;De 6 a 12 meses;2023T2;36,8
Hombres;Construcción;De 6 a 12 meses;2023T1;40,4
Hombres;Construcción;De 6 a 12 meses;2022T4;41,1
Hombres;Construcción;De 6 a 12 meses;2022T3;33,9
Hombres;Construcción;De 6 a 12 meses;2022T2;38,6
Hombres;Construcción;De 6 a 12 meses;2022T1;29,3
Hombres;Construcción;De 6 a 12 meses;2021T4;29,1
Hombres;Construcción;De 6 a 12 meses;2021T3;49,7
Hombres;Construcción;De 6 a 12 meses;2021T2;35,2
Hombres;Construcción;De 6 a 12 meses;2021T1;65,6
Hombres;Construcción;De 6 a 12 meses;2020T4;63,3
Hombres;Construcción;De 6 a 12 meses;2020T3;61
Hombres;Construcción;De 6 a 12 meses;2020T2;27,2
Hombres;Construcción;De 6 a 12 meses;2020T1;36,9
Hombres;Construcción;De 6 a 12 meses;2019T4;42,6
Hombres;Construcción;De 6 a 12 meses;2019T3;42,2
Hombres;Construcción;De 6 a 12 meses;2019T2;40
Hombres;Construcción;De 6 a 12 meses;2019T1;32,1
Hombres;Construcción;De 6 a 12 meses;2018T4;28,8
Hombres;Construcción;De 6 a 12 meses;2018T3;32,8
Hombres;Construcción;De 6 a 12 meses;2018T2;39,7
Hombres;Construcción;De 6 a 12 meses;2018T1;41,6
Hombres;Construcción;De 6 a 12 meses;2017T4;43,9
Hombres;Construcción;De 6 a 12 meses;2017T3;36,9
Hombres;Construcción;De 6 a 12 meses;2017T2;48,6
Hombres;Construcción;De 6 a 12 meses;2017T1;59,6
Hombres;Construcción;De 6 a 12 meses;2016T4;50
Hombres;Construcción;De 6 a 12 meses;2016T3;54,5
Hombres;Construcción;De 6 a 12 meses;2016T2;60,6
Hombres;Construcción;De 6 a 12 meses;2016T1;63,4
Hombres;Construcción;De 6 a 12 meses;2015T4;58,9
Hombres;Construcción;De 6 a 12 meses;2015T3;53,1
Hombres;Construcción;De 6 a 12 meses;2015T2;73,1
Hombres;Construcción;De 6 a 12 meses;2015T1;81,5
Hombres;Construcción;De 6 a 12 meses;2014T4;81,5
Hombres;Construcción;De 6 a 12 meses;2014T3;91,9
Hombres;Construcción;De 6 a 12 meses;2014T2;102,5
Hombres;Construcción;De 6 a 12 meses;2014T1;108,3
Hombres;Construcción;De 6 a 12 meses;2013T4;110,5
Hombres;Construcción;De 6 a 12 meses;2013T3;136,1
Hombres;Construcción;De 6 a 12 meses;2013T2;162,3
Hombres;Construcción;De 6 a 12 meses;2013T1;168,9
Hombres;Construcción;De 6 a 12 meses;2012T4;151
Hombres;Construcción;De 6 a 12 meses;2012T3;184,2
Hombres;Construcción;De 6 a 12 meses;2012T2;203,6
Hombres;Construcción;De 6 a 12 meses;2012T1;185,8
Hombres;Construcción;De 6 a 12 meses;2011T4;172
Hombres;Construcción;De 6 a 12 meses;2011T3;199,1
Hombres;Construcción;De 6 a 12 meses;2011T2;183,9
Hombres;Construcción;De 6 a 12 meses;2011T1;159,5
Hombres;Construcción;De 6 a 12 meses;2010T4;166,3
Hombres;Construcción;De 6 a 12 meses;2010T3;202,4
Hombres;Construcción;De 6 a 12 meses;2010T2;233
Hombres;Construcción;De 6 a 12 meses;2010T1;227,6
Hombres;Construcción;De 6 a 12 meses;2009T4;254,7
Hombres;Construcción;De 6 a 12 meses;2009T3;284,4
Hombres;Construcción;De 6 a 12 meses;2009T2;295,5
Hombres;Construcción;De 6 a 12 meses;2009T1;230,5
Hombres;Construcción;De 6 a 12 meses;2008T4;151,4
Hombres;Construcción;De 6 a 12 meses;2008T3;113,5
Hombres;Construcción;De 6 a 12 meses;2008T2;83,2
Hombres;Construcción;De 6 a 12 meses;2008T1;64,4
Hombres;Construcción;Más de 1 año;2025T4;..
Hombres;Construcción;Más de 1 año;2025T3;..
Hombres;Construcción;Más de 1 año;2025T2;..
Hombres;Construcción;Más de 1 año;2025T1;..
Hombres;Construcción;Más de 1 año;2024T4;..
Hombres;Construcción;Más de 1 año;2024T3;..
Hombres;Construcción;Más de 1 año;2024T2;..
Hombres;Construcción;Más de 1 año;2024T1;..
Hombres;Construcción;Más de 1 año;2023T4;..
Hombres;Construcción;Más de 1 año;2023T3;..
Hombres;Construcción;Más de 1 año;2023T2;..
Hombres;Construcción;Más de 1 año;2023T1;..
Hombres;Construcción;Más de 1 año;2022T4;..
Hombres;Construcción;Más de 1 año;2022T3;..
Hombres;Construcción;Más de 1 año;2022T2;..
Hombres;Construcción;Más de 1 año;2022T1;..
Hombres;Construcción;Más de 1 año;2021T4;..
Hombres;Construcción;Más de 1 año;2021T3;..
Hombres;Construcción;Más de 1 año;2021T2;..
Hombres;Construcción;Más de 1 año;2021T1;..
Hombres;Construcción;Más de 1 año;2020T4;..
Hombres;Construcción;Más de 1 año;2020T3;..
Hombres;Construcción;Más de 1 año;2020T2;..
Hombres;Construcción;Más de 1 año;2020T1;..
Hombres;Construcción;Más de 1 año;2019T4;..
Hombres;Construcción;Más de 1 año;2019T3;..
Hombres;Construcción;Más de 1 año;2019T2;..
Hombres;Construcción;Más de 1 año;2019T1;..
Hombres;Construcción;Más de 1 año;2018T4;..
Hombres;Construcción;Más de 1 año;2018T3;..
Hombres;Construcción;Más de 1 año;2018T2;..
Hombres;Construcción;Más de 1 año;2018T1;..
Hombres;Construcción;Más de 1 año;2017T4;..
Hombres;Construcción;Más de 1 año;2017T3;..
Hombres;Construcción;Más de 1 año;2017T2;..
Hombres;Construcción;Más de 1 año;2017T1;..
Hombres;Construcción;Más de 1 año;2016T4;..
Hombres;Construcción;Más de 1 año;2016T3;..
Hombres;Construcción;Más de 1 año;2016T2;..
Hombres;Construcción;Más de 1 año;2016T1;..
Hombres;Construcción;Más de 1 año;2015T4;..
Hombres;Construcción;Más de 1 año;2015T3;..
Hombres;Construcción;Más de 1 año;2015T2;..
Hombres;Construcción;Más de 1 año;2015T1;..
Hombres;Construcción;Más de 1 año;2014T4;..
Hombres;Construcción;Más de 1 año;2014T3;..
Hombres;Construcción;Más de 1 año;2014T2;..
Hombres;Construcción;Más de 1 año;2014T1;..
Hombres;Construcción;Más de 1 año;2013T4;..
Hombres;Construcción;Más de 1 año;2013T3;..
Hombres;Construcción;Más de 1 año;2013T2;..
Hombres;Construcción;Más de 1 año;2013T1;..
Hombres;Construcción;Más de 1 año;2012T4;..
Hombres;Construcción;Más de 1 año;2012T3;..
Hombres;Construcción;Más de 1 año;2012T2;..
Hombres;Construcción;Más de 1 año;2012T1;..
Hombres;Construcción;Más de 1 año;2011T4;..
Hombres;Construcción;Más de 1 año;2011T3;..
Hombres;Construcción;Más de 1 año;2011T2;..
Hombres;Construcción;Más de 1 año;2011T1;..
Hombres;Construcción;Más de 1 año;2010T4;..
Hombres;Construcción;Más de 1 año;2010T3;..
Hombres;Construcción;Más de 1 año;2010T2;..
Hombres;Construcción;Más de 1 año;2010T1;..
Hombres;Construcción;Más de 1 año;2009T4;..
Hombres;Construcción;Más de 1 año;2009T3;..
Hombres;Construcción;Más de 1 año;2009T2;..
Hombres;Construcción;Más de 1 año;2009T1;..
Hombres;Construcción;Más de 1 año;2008T4;..
Hombres;Construcción;Más de 1 año;2008T3;..
Hombres;Construcción;Más de 1 año;2008T2;..
Hombres;Construcción;Más de 1 año;2008T1;..
Hombres;Servicios;Total;2025T4;423,1
Hombres;Servicios;Total;2025T3;411,9
Hombres;Servicios;Total;2025T2;403,1
Hombres;Servicios;Total;2025T1;500,4
Hombres;Servicios;Total;2024T4;453,5
Hombres;Servicios;Total;2024T3;430,4
Hombres;Servicios;Total;2024T2;451,6
Hombres;Servicios;Total;2024T1;532
Hombres;Servicios;Total;2023T4;470,7
Hombres;Servicios;Total;2023T3;449,8
Hombres;Servicios;Total;2023T2;425,4
Hombres;Servicios;Total;2023T1;528,7
Hombres;Servicios;Total;2022T4;462,2
Hombres;Servicios;Total;2022T3;420,5
Hombres;Servicios;Total;2022T2;430,2
Hombres;Servicios;Total;2022T1;470,8
Hombres;Servicios;Total;2021T4;443,7
Hombres;Servicios;Total;2021T3;443,3
Hombres;Servicios;Total;2021T2;439,9
Hombres;Servicios;Total;2021T1;572,3
Hombres;Servicios;Total;2020T4;613,4
Hombres;Servicios;Total;2020T3;662,1
Hombres;Servicios;Total;2020T2;661,8
Hombres;Servicios;Total;2020T1;585,7
Hombres;Servicios;Total;2019T4;489,3
Hombres;Servicios;Total;2019T3;465,8
Hombres;Servicios;Total;2019T2;495,1
Hombres;Servicios;Total;2019T1;504,7
Hombres;Servicios;Total;2018T4;500,3
Hombres;Servicios;Total;2018T3;453,6
Hombres;Servicios;Total;2018T2;489,7
Hombres;Servicios;Total;2018T1;584,1
Hombres;Servicios;Total;2017T4;531,4
Hombres;Servicios;Total;2017T3;492,8
Hombres;Servicios;Total;2017T2;555,4
Hombres;Servicios;Total;2017T1;613,8
Hombres;Servicios;Total;2016T4;557,5
Hombres;Servicios;Total;2016T3;521,2
Hombres;Servicios;Total;2016T2;592,1
Hombres;Servicios;Total;2016T1;631,7
Hombres;Servicios;Total;2015T4;603,3
Hombres;Servicios;Total;2015T3;551,1
Hombres;Servicios;Total;2015T2;583,9
Hombres;Servicios;Total;2015T1;637,2
Hombres;Servicios;Total;2014T4;637,8
Hombres;Servicios;Total;2014T3;581,9
Hombres;Servicios;Total;2014T2;649,7
Hombres;Servicios;Total;2014T1;730,9
Hombres;Servicios;Total;2013T4;720,5
Hombres;Servicios;Total;2013T3;691,4
Hombres;Servicios;Total;2013T2;729,9
Hombres;Servicios;Total;2013T1;813
Hombres;Servicios;Total;2012T4;768,6
Hombres;Servicios;Total;2012T3;711,3
Hombres;Servicios;Total;2012T2;727,7
Hombres;Servicios;Total;2012T1;763,8
Hombres;Servicios;Total;2011T4;713,3
Hombres;Servicios;Total;2011T3;637
Hombres;Servicios;Total;2011T2;636,4
Hombres;Servicios;Total;2011T1;658
Hombres;Servicios;Total;2010T4;611,2
Hombres;Servicios;Total;2010T3;585,7
Hombres;Servicios;Total;2010T2;619,6
Hombres;Servicios;Total;2010T1;639,8
Hombres;Servicios;Total;2009T4;598,8
Hombres;Servicios;Total;2009T3;592,8
Hombres;Servicios;Total;2009T2;624,8
Hombres;Servicios;Total;2009T1;618,8
Hombres;Servicios;Total;2008T4;466,2
Hombres;Servicios;Total;2008T3;368,6
Hombres;Servicios;Total;2008T2;342,2
Hombres;Servicios;Total;2008T1;311,6
Hombres;Servicios;Menos de 3 meses;2025T4;183,2
Hombres;Servicios;Menos de 3 meses;2025T3;200,2
Hombres;Servicios;Menos de 3 meses;2025T2;119
Hombres;Servicios;Menos de 3 meses;2025T1;186,4
Hombres;Servicios;Menos de 3 meses;2024T4;200,2
Hombres;Servicios;Menos de 3 meses;2024T3;195,7
Hombres;Servicios;Menos de 3 meses;2024T2;134,2
Hombres;Servicios;Menos de 3 meses;2024T1;205,1
Hombres;Servicios;Menos de 3 meses;2023T4;219,5
Hombres;Servicios;Menos de 3 meses;2023T3;205,7
Hombres;Servicios;Menos de 3 meses;2023T2;149,9
Hombres;Servicios;Menos de 3 meses;2023T1;182,8
Hombres;Servicios;Menos de 3 meses;2022T4;236,3
Hombres;Servicios;Menos de 3 meses;2022T3;186,5
Hombres;Servicios;Menos de 3 meses;2022T2;149,9
Hombres;Servicios;Menos de 3 meses;2022T1;184
Hombres;Servicios;Menos de 3 meses;2021T4;204,9
Hombres;Servicios;Menos de 3 meses;2021T3;205,6
Hombres;Servicios;Menos de 3 meses;2021T2;132,4
Hombres;Servicios;Menos de 3 meses;2021T1;166,9
Hombres;Servicios;Menos de 3 meses;2020T4;192,1
Hombres;Servicios;Menos de 3 meses;2020T3;163,3
Hombres;Servicios;Menos de 3 meses;2020T2;197,1
Hombres;Servicios;Menos de 3 meses;2020T1;223,1
Hombres;Servicios;Menos de 3 meses;2019T4;213,5
Hombres;Servicios;Menos de 3 meses;2019T3;192,5
Hombres;Servicios;Menos de 3 meses;2019T2;163,7
Hombres;Servicios;Menos de 3 meses;2019T1;192,1
Hombres;Servicios;Menos de 3 meses;2018T4;231
Hombres;Servicios;Menos de 3 meses;2018T3;183,4
Hombres;Servicios;Menos de 3 meses;2018T2;158,8
Hombres;Servicios;Menos de 3 meses;2018T1;200,6
Hombres;Servicios;Menos de 3 meses;2017T4;236,8
Hombres;Servicios;Menos de 3 meses;2017T3;190,2
Hombres;Servicios;Menos de 3 meses;2017T2;176,3
Hombres;Servicios;Menos de 3 meses;2017T1;219,1
Hombres;Servicios;Menos de 3 meses;2016T4;245,7
Hombres;Servicios;Menos de 3 meses;2016T3;206,2
Hombres;Servicios;Menos de 3 meses;2016T2;173,2
Hombres;Servicios;Menos de 3 meses;2016T1;193,8
Hombres;Servicios;Menos de 3 meses;2015T4;260,2
Hombres;Servicios;Menos de 3 meses;2015T3;211,5
Hombres;Servicios;Menos de 3 meses;2015T2;177,2
Hombres;Servicios;Menos de 3 meses;2015T1;179,7
Hombres;Servicios;Menos de 3 meses;2014T4;258,3
Hombres;Servicios;Menos de 3 meses;2014T3;215,9
Hombres;Servicios;Menos de 3 meses;2014T2;188,1
Hombres;Servicios;Menos de 3 meses;2014T1;202,6
Hombres;Servicios;Menos de 3 meses;2013T4;263,6
Hombres;Servicios;Menos de 3 meses;2013T3;227,6
Hombres;Servicios;Menos de 3 meses;2013T2;173,6
Hombres;Servicios;Menos de 3 meses;2013T1;230,1
Hombres;Servicios;Menos de 3 meses;2012T4;283,8
Hombres;Servicios;Menos de 3 meses;2012T3;222,1
Hombres;Servicios;Menos de 3 meses;2012T2;189
Hombres;Servicios;Menos de 3 meses;2012T1;206,6
Hombres;Servicios;Menos de 3 meses;2011T4;270
Hombres;Servicios;Menos de 3 meses;2011T3;204,2
Hombres;Servicios;Menos de 3 meses;2011T2;163,9
Hombres;Servicios;Menos de 3 meses;2011T1;197,9
Hombres;Servicios;Menos de 3 meses;2010T4;213,8
Hombres;Servicios;Menos de 3 meses;2010T3;173
Hombres;Servicios;Menos de 3 meses;2010T2;151,9
Hombres;Servicios;Menos de 3 meses;2010T1;198,7
Hombres;Servicios;Menos de 3 meses;2009T4;196
Hombres;Servicios;Menos de 3 meses;2009T3;176,4
Hombres;Servicios;Menos de 3 meses;2009T2;151,7
Hombres;Servicios;Menos de 3 meses;2009T1;215,2
Hombres;Servicios;Menos de 3 meses;2008T4;195,7
Hombres;Servicios;Menos de 3 meses;2008T3;139,3
Hombres;Servicios;Menos de 3 meses;2008T2;125,9
Hombres;Servicios;Menos de 3 meses;2008T1;120,3
Hombres;Servicios;De 3 a 5 meses;2025T4;116,2
Hombres;Servicios;De 3 a 5 meses;2025T3;79,2
Hombres;Servicios;De 3 a 5 meses;2025T2;125,8
Hombres;Servicios;De 3 a 5 meses;2025T1;175,3
Hombres;Servicios;De 3 a 5 meses;2024T4;129,4
Hombres;Servicios;De 3 a 5 meses;2024T3;89,7
Hombres;Servicios;De 3 a 5 meses;2024T2;125,1
Hombres;Servicios;De 3 a 5 meses;2024T1;189,5
Hombres;Servicios;De 3 a 5 meses;2023T4;136,2
Hombres;Servicios;De 3 a 5 meses;2023T3;106,5
Hombres;Servicios;De 3 a 5 meses;2023T2;111,5
Hombres;Servicios;De 3 a 5 meses;2023T1;193,3
Hombres;Servicios;De 3 a 5 meses;2022T4;121,9
Hombres;Servicios;De 3 a 5 meses;2022T3;106
Hombres;Servicios;De 3 a 5 meses;2022T2;124
Hombres;Servicios;De 3 a 5 meses;2022T1;149,2
Hombres;Servicios;De 3 a 5 meses;2021T4;126,6
Hombres;Servicios;De 3 a 5 meses;2021T3;94,7
Hombres;Servicios;De 3 a 5 meses;2021T2;124
Hombres;Servicios;De 3 a 5 meses;2021T1;155,4
Hombres;Servicios;De 3 a 5 meses;2020T4;125,8
Hombres;Servicios;De 3 a 5 meses;2020T3;194,9
Hombres;Servicios;De 3 a 5 meses;2020T2;234,6
Hombres;Servicios;De 3 a 5 meses;2020T1;192,7
Hombres;Servicios;De 3 a 5 meses;2019T4;147,7
Hombres;Servicios;De 3 a 5 meses;2019T3;108,3
