fecha,año,mes,ed_activo_total,ed_activo_creditos_esp,ed_activo_credito_sector_publico,ed_activo_credito_sector_privado,ed_activo_creditos_resto_mundo,ed_activo_renta_fija_esp,ed_activo_renta_fija_resto_mundo,ed_activo_acciones_esp,ed_activo_acciones_resto_mundo,ed_activo_efectivo,ed_activo_otros_residual
2016-04-01,2016,4,3352671.2504272885,176550.66956007754,120314.97937229439,1580702.592680988,218636.1101698883,423068.1076556177,97725.57241160779,171669.76091442668,141521.85484755362,8589.379358854325,413892.2234559801
2016-05-01,2016,5,3320622.24064176,169706.83571740767,118033.47438434965,1563448.5717809906,227060.63260503658,414449.2637497998,97400.16802227897,170834.95730544708,142749.73382369583,8815.751113672775,408122.8521390808
2016-06-01,2016,6,3352082.454729169,164647.63039260442,119873.4315204575,1575000.1301450217,237877.83652907907,410855.1631242899,93541.04332201237,170003.03101759197,140651.23378007577,8919.049466859364,430713.9054311772
2016-07-01,2016,7,3332183.9181896844,159345.3818220131,114813.18729126509,1572914.9160509792,230039.1924371737,402741.03861197294,92794.05818938254,172311.68482886546,142470.85588165163,9061.757094503015,435691.84470911155
2016-08-01,2016,8,3295306.617222727,173694.01299801967,111256.5360536699,1559694.680917377,219274.70842279153,396653.1470543217,92325.59138511482,171975.96191193722,142372.9351599569,8942.760091672517,419116.28322786523
2016-09-01,2016,9,3294556.8030264187,165753.77573120114,111802.70592924103,1558609.958532936,230488.3202516042,387455.89317635854,95154.85659396934,170185.53270636156,142448.3220051133,8587.466089607982,424069.9720100261
2016-10-01,2016,10,3213764.943292155,165779.4843666733,109527.53217030136,1531721.7840238158,214611.56187757733,371953.4728200833,90580.58491328808,169008.73563516058,140630.22229069192,8629.457548696471,411322.1076458664
2016-11-01,2016,11,3195649.5557428133,152911.24585598576,105705.23388924831,1539650.192315315,222919.43291394212,366109.36327548395,91333.70483998419,159942.81644900728,141077.2367798301,8450.746779583169,407549.58264443395
2016-12-01,2016,12,3163127.3923591664,176026.26097785743,104394.67934799685,1521746.222541732,229627.27188560483,349164.087622987,89320.47261306952,161262.89601988412,141275.2872884181,9297.680381554399,381012.5336800618
2017-01-01,2017,1,3150711.22824573,167152.48635219192,114349.80354174071,1514111.2853506124,224304.65621201124,347364.79010769655,96273.74184165185,162450.80769621345,141720.20851172492,8494.047075261651,374489.4015566252
2017-02-01,2017,2,3155140.041862985,159669.70692486622,104884.2113238704,1515650.9549615784,232787.73503433412,353001.768547389,94765.48301042904,162758.7012943173,143945.5978661068,8416.81433224336,379259.06856785074
2017-03-01,2017,3,3170712.735402081,166945.81335200692,104980.66831543607,1524768.3963905599,244170.94609947965,346378.5734678642,97697.31886954905,162601.1003966551,146188.94436214073,8315.85377242319,368665.12037596625
2017-04-01,2017,4,3120818.198723274,164936.31818913808,102657.64803533914,1504978.9142883574,231186.37880102085,335424.45058643364,94277.13161212817,166815.46251585352,138827.6350601256,8909.56136463139,372804.69827024627
2017-05-01,2017,5,3119347.7329049367,187824.2905778242,101054.12101441553,1503979.4513301817,223326.44920019648,334251.999023723,94990.22504764244,163880.76520972495,137143.94537485266,8668.568363212182,364227.91776316304
2017-06-01,2017,6,3152899.317553535,209830.43133291608,103190.04067960237,1504808.5071984536,232899.15655760924,334265.74663279334,92419.3399251841,172287.0544136966,138686.23884850272,9096.199784364262,355416.6021804124
2017-07-01,2017,7,3183792.0709860106,218518.48031527436,100061.27234169548,1506165.805840954,242133.71527958478,335835.23196334654,89621.25623697479,183581.87867246664,138317.6760630005,9129.02584683638,360427.72842587746
2017-08-01,2017,8,3161913.7034273557,228035.30398912184,97877.83590966946,1490741.3119246177,227832.4372146522,337410.1378849285,87448.7643668969,182483.81876373952,137539.0476714356,9220.127356413419,363324.9183458806
2017-09-01,2017,9,3173035.165840475,233733.98892430062,96512.79783737195,1493857.1684924401,230485.4406238426,337198.4807080871,90995.47715450158,181350.77343922382,138532.98372426617,10838.028119951734,359530.02681648935
2017-10-01,2017,10,3167289.126375146,249634.00423592134,95565.26601529864,1484685.3559427094,235692.55603276886,324727.85317748383,88182.55867387271,179827.3411748243,138041.21116396642,11928.58048841011,359004.39946989063
2017-11-01,2017,11,3154777.6869126586,252151.26863327014,92977.07050714076,1485708.4063114491,233071.68963205573,317295.18530919065,90848.44183199745,178682.20644748854,139656.84204099872,9138.283956985328,355248.2922420819
2017-12-01,2017,12,3139131.2729233033,264434.55755132565,91520.21335607459,1476232.9833333255,236399.08592417696,304662.4748831456,87507.983201078,178982.67745892008,139143.00944862582,9937.190693454406,350311.09707317664
2018-01-01,2018,1,3136079.3995473934,247080.0103496466,95884.0285408649,1472617.0664769537,239022.76960303358,311574.55527915765,94089.52294431083,172854.39835185546,141816.98266095622,8982.382145984684,352157.68319462985
2018-02-01,2018,2,3111107.125532157,233052.35973598037,93358.77049166666,1461502.7722203676,240048.14477688723,317644.14221982844,99961.05057029412,173821.03082235294,141750.03648568626,8804.239010539215,341164.5791985539
2018-03-01,2018,3,3128623.071842147,264954.24793049844,92325.63920074422,1453510.9052961469,250200.69199686646,310610.747311227,100307.47067415786,167152.01066490402,138737.45043008227,10219.527361413044,340604.3809761066
2018-04-01,2018,4,3072879.990641584,264796.7607241647,91586.4825354021,1436303.7965766562,236310.07440617715,291643.0637723388,100894.55736395203,166932.42802136755,138224.6188482663,9170.29150859557,337017.916884664
2018-05-01,2018,5,3075954.6393235154,264912.28611839446,90416.2305670902,1422765.0183351382,245672.49748058044,298534.3082600587,96899.75551378862,163714.27041048225,135870.44855837905,8984.607820868227,348185.2162587352
2018-06-01,2018,6,3071673.7255871263,245836.58351915324,92185.35764319317,1429029.8099336599,257293.57483292534,297997.8888553908,96571.1212544163,161730.5144342838,135602.65803276212,8770.183603782643,346656.03347755864
2018-07-01,2018,7,3072242.620673443,250368.31058707213,89299.57577385903,1425291.2117769532,255964.85669000194,294973.44731265714,98347.03427202186,163735.7099771321,136951.04265536164,9375.727732111776,347935.7038962725
2018-08-01,2018,8,3061167.821460775,262907.0631341605,86826.67393586463,1412441.8656758473,249307.31183086318,294299.0596191223,97712.82840844357,162630.6328435599,135225.98279685236,9627.836791662643,350188.566424399
2018-09-01,2018,9,3031857.1878083223,229728.97316853696,85588.8053847043,1412959.0997790892,270589.73313554714,295016.8840860625,98738.9591016182,152644.31826740995,135881.5008179301,9216.363559477944,341492.55050794646
2018-10-01,2018,10,2993934.3481849353,221704.59176286028,81829.08303490646,1401674.1297636474,259531.88188981678,286233.9253116053,98681.86154342433,148824.70382386906,134220.92933424795,9615.02693202424,351618.2147885331
2018-11-01,2018,11,3011844.0653828825,228560.78264298683,81183.98789590101,1414506.3807880995,256468.85488859162,285320.10470803076,101979.10252875979,148514.66205575195,135994.1972700172,9242.329425138543,350073.6631796054
2018-12-01,2018,12,3012961.773460121,239672.85159710623,79985.43058494097,1399476.8013386123,279200.6687709233,284206.6953237355,99666.08435159325,153582.06265992418,132909.18279520588,10530.199901094156,333731.7961369853
2019-01-01,2019,1,3054413.567332466,253038.17270554637,84297.98056895295,1407140.4058516915,269544.3438392718,291320.1805449883,95182.67612371185,156557.03061138926,136548.94980891503,9322.758753232549,351461.06852476666
2019-02-01,2019,2,3033493.1078916937,234706.9034738386,81678.6115961352,1400037.437892251,270839.48666038696,297270.3038645621,97412.16849638734,156160.88757184075,138648.21132608378,9174.11393681505,347564.98307339253
2019-03-01,2019,3,3091399.366844792,224436.5205263552,83131.20872837956,1402501.8421127403,317803.0834607933,303776.2442742294,99120.85199284955,154867.82474637646,138888.40348197892,8723.883585636293,358149.50393545267
2019-04-01,2019,4,3038137.9228853197,231435.95510666788,81738.82053056537,1386588.7543333252,299384.4399109585,288460.54862881463,99941.13094822058,153671.3326896106,140577.74160731366,9892.660165933223,346446.53896390984
2019-05-01,2019,5,3045841.4297692645,221205.9043704049,83878.01194039437,1388990.3149176694,300353.3388512604,288567.6071424378,102184.6042964528,151460.7716683138,136377.01755865084,9239.112679652442,363584.74634402763
2019-06-01,2019,6,3080047.0164092584,202269.84370330276,86623.09019924003,1404235.8631672882,328827.2000031068,283525.1258311586,108065.20994849919,154455.72749517256,135946.31890280568,9607.298142409903,366491.3390162747
2019-07-01,2019,7,3078914.9414444505,208354.1155360957,84587.37395082245,1400706.4314075129,317513.29396479425,278907.3407526213,106953.65805105331,156491.00837384575,140221.66059527706,9770.82089404579,375409.23791838216
2019-08-01,2019,8,3112134.2017262275,210785.18743436,82627.621402334,1394560.3852343604,327261.21862815216,275357.5700308952,106738.53514249281,156313.50258758425,139647.92718363815,9733.259893840233,409108.9941885708
2019-09-01,2019,9,3099221.2737469687,206668.83807372476,81181.7947515881,1390083.1303873437,328067.0939007219,278242.94352177583,106391.68144915786,156268.59468217037,142316.49774723293,9463.24999920597,400537.44923404726
2019-10-01,2019,10,3066166.393569679,225762.36260425605,82136.03453324278,1372819.8167046518,316636.8599704032,267928.97534949007,106580.6933632161,155953.04945286436,142413.38869407112,9803.321916356877,386131.8909811267
2019-11-01,2019,11,3091649.135100176,219570.4427123656,79774.54649488535,1386068.2406387858,336267.00126860314,266972.10891978303,108118.33488343326,154499.8080000238,142320.99287510704,9371.317292820439,388686.3420143687
2019-12-01,2019,12,3039706.418589015,215121.60455682786,77001.58662163126,1370877.5540984904,340229.21204659075,265203.3803899628,106101.5750791353,158554.7469912627,143287.24400445193,11245.781414412912,352083.73338624893
2020-01-01,2020,1,3081682.8667585095,219406.3486473218,86838.32673136839,1379071.8607781758,354262.56721403496,255152.83928572453,108667.38669153283,159583.71702680542,146883.53106962205,9774.97865705837,362041.31065686594
2020-02-01,2020,2,3110785.801842399,230674.33461894677,81273.40611437373,1376136.240504525,361722.4790890295,255599.7859156638,111408.25963124578,158328.32984439682,144541.0260027438,9354.914268268027,381747.02585320594
2020-03-01,2020,3,3228196.291254446,232234.74226162172,85038.30862774234,1395356.5369232146,405718.43424954097,277244.9747382816,111422.47116089205,158590.83609517253,134398.40730943752,10869.349535179279,417322.2303533633
2020-04-01,2020,4,3241091.8692468437,236542.57151336962,84574.32158701099,1414085.881456374,394682.25739634316,284887.56489287433,114300.94487986605,158016.6158701821,133314.67125982846,10245.771256865482,410441.2691341298
2020-05-01,2020,5,3255140.7949829446,231871.57513306994,84568.49135693294,1431587.8314979523,399603.45651859697,296096.43201512814,117304.48202131913,157601.66668132105,131552.74103957892,9473.347001421274,395480.7717176238
2020-06-01,2020,6,3378006.766737074,331603.6966232134,84523.1249894724,1443452.1068869063,411771.37485556357,301787.0528188729,118213.59389856113,163002.43036115108,126867.14715896882,9396.892344508393,387389.34679985605
2020-07-01,2020,7,3383123.1476016743,364793.6730110094,85284.9778632404,1438029.4656997675,386856.9539581881,303650.0453433991,117688.75077637436,162935.1388778068,128292.77976188056,10073.786985844947,385517.5753241628
2020-08-01,2020,8,3354816.9519260186,366857.0842204944,84580.27302019445,1432677.2384739772,376188.49422267097,306668.8011125569,115423.59431138146,162367.73831072848,128442.87654696722,9632.426709296702,371978.4249977508
2020-09-01,2020,9,3352955.081824551,363978.2723472276,83080.84667815398,1430296.0631212085,382676.016934288,304567.476046078,117303.03991948416,161983.41230981934,131627.75272464257,9321.396001207495,368120.8057424411
2020-10-01,2020,10,3313807.193382832,354687.32732077653,85958.65648414376,1421940.3016214925,369176.6259827023,295869.50243868923,119599.17552179033,160882.70887091584,132863.33439445993,9348.753497165097,363480.8072506967
2020-11-01,2020,11,3343697.2641650923,377325.44255382335,87774.05538079249,1429822.039507412,365193.08739127417,295130.4366454476,121926.1697552768,163662.62566667466,136662.21358286962,9011.360718171354,357189.83296335035
2020-12-01,2020,12,3321246.454796358,382283.694235114,90235.93043234253,1425854.670993969,352435.1347005553,287212.8445568878,122633.2460608367,164527.72406033412,137774.63125141204,10427.350151182272,347861.228353724
2021-01-01,2021,1,3301368.6202240116,372782.73368548386,91553.92871673686,1412904.6471333636,368636.6464896382,279793.7742988657,124011.2199844453,164769.54371554035,138492.94042387768,8976.498046616254,339446.6877294439
2021-02-01,2021,2,3308568.651888854,370754.7320002648,89951.02104205584,1420222.8884881558,367751.3944754453,286902.40200127586,133452.56244545017,166416.2932705585,139774.58156935484,8453.90912518055,324888.8674711122
2021-03-01,2021,3,3347500.164562559,433887.240724299,93585.71034877453,1414000.4597312605,357884.0834939681,283267.87465976056,131459.94662180525,165441.5332965144,139430.8817469483,9978.184728137516,318564.2492110909
2021-04-01,2021,4,3292657.405744486,426067.32981915644,95042.83750014138,1393634.1056836476,354674.4187274976,273976.05626024975,131196.44221953346,163897.73181460888,137615.2841148209,8759.63425,307793.56535483035
2021-05-01,2021,5,3295573.889965217,439009.787529529,95469.97789164087,1385350.1792589831,354589.3639682194,272720.8870901117,130823.2905228211,163823.05194924475,136757.62340308662,8502.79656356131,308526.93178801954
2021-06-01,2021,6,3332677.276901914,445526.3980343604,98634.71074344071,1401586.5197470586,369319.6182819094,281232.41332044813,128182.69165289449,159998.57272826796,130537.53822635388,8661.751038538749,308997.06312864146
2021-07-01,2021,7,3341553.6132028694,466305.6910493415,101579.86746258232,1398234.1314280808,367160.3868652634,263041.2328126764,130817.71566227658,158481.86758530105,132008.43933139698,9189.591925587958,314734.68908036215
2021-08-01,2021,8,3332039.6336170165,472109.4253686552,100279.36083114815,1379108.5996775613,379561.6817945543,257440.31989047574,126329.75797993538,157793.9263535072,132169.87425906069,9154.864400730474,318091.8230613879
2021-09-01,2021,9,3316087.34968898,484671.8228273427,98530.42614126496,1372074.5212076483,379076.308478174,251597.4917465171,117266.2234820052,155544.7056045091,131980.5641292607,8942.727162835516,316402.5589094223
2021-10-01,2021,10,3252374.132407706,461451.0925241222,95017.2148367305,1348390.6442270635,374545.4912756042,248495.94042808938,120056.0077258322,151241.05550900594,129898.62372279982,8970.370044801643,314307.6921136571
2021-11-01,2021,11,3303179.900308579,504371.46133737953,93783.54166593926,1357196.555612248,379246.58481812605,237975.4062845063,121944.56141928078,147617.3050469631,126376.88712277233,8717.366890252773,325950.23011111113
2021-12-01,2021,12,3241905.9155254494,496483.17567987426,89886.3740385894,1336508.7388155886,383026.78368973493,238053.32600687334,112235.63691073675,147113.15071145553,126084.7846878257,9262.275929784366,303251.66905498656
2022-01-01,2022,1,3267326.686256201,524571.8032383197,90082.81720862273,1329089.8210182197,380314.0550857311,239030.4003139939,119903.66359351041,146764.28361513483,127018.17309820061,8455.041229683413,302096.6278547849
2022-02-01,2022,2,3229108.657607117,494573.6382130491,87886.09419329873,1318044.54915684,383088.28301277175,242159.25633479466,123096.06957774895,146036.43220363246,124416.24358499597,8006.027151717813,301802.0641782679
2022-03-01,2022,3,3164178.738281241,465741.89376272244,87488.35068139383,1281551.1819209072,396171.96352236206,236948.82947210156,124193.98103784192,144756.78914311764,116878.79391993051,8162.9980297221,302283.95679114194
2022-04-01,2022,4,3222209.306531361,478019.9938869726,90778.9357044802,1292670.716789691,391391.5452354936,239039.09281418007,127677.36532235754,144636.29721063504,115777.76681709438,8533.626379773814,333683.9663706829
2022-05-01,2022,5,3190270.313395384,473218.82821839943,90860.58921850733,1281993.9961652285,387052.1376454271,244657.81323004744,126567.3101640207,144490.27135373166,116145.29023216134,8076.780712510785,317207.2964553494
2022-06-01,2022,6,3198006.337386204,490489.8634580651,90159.75661648595,1270418.917118265,394541.1836834972,242002.41689819132,130297.15116547357,141008.94907075993,110483.8065290156,8093.483065592173,320510.8097808582
2022-07-01,2022,7,3206822.6863107267,487659.49584548577,89424.23424142179,1272199.25821522,395169.5477798539,245263.13853662732,134298.76320436978,141635.33482794717,111475.96520625956,8259.382821237472,321437.56563230423
2022-08-01,2022,8,3189339.858562204,475143.9745592596,87896.00523348019,1261595.1613236826,387966.74341344036,246605.12208869876,131834.59694203237,140772.13097100562,111196.70081269061,8397.281529693326,337932.14168822014
2022-09-01,2022,9,3249825.243285191,479655.8587078144,87796.87566434909,1267857.4643075843,405425.14948285284,252449.85527599818,136987.78957166016,140690.9946280925,110103.17457650146,8333.01110881249,360525.0699615254
2022-10-01,2022,10,3223810.709344053,473076.8939439509,86840.21025229554,1262866.222218883,401217.0649451412,250895.7183254549,140583.86094072013,140639.5882010075,111046.96661887859,8321.791677818399,348322.39221990306
2022-11-01,2022,11,3206988.2260400536,444448.03450861934,87689.7945470333,1273119.3193372565,407988.78315378405,253441.55226955825,142169.1210276454,141437.88719515625,110491.48322546185,8099.519499425387,338102.73127611313
2022-12-01,2022,12,3062737.3003704417,333699.6433367404,85996.56466491714,1257183.0611944539,414648.99527717807,252071.7334685933,133101.83438695283,140352.10248191672,110076.95153850404,8405.765979303018,327200.64804188267
2023-01-01,2023,1,3058571.484967695,359842.7653956558,84455.31487761924,1245378.1073780449,405392.79654859443,253206.25537555362,136667.4575829003,141130.607602385,111333.0904051533,8029.693163671207,313135.39663811744
2023-02-01,2023,2,3031461.779160029,340272.68014851067,83831.12204801282,1229749.4564678506,397865.34074997884,256382.65523023374,140303.07708184962,140216.8139962872,111800.51449742637,7518.675519344359,323521.44342053414
2023-03-01,2023,3,3024221.7809689576,331200.73036933586,84941.42927322403,1227862.133585498,408729.55716727616,260007.1933094157,139119.14864499788,140747.370876839,113127.54186710803,8013.255558175704,310473.42031708703
2023-04-01,2023,4,2997759.639187009,309827.29595955205,83654.54914557913,1218080.3090655815,411569.48881731567,252042.13100083565,141613.04106324166,141785.02258741434,114495.04679305949,7714.665783929466,316978.0889704997
2023-05-01,2023,5,3038271.1307895067,358585.3691945861,85692.62110811038,1209537.447732546,417118.78795844485,249536.7053531982,142519.48221987876,141458.0227527383,112997.76612663043,7782.835546195653,313042.09279717813
2023-06-01,2023,6,3015724.687934382,314422.2533745219,86442.273439142,1215198.9610130112,434696.44336367224,249887.74999835796,141538.07115831808,139960.34169770533,112922.42328417026,7786.461821437479,312869.70878404554
2023-07-01,2023,7,2997552.3721183813,322884.4140298183,82210.89967289178,1201874.3478567193,429058.2916517888,245844.12267720792,142295.45288448295,139001.6937989293,113794.76556424305,7995.765365662353,312592.6186166377
2023-08-01,2023,8,2960417.1350324657,322230.43906761333,81068.46719844383,1184271.4488694172,421358.08626624296,243790.0223695823,140445.92046509948,138187.94776003057,113617.1420989433,7982.840308717907,307464.8206283745
2023-09-01,2023,9,2987437.455255418,326205.8473734547,80729.41994713202,1182173.1367965015,437949.39483191853,250254.69922960273,137074.01116890553,138431.50889304845,112417.69794282594,7567.684391771057,314634.0546802579
2023-10-01,2023,10,2973782.7168672453,331327.3228099885,78193.17854176597,1173094.752680007,437845.15695307753,247954.36525659467,137568.45352025641,137993.56060711647,111914.53256709674,7848.723976456571,310042.6699548854
2023-11-01,2023,11,3037744.501627382,371582.7807349098,78290.62329656965,1186590.782479488,455943.01771495433,248343.68010177708,135984.85722787995,139102.1230512493,113483.6677911891,7668.924672961162,300754.04455640307
2023-12-01,2023,12,3007906.0620294926,342295.09009655804,78554.98864400246,1177574.035816591,473898.8778642003,245302.2378158697,136517.83010055646,138690.9187164056,116258.1680432605,8056.577305688375,290757.33762636024
2024-01-01,2024,1,3013290.584866846,368856.28755240946,78343.52524326608,1164221.5302098026,477100.55908830324,245914.07935776364,136169.23043334024,138467.35082471173,117634.66598916808,7517.259495119441,279066.0966729613
2024-02-01,2024,2,3009216.739663342,344715.8108820077,78674.1361889313,1160283.5008462612,489837.82872369286,248019.07584993434,141930.20198395304,139031.43516884182,118694.38205015185,7329.7628194615445,280700.6051501067
2024-03-01,2024,3,2988211.7076726537,302751.3975977517,77812.3016934262,1157633.9573677909,504055.8063183854,247991.23293450635,143111.36652647442,139017.65092678805,122227.8841594371,7920.233273399316,285689.8768746945
2024-04-01,2024,4,2972667.093734448,300657.61458455346,77753.39372122228,1148967.001715964,501324.52609326964,250450.51866245345,144795.33157134766,137439.7258316211,119665.23954997168,7318.950633048858,284294.79137099575
2024-05-01,2024,5,2964718.439787417,303714.191434323,79309.76254282314,1145388.825223838,491704.5465097829,250882.19112528238,146991.13637832823,136989.26859028562,122013.39144969339,7014.481288970468,280710.6452440899
2024-06-01,2024,6,2954185.191931637,272263.05026018806,81661.4093228639,1160606.264672896,500985.2119664214,251024.6132423639,146284.50956629287,136151.41808003775,119377.37455716982,6885.7638104453,278945.57645295793
2024-07-01,2024,7,2981178.2398946458,303628.37445271364,75438.99013259167,1157487.1031264942,510328.56053272897,252563.4052287999,144883.35281777987,134341.75676833309,121604.9954310693,7444.595996204168,273457.1054079309
2024-08-01,2024,8,2990570.9289039117,326443.56278642936,73786.78207322194,1150504.1108610036,498332.48737977317,254088.93416507228,145346.66944907967,135046.48719407443,120559.06399013079,7312.731680431098,279150.09932469524
2024-09-01,2024,9,3017954.5221937336,305708.64499299467,74652.77738941683,1159582.3491939774,534861.8273530499,258664.42057580003,144029.63701788904,135400.29570583577,120373.3759235908,7116.0130957805395,277565.18094539875
2024-10-01,2024,10,3014247.127973908,317051.49211806845,74853.18716288643,1151763.6409298368,522215.9883288199,258919.9696172411,148346.10962894504,134351.7194679756,118779.11741912179,7555.476019412382,280410.4272816006
2024-11-01,2024,11,3070957.306745792,302522.13178208785,73939.38850374424,1163848.0170273972,559735.6492325265,262271.4753721515,149818.4504140631,134276.55280467425,118760.34350275784,6874.0516445567255,298911.2464618326
2024-12-01,2024,12,3018046.4478329453,289570.6937116032,75013.92581110219,1149109.0991422243,545046.1713401603,259040.23053717433,151844.7728553707,131536.15191609217,121390.29904887774,7852.724820501001,287642.3786498396
2025-01-01,2025,1,3040067.7715726774,299372.6104823558,75952.03096309115,1145861.7153050532,559687.4938510843,262603.6174782548,159205.57474059775,132090.4092008282,122704.0868253981,7130.910762302953,275459.3219637113
2025-02-01,2025,2,3036609.623863601,284662.28876851185,76772.74419906741,1143248.9642315875,568239.6787194124,262525.8449941016,165316.49643256812,131907.03699563604,125183.81360864018,7030.631038020085,271722.12487605604
2025-03-01,2025,3,3021863.454707819,277489.55454228073,76062.81762457182,1149967.2156342112,558742.1325913527,271480.5417650363,165424.66997132162,131365.50153373697,120694.36930584324,6425.478299430415,264211.17344003427
2025-04-01,2025,4,3021861.4967441815,272612.4781117599,77062.9617748773,1146397.914628147,553516.1929907775,268307.3175306761,169297.606875475,129368.49172082807,119478.61863210499,7318.615331301457,278501.2991482347
2025-05-01,2025,5,3047531.308521043,274040.3466089115,80830.85699564908,1148637.6429574601,569598.4509510918,267431.7164560162,172371.50893521085,130012.69986425128,122546.07305486119,6733.360909026186,275328.65178856504
2025-06-01,2025,6,3048817.992086601,278007.94853789784,84687.55387485265,1162176.5252485855,555546.8802385854,264470.3719991749,172474.08647697445,129074.67348104126,117102.49774414538,6887.41027259332,278390.0442127505
2025-07-01,2025,7,3069236.925355623,295009.4247713134,83428.32979014942,1155650.5113974046,572038.312843256,263834.28062129376,173377.92374244984,131141.1003829925,119086.4473082383,7286.05253950059,268384.54195902473
2025-08-01,2025,8,3075660.407781289,300422.62179318,83231.3836820558,1152753.7664088244,575812.7115215211,264385.0482637971,174542.38167739776,131820.4973969929,119543.59222330972,7202.41111808176,265945.9936961281
2025-09-01,2025,9,3078678.3523715506,292900.9061207032,82367.68783634894,1157289.245064609,566486.847723569,267290.9677811613,183409.211860257,132431.55865038632,121768.51798354225,7021.559277928886,267711.85007304477
2025-10-01,2025,10,3103338.299790068,278844.329883456,81474.29308246555,1155072.9373671117,607556.4910752819,262860.6999705802,186359.23527151192,130073.41714686423,123241.34764662935,7090.9989675266215,270764.54937864083
