fecha,año,trimestre,periodo,IPRI_total_industria_2021,IPRI_industrias_extractivas_2021,IPRI_industria_manufacturera_2021,IPRI_suministro_energia_electrica_gas_vapor_aire_acondicionado_2021,IPRI_energia_2021,IPRI_bienes_equipo_2021,IPRI_bienes_intermedios_2021,IPRI_bienes_consumo_2021,IPRI_bienes_consumo_duradero_2021,IPRI_bienes_consumo_no_duradero_2021,IPRI_total_industria_2025,IPRI_industrias_extractivas_2025,IPRI_industria_manufacturera_2025,IPRI_suministro_energia_electrica_gas_vapor_aire_acondicionado_2025,IPRI_energia_2025,IPRI_bienes_equipo_2025,IPRI_bienes_intermedios_2025,IPRI_bienes_consumo_2025,IPRI_bienes_consumo_duradero_2025,IPRI_bienes_consumo_no_duradero_2025
1999-11-01,1999,4,1999Q4,58.6,68.2,63.89,41.17,39.51,76.11,60.3,68.17,71.63,67.65,46.70470168633729,56.47838238846141,53.74364726087414,31.023893999811612,29.69709117330193,67.30682781237334,52.904791846403555,54.85415409374372,63.691869942796174,54.15357521663431
1999-12-01,1999,4,1999Q4,58.81,67.55,64.19,41.21,40.3,76.02,60.51,68.17,71.63,67.65,46.87207348418935,55.940098685345575,53.9960043461498,31.054036233476722,30.29088266980683,67.22723755481043,53.08903739014724,54.85415409374372,63.691869942796174,54.15357521663431
2000-01-01,2000,1,2000Q1,59.22,68.28,64.64,41.17,40.99,76.36,61.07,68.48,71.87,67.96,47.19884699428147,56.54463269038336,54.37453997406331,31.023893999811612,30.809510685741493,67.52791186115923,53.58035884013043,55.10360088513379,63.905272829663005,54.401729072024644
2000-02-01,2000,1,2000Q1,59.7,68.12,65.17,41.21,41.94,76.52,61.56,68.8,71.96,68.36,47.581411103657615,56.41213208653946,54.82037082471698,31.054036233476722,31.523563751158772,67.66940565238218,54.01026510886572,55.36109434721384,63.985298912238065,54.721927595108966
2000-03-01,2000,1,2000Q1,60.11,69.01,65.69,41.44,43.32,76.85,61.91,68.96,72.12,68.51,47.90818461374973,57.14916669542114,55.257789772528135,31.22735407705109,32.56081978302809,67.96123659677956,54.3173410151052,55.489841078253875,64.12756750348262,54.84200204126558
2000-04-01,2000,2,2000Q2,60.24,69.25,65.84,41.44,43.16,76.94,62.4,68.96,72.2,68.43,48.01179572670577,57.34791760118698,55.383968315165966,31.22735407705109,32.4405582141157,68.04082685434246,54.747247283840494,55.489841078253875,64.1987017991049,54.77796233664872
2000-05-01,2000,2,2000Q2,60.52,69.17,66.14,41.4,43.59,76.85,62.89,68.96,72.69,68.36,48.23495812384186,57.28166729926504,55.63632540044162,31.19721184338598,32.76376118056774,67.96123659677956,55.177153552575774,55.489841078253875,64.63439935979135,54.721927595108966
2000-06-01,2000,2,2000Q2,60.72,69.33,66.37,41.49,44.64,76.94,63.17,68.8,72.85,68.2,48.39435983608191,57.41416790310894,55.82979916581964,31.265031869132475,33.55297772655526,68.04082685434246,55.422814277567376,55.36109434721384,64.77666795103589,54.59384818587524
2000-07-01,2000,3,2000Q3,60.86,69.42,66.52,41.58,45.02,76.85,63.24,68.96,73.01,68.36,48.50594103464995,57.48869949277113,55.95597770845746,31.33285189487896,33.83859895272218,67.96123659677956,55.48422945881527,55.489841078253875,64.91893654228046,54.721927595108966
2000-08-01,2000,3,2000Q3,60.99,68.85,66.66,41.58,45.44,76.94,63.45,68.96,73.01,68.36,48.609552147605996,57.01666609157724,56.073744348252774,31.33285189487896,34.154285571117185,68.04082685434246,55.66847500255897,55.489841078253875,64.91893654228046,54.721927595108966
2000-09-01,2000,3,2000Q3,61.61,69.66,67.41,41.67,47.93,77.02,63.8,69.19,73.09,68.59,49.10369745555017,57.687450398536974,56.70463706144194,31.400671920625456,36.02585623731617,68.11157374995395,55.97555090879845,55.67491450412392,64.99007083790273,54.90604174588244
2000-10-01,2000,4,2000Q4,61.95,70.31,67.79,41.72,48.99,77.27,64.01,69.43,73.17,68.83,49.37468036635828,58.22573410165282,57.02428936945779,31.438349712706838,36.822589131360715,68.33265779873983,56.15979645254215,55.86803460068398,65.06120513352501,55.09816085973303
2000-11-01,2000,4,2000Q4,61.95,70.63,67.71,41.85,48.62,77.27,64.07,69.43,73.17,68.83,49.37468036635828,58.4907353093406,56.9569941467176,31.536311972118437,36.54448425325082,68.33265779873983,56.21243803646892,55.86803460068398,65.06120513352501,55.09816085973303
2000-12-01,2000,4,2000Q4,61.75,70.71,67.49,41.9,47.03,77.27,64.07,69.66,73.17,69.22,49.215278654118215,58.55698561126255,56.771932284182114,31.573989764199823,35.34938491218401,68.33265779873983,56.21243803646892,56.053108026554014,65.06120513352501,55.41035441974023
2001-01-01,2001,1,2001Q1,61.61,71.93,67.26,41.95,44.54,77.52,64.21,70.22,73.74,69.69,49.10369745555017,59.56730271557228,56.57845851880411,31.61166755628121,33.47781424598502,68.5537418475257,56.33526839896471,56.503721585194135,65.56803698983373,55.7865876843643
2001-02-01,2001,1,2001Q1,61.88,72.74,67.64,41.85,44.38,77.6,64.49,70.92,74.14,70.47,49.31888976707425,60.23808702253201,56.898110826819945,31.536311972118437,33.35755267707264,68.62448874313719,56.5809291239563,57.06698853349427,65.92370846794512,56.41097480437871
2001-03-01,2001,1,2001Q1,62.02,73.14,67.86,41.9,44.49,77.77,64.49,71.4,74.31,70.94,49.4304709656423,60.56933853214175,57.08317268935544,31.573989764199823,33.4402325056999,68.77482589631158,56.5809291239563,57.45322872661437,66.07486884614245,56.78720806900277
2001-04-01,2001,2,2001Q2,62.02,73.22,67.79,42.17,44.7,77.77,64.28,71.4,74.55,70.94,49.4304709656423,60.635588834063704,57.02428936945779,31.7774498414393,33.598075814897406,68.77482589631158,56.39668358021262,57.45322872661437,66.28827173300928,56.78720806900277
2001-05-01,2001,2,2001Q2,62.16,72.98,67.94,42.08,45.28,77.85,64.35,71.47,74.63,71.02,49.54205216421033,60.43683792829786,57.150467912095614,31.709629815692804,34.0340240022048,68.84557279192308,56.458098761460505,57.50955542144438,66.35940602863155,56.85124777361964
2001-06-01,2001,2,2001Q2,62.16,73.14,67.94,42.13,45.65,77.85,64.14,71.47,74.79,71.02,49.54205216421033,60.56933853214175,57.150467912095614,31.74730760777419,34.31212888031469,68.84557279192308,56.27385321771682,57.50955542144438,66.50167461987611,56.85124777361964
2001-07-01,2001,3,2001Q3,62.09,73.55,67.86,42.08,44.96,77.85,63.94,71.71,74.95,71.26,49.48626156492632,60.90887132949173,57.08317268935544,31.709629815692804,33.793500864380036,68.84557279192308,56.09838127129425,57.70267551800442,66.64394321112067,57.04336688747023
2001-08-01,2001,3,2001Q3,61.95,74.11,67.71,42.08,44.33,77.85,63.8,71.95,75.03,71.49,49.37468036635828,61.37262344294538,56.9569941467176,31.709629815692804,33.31997093678751,68.84557279192308,55.97555090879845,57.895795614564484,66.71507750674294,57.2274810382437
2001-09-01,2001,3,2001Q3,62.02,74.11,67.79,41.95,44.54,78.02,63.8,71.95,74.95,71.49,49.4304709656423,61.37262344294538,57.02428936945779,31.61166755628121,33.47781424598502,68.99590994509747,55.97555090879845,57.895795614564484,66.64394321112067,57.2274810382437
2001-10-01,2001,4,2001Q4,61.75,74.28,67.41,41.85,43.37,78.02,63.45,71.95,75.03,71.49,49.215278654118215,61.51340533452952,56.70463706144194,31.536311972118437,32.59840152331321,68.99590994509747,55.66847500255897,57.895795614564484,66.71507750674294,57.2274810382437
2001-11-01,2001,4,2001Q4,61.41,73.87,67.11,41.85,42.1,78.1,63.17,71.95,75.03,71.49,48.944295743310114,61.17387253717954,56.452279976166274,31.536311972118437,31.643825320071155,69.06665684070894,55.422814277567376,57.895795614564484,66.71507750674294,57.2274810382437
2001-12-01,2001,4,2001Q4,61.27,74.44,66.89,41.76,41.47,78.1,62.89,72.1,75.12,71.65,48.83271454474208,61.64590593837341,56.26721811363079,31.468491946371945,31.170295392478643,69.06665684070894,55.177153552575774,58.0164956749145,66.795103589318,57.35556044747744
2002-01-01,2002,1,2002Q1,61.61,74.92,67.19,42.72,42.74,78.76,63.59,72.34,75.68,71.88,49.10369745555017,62.043407749905114,56.51957519890646,32.19190555433452,32.12487159572069,69.65031872950368,55.79130536505477,58.20961577147455,67.29304365867395,57.5396745982509
2002-02-01,2002,1,2002Q1,61.68,75.0,67.34,42.68,42.68,79.01,63.73,72.5,75.85,72.04,49.15948805483419,62.10965805182707,56.64575374154429,32.161763320669415,32.07977350737855,69.87140277828956,55.91413572755055,58.338362502514585,67.44420403687128,57.66775400748464
2002-03-01,2002,1,2002Q1,62.02,75.0,67.71,42.26,43.11,79.18,63.87,72.81,76.01,72.35,49.4304709656423,62.10965805182707,56.9569941467176,31.84526986718578,32.402976473830584,70.02173993146396,56.03696609004635,58.587809293904655,67.58647262811584,57.915907862874974
2002-04-01,2002,2,2002Q2,62.29,75.25,68.16,42.13,44.01,79.43,64.01,73.13,75.93,72.67,49.64566327716638,62.31669024533315,57.3355297746311,31.74730760777419,33.07944779896275,70.24282398024984,56.15979645254215,58.845302755984704,67.51533833249357,58.17206668134243
2002-05-01,2002,2,2002Q2,62.43,75.17,68.24,42.17,44.11,79.43,64.14,73.13,76.01,72.67,49.75724447573441,62.25043994341121,57.40282499737128,31.7774498414393,33.154611279532986,70.24282398024984,56.27385321771682,58.845302755984704,67.58647262811584,58.17206668134243
2002-06-01,2002,2,2002Q2,62.23,75.98,68.01,42.13,43.43,79.43,64.28,72.97,76.09,72.51,49.597842763494356,62.92122425037093,57.209351231993274,31.74730760777419,32.64349961165535,70.24282398024984,56.39668358021262,58.71655602494468,67.65760692373811,58.04398727210871
2002-07-01,2002,3,2002Q3,62.23,75.65,68.01,42.13,43.27,79.43,64.28,73.05,76.17,72.59,49.597842763494356,62.647941754942906,57.209351231993274,31.74730760777419,32.52323804274297,70.24282398024984,56.39668358021262,58.7809293904647,67.72874121936039,58.10802697672557
2002-08-01,2002,3,2002Q3,62.36,75.33,68.16,42.54,43.74,79.43,64.21,73.21,76.25,72.75,49.701453876450394,62.382940547255096,57.3355297746311,32.05626550284153,32.8765064014231,70.24282398024984,56.33526839896471,58.90967612150473,67.79987551498266,58.23610638595929
2002-09-01,2002,3,2002Q3,62.57,75.0,68.39,42.58,44.54,79.43,64.14,73.36,76.25,72.9,49.86882567430246,62.10965805182707,57.529003540009114,32.086407736506644,33.47781424598502,70.24282398024984,56.27385321771682,59.03037618185476,67.79987551498266,58.35618083211591
2002-10-01,2002,4,2002Q4,62.7,74.36,68.46,43.09,45.17,79.43,64.07,73.29,76.25,72.82,49.972436787258495,61.57965563645147,57.58788685990677,32.470721215736766,33.95134417357754,70.24282398024984,56.21243803646892,58.97404948702475,67.79987551498266,58.29214112749904
2002-11-01,2002,4,2002Q4,62.36,74.03,68.01,43.13,44.01,79.43,64.01,73.13,76.49,72.67,49.701453876450394,61.30637314102343,57.209351231993274,32.500863449401876,33.07944779896275,70.24282398024984,56.15979645254215,58.845302755984704,68.0132784018495,58.17206668134243
2002-12-01,2002,4,2002Q4,62.43,73.87,68.09,43.13,44.22,79.51,64.01,73.13,76.49,72.67,49.75724447573441,61.17387253717954,57.27664645473345,32.500863449401876,33.23729110816025,70.31357087586132,56.15979645254215,58.845302755984704,68.0132784018495,58.17206668134243
2003-01-01,2003,1,2003Q1,63.11,74.68,68.84,43.63,45.81,79.84,64.35,73.6,76.66,73.14,50.29921029735062,61.844656844139266,57.907539167922614,32.87764137021571,34.43239044922707,70.60540182025868,56.458098761460505,59.2234962784148,68.16443878004684,58.5482999459665
2003-02-01,2003,1,2003Q1,63.39,75.33,69.21,43.54,46.34,80.01,64.63,73.92,76.98,73.53,50.52237269448669,62.382940547255096,58.21877957309592,32.80982134446922,34.83075689624935,70.75573897343308,56.7037594864521,59.48098974049487,68.44897596253595,58.8604935059737
2003-03-01,2003,1,2003Q1,63.73,75.0,69.66,43.54,47.13,80.09,64.7,74.31,77.14,73.84,50.7933556052948,62.10965805182707,58.59731520100942,32.80982134446922,35.42454839275425,70.82648586904456,56.7651746677,59.79480989740495,68.5912445537805,59.10864736136404
2003-04-01,2003,2,2003Q2,63.18,75.25,68.99,43.41,44.59,80.17,64.77,74.15,77.38,73.69,50.355000896634635,62.31669024533315,58.03371771056044,32.71185908505762,33.51539598627014,70.89723276465604,56.8265898489479,59.66606316636492,68.80464744064733,58.98857291520741
2003-05-01,2003,2,2003Q2,62.84,75.73,68.61,43.36,43.21,80.34,64.77,74.31,77.38,73.84,50.084017985826534,62.714192056864846,57.7140654025446,32.674181292976236,32.478139954400824,71.04756991783044,56.8265898489479,59.79480989740495,68.80464744064733,59.10864736136404
2003-06-01,2003,2,2003Q2,62.77,75.57,68.54,43.36,43.16,80.42,64.49,74.39,77.47,73.92,50.028227386542525,62.58169145302094,57.65518208264695,32.674181292976236,32.4405582141157,71.11831681344192,56.5809291239563,59.859183262924965,68.88467352322239,59.1726870659809
2003-07-01,2003,3,2003Q3,62.91,74.6,68.76,42.86,43.37,80.26,64.28,75.02,77.47,74.63,50.13980858511056,61.77840654221731,57.840243945182436,32.29740337216239,32.59840152331321,70.97682302221897,56.39668358021262,60.366123516395085,68.88467352322239,59.74103944445556
2003-08-01,2003,3,2003Q3,63.05,75.0,68.91,42.86,43.8,80.26,64.21,75.17,77.55,74.86,50.251389783678604,62.10965805182707,57.96642248782027,32.29740337216239,32.92160448976524,70.97682302221897,56.33526839896471,60.48682357674513,68.95580781884466,59.925153595229034
2003-09-01,2003,3,2003Q3,63.11,75.17,68.99,42.86,43.53,80.42,64.35,75.41,77.63,75.1,50.29921029735062,62.25043994341121,58.03371771056044,32.29740337216239,32.71866309222559,71.11831681344192,56.458098761460505,60.67994367330517,69.02694211446693,60.117272709079614
2003-10-01,2003,4,2003Q4,63.11,74.84,68.99,42.9,43.64,80.42,64.49,75.17,77.63,74.78,50.29921029735062,61.97715744798317,58.03371771056044,32.3275456058275,32.80134292085286,71.11831681344192,56.5809291239563,60.48682357674513,69.02694211446693,59.861113890612174
2003-11-01,2003,4,2003Q4,63.18,74.52,69.06,42.9,43.8,80.59,64.56,75.1,78.03,74.63,50.355000896634635,61.71215624029537,58.0926010304581,32.3275456058275,32.92160448976524,71.26865396661633,56.642344305204205,60.430496881915104,69.38261359257832,59.74103944445556
2003-12-01,2003,4,2003Q4,63.11,74.28,68.99,42.95,43.64,80.59,64.63,74.94,78.03,74.47,50.29921029735062,61.51340533452952,58.03371771056044,32.365223397908885,32.80134292085286,71.26865396661633,56.7037594864521,60.30175015087508,69.38261359257832,59.61296003522183
2004-01-01,2004,1,2004Q1,63.52,76.14,69.36,43.41,44.22,80.84,65.19,75.1,78.28,74.71,50.62598380744274,63.053724854214835,58.34495811573377,32.71185908505762,33.23729110816025,71.48973801540221,57.19508093643528,60.430496881915104,69.60490826639794,59.80507914907241
2004-02-01,2004,1,2004Q1,63.87,76.46,69.81,43.22,43.96,81.09,65.89,75.57,78.84,75.1,50.904936803862846,63.318726061902616,58.72349374364726,32.568683475148354,33.04186605867763,71.71082206418808,57.80923274891426,60.8086904043452,70.10284833575389,60.117272709079614
2004-03-01,2004,1,2004Q1,64.35,76.79,70.41,43.22,44.59,81.17,66.45,76.2,79.09,75.72,51.28750091323898,63.59200855733067,59.22820791419859,32.568683475148354,33.51539598627014,71.78156895979956,58.300554198897444,61.31563065781533,70.3251430095735,60.613580419860305
2004-04-01,2004,2,2004Q2,64.82,77.35,71.01,43.13,45.12,81.25,67.15,76.43,79.17,76.04,51.66209493700311,64.0557606707843,59.73292208474993,32.500863449401876,33.91376243329241,71.85231585541104,58.91470601137644,61.500704083685385,70.39627730519578,60.86973923832776
2004-05-01,2004,2,2004Q2,65.23,77.52,71.53,42.99,46.13,81.25,67.5,76.75,79.01,76.43,51.98886844709525,64.19654256236844,60.17034103256108,32.395365631573995,34.67291358705184,71.85231585541104,59.22178191761592,61.75819754576545,70.25400871395122,61.18193279833497
2004-06-01,2004,2,2004Q2,65.23,77.76,71.53,42.99,46.02,81.42,67.5,76.91,79.17,76.59,51.98886844709525,64.3952934681343,60.17034103256108,32.395365631573995,34.590233758424574,72.00265300858544,59.22178191761592,61.88694427680548,70.39627730519578,61.31001220756869
2004-07-01,2004,3,2004Q3,65.51,78.08,71.83,42.95,46.34,81.59,67.64,77.14,79.33,76.82,52.21203084423133,64.6602946758221,60.42269811783674,32.365223397908885,34.83075689624935,72.15299016175985,59.34461228011172,62.07201770267552,70.53854589644033,61.49412635834216
2004-08-01,2004,3,2004Q3,65.78,77.6,72.13,43.5,47.56,81.67,67.78,76.99,79.41,76.67,52.42722315575541,64.26279286429039,60.67505520311241,32.77967911080411,35.747751359206276,72.22373705737132,59.467442642607516,61.951317642325485,70.6096801920626,61.37405191218554
2004-09-01,2004,3,2004Q3,66.05,77.52,72.43,43.59,48.14,81.67,68.06,76.99,79.49,76.67,52.64241546727948,64.19654256236844,60.92741228838807,32.84749913655061,36.18369954651367,72.22373705737132,59.71310336759911,61.951317642325485,70.68081448768487,61.37405191218554
2004-10-01,2004,4,2004Q4,66.47,78.16,72.88,43.59,49.57,81.75,68.41,76.91,79.57,76.59,52.9771590629836,64.72654497774404,61.30594791630156,32.84749913655061,37.258537318668104,72.2944839529828,60.02017927383859,61.88694427680548,70.75194878330716,61.31001220756869
2004-11-01,2004,4,2004Q4,66.4,78.73,72.73,44.04,49.15,81.75,68.55,76.91,79.65,76.51,52.921368463699594,65.19857837893794,61.17976937366374,33.18659926528306,36.94285070027309,72.2944839529828,60.14300963633439,61.88694427680548,70.82308307892944,61.24597250295183
2004-12-01,2004,4,2004Q4,66.19,78.65,72.58,44.04,48.14,81.83,68.55,77.06,79.73,76.74,52.753996665847524,65.13232807701598,61.05359083102591,33.18659926528306,36.18369954651367,72.36523084859428,60.14300963633439,62.00764433715551,70.89421737455172,61.430086653725304
2005-01-01,2005,1,2005Q1,66.6,79.86,72.88,44.55,47.93,82.33,69.04,77.69,80.3,77.37,53.08077017593964,66.13436389358546,61.30594791630156,33.57091274451317,36.02585623731617,72.80739894616605,60.57291590506968,62.51458459062563,71.40104923086044,61.9343993275831
2005-02-01,2005,1,2005Q1,67.01,80.35,73.41,44.55,48.67,82.66,69.53,78.01,80.46,77.68,53.407543686031765,66.54014699285739,61.75177876695525,33.57091274451317,36.58206599353594,73.0992298905634,61.00282217380496,62.7720780527057,71.54331782210498,62.18255318297344
2005-03-01,2005,1,2005Q1,67.49,80.59,74.01,44.59,50.26,82.75,69.6,78.32,80.79,77.92,53.790107795407906,66.73889789862324,62.25649293750658,33.60105497817828,37.77716533460276,73.17882014812632,61.06423735505285,63.02152484409576,71.83674679154689,62.37467229682403
2005-04-01,2005,2,2005Q2,67.9,80.51,74.53,44.77,51.48,82.83,69.66,78.56,80.87,78.31,54.11688130550003,66.6726475967013,62.69391188531773,33.73669502967127,38.69415979755969,73.24956704373781,61.116878938979625,63.21464494065581,71.90788108716916,62.68686585683123
2005-05-01,2005,2,2005Q2,67.83,80.51,74.38,45.0,51.16,82.91,69.73,78.64,81.03,78.31,54.06109070621601,66.6726475967013,62.56773334267989,33.910012873245634,38.453636659734926,73.32031393934928,61.17829412022753,63.27901830617583,72.05014967841372,62.68686585683123
2005-06-01,2005,2,2005Q2,68.04,81.16,74.6,45.0,52.06,83.08,69.53,78.56,81.11,78.23,54.22846250406808,67.21093129981712,62.75279520521537,33.910012873245634,39.13010798486709,73.47065109252368,61.00282217380496,63.21464494065581,72.12128397403599,62.62282615221437
2005-07-01,2005,3,2005Q3,68.38,81.97,75.05,45.05,53.44,83.0,69.66,78.64,81.19,78.31,54.49944541487617,67.88171560677687,63.13133083312887,33.947690665327016,40.1673640167364,73.3999041969122,61.116878938979625,63.27901830617583,72.19241826965826,62.68686585683123
2005-08-01,2005,3,2005Q3,68.86,81.4,75.5,46.01,55.13,83.08,69.73,78.95,81.19,78.55,54.88200952425232,67.40968220558298,63.50986646104238,34.671104273289586,41.43762683837347,73.47065109252368,61.17829412022753,63.52846509756589,72.19241826965826,62.87898497068182
2005-09-01,2005,3,2005Q3,69.41,81.4,76.1,46.05,56.56,83.08,70.22,79.03,81.19,78.78,55.32036423291247,67.40968220558298,64.0145806315937,34.70124650695469,42.51246461052791,73.47065109252368,61.60820038896281,63.5928384630859,72.19241826965826,63.0630991214553
2005-10-01,2005,4,2005Q4,69.68,81.65,76.4,46.19,56.88,83.25,70.43,79.27,81.36,79.02,55.53555654443656,67.61671439908906,64.26693771686938,34.80674432478257,42.75298774835267,73.62098824569809,61.79244593270651,63.78595855964595,72.3435786478556,63.255218235305875
2005-11-01,2005,4,2005Q4,69.61,81.73,76.03,47.92,56.3,83.33,70.71,79.19,81.44,78.94,55.479765945152536,67.68296470101102,63.955697311696056,36.11039593079846,42.31703956104527,73.69173514130956,62.03810665769809,63.72158519412593,72.41471294347788,63.191178530689015
2005-12-01,2005,4,2005Q4,69.61,80.92,76.03,47.88,55.66,83.49,70.78,79.58,81.44,79.41,55.479765945152536,67.01218039405128,63.955697311696056,36.08025369713335,41.83599328539573,73.83322893253252,62.09952183894599,64.03540535103602,72.41471294347788,63.56741179531309
2006-01-01,2006,1,2006Q1,70.64,83.67,76.93,49.07,56.72,84.32,71.69,80.68,81.92,80.51,56.30068476318883,69.28953452261827,64.71276856752304,36.976985148670295,42.63272617944028,74.56722797450165,62.89791919516867,64.92053912693623,72.84151871721154,64.44795773379495
2006-02-01,2006,1,2006Q1,71.18,83.83,77.68,49.07,57.35,84.82,72.25,81.24,82.49,81.05,56.731069386236996,69.42203512646216,65.34366128071221,36.976985148670295,43.106256107032806,75.00939607207341,63.38924064515186,65.37115268557633,73.34835057352026,64.88022573995876
2006-03-01,2006,1,2006Q1,71.39,83.75,77.9,49.07,57.41,84.99,72.81,81.16,82.73,80.9,56.89844118408905,69.35578482454022,65.5287231432477,36.976985148670295,43.15135419537494,75.1597332252478,63.88056209513504,65.30677932005634,73.56175346038711,64.76015129380215
2006-04-01,2006,2,2006Q2,71.8,83.83,78.42,49.07,58.25,85.24,73.3,81.16,82.89,80.9,57.22521469418118,69.42203512646216,65.96614209105886,36.976985148670295,43.78272743216496,75.38081727403369,64.31046836387033,65.30677932005634,73.70402205163164,64.76015129380215
2006-05-01,2006,2,2006Q2,72.28,84.08,79.02,49.07,58.89,85.49,74.07,81.31,83.3,81.05,57.607778803557316,69.62906731996826,66.47085626161018,36.976985148670295,44.2637737078145,75.60190132281957,64.98603535759719,65.42747938040637,74.06858531669582,64.88022573995876
2006-06-01,2006,2,2006Q2,72.41,84.4,79.17,49.07,58.47,85.65,74.42,81.47,83.14,81.21,57.711389916513355,69.89406852765606,66.59703480424801,36.976985148670295,43.94808708941949,75.74339511404253,65.29311126383669,65.55622611144639,73.92631672545127,65.0083051491925
2006-07-01,2006,3,2006Q3,72.82,84.08,79.55,49.84,59.58,85.74,74.77,81.63,83.3,81.37,58.03816342660547,69.62906731996826,66.91668711226384,37.55722314672361,44.78240172374915,75.82298537160544,65.60018717007617,65.68497284248642,74.06858531669582,65.13638455842622
2006-08-01,2006,3,2006Q3,72.89,84.48,79.62,49.84,59.58,85.82,74.91,81.55,83.3,81.37,58.0939540258895,69.960318829578,66.97557043216152,37.55722314672361,44.78240172374915,75.89373226721693,65.72301753257197,65.62059947696642,74.06858531669582,65.13638455842622
2006-09-01,2006,3,2006Q3,72.48,84.48,79.1,49.84,57.99,85.82,75.12,81.39,83.46,81.05,57.76718051579738,69.960318829578,66.53815148435035,37.55722314672361,43.58730238268234,75.89373226721693,65.90726307631567,65.49185274592638,74.21085390794036,64.88022573995876
2006-10-01,2006,4,2006Q4,72.28,84.32,78.8,49.84,56.67,85.98,75.6,81.16,83.3,80.9,57.607778803557316,69.82781822573409,66.28579439907469,37.55722314672361,42.59514443915517,76.0352260584399,66.32839574772981,65.30677932005634,74.06858531669582,64.76015129380215
2006-11-01,2006,4,2006Q4,72.21,84.48,78.72,49.84,56.24,86.07,75.67,81.16,83.46,80.82,57.5519882042733,69.960318829578,66.21849917633452,37.55722314672361,42.27194147270313,76.11481631600282,66.38981092897774,65.30677932005634,74.21085390794036,64.69611158918528
2006-12-01,2006,4,2006Q4,72.28,85.05,78.8,49.89,56.24,86.23,75.74,81.16,83.62,80.82,57.607778803557316,70.43235223077188,66.28579439907469,37.59490093880499,42.27194147270313,76.25631010722577,66.45122611022562,65.30677932005634,74.35312249918493,64.69611158918528
2007-01-01,2007,1,2007Q1,72.82,87.07,79.1,51.8,56.82,87.31,76.44,81.47,84.6,81.05,58.03816342660547,72.10517235430109,66.53815148435035,39.03419259631386,42.70788966001053,77.21139319798078,67.0653779227046,65.55622611144639,75.22451762055782,64.88022573995876
2007-02-01,2007,1,2007Q1,73.23,88.21,79.55,51.8,56.72,87.73,77.28,81.87,84.92,81.45,58.36493693669761,73.04923915668886,66.91668711226384,39.03419259631386,42.63272617944028,77.58281439994106,67.80236009767938,65.87809293904647,75.50905480304692,65.20042426304308
2007-03-01,2007,1,2007Q1,73.71,88.21,80.15,51.8,57.3,88.06,77.77,82.26,85.41,81.76,58.74750104607374,73.04923915668886,67.42140128281518,39.03419259631386,43.06867436674768,77.87464534433842,68.23226636641466,66.19191309595655,75.94475236373337,65.44857811843342
2007-04-01,2007,2,2007Q2,74.12,88.13,80.75,51.48,57.72,88.14,78.33,82.65,85.57,82.23,59.074274556165875,72.98298885476692,67.92611545336652,38.793054726993,43.38436098514269,77.9453922399499,68.72358781639785,66.50573325286663,76.08702095497793,65.8248113830575
2007-05-01,2007,2,2007Q2,74.47,88.21,81.12,51.48,58.2,88.39,78.75,82.73,85.81,82.31,59.35322755258596,73.04923915668886,68.23735585853984,38.793054726993,43.74514569187984,78.16647628873578,69.09207890388524,66.57010661838665,76.30042384184476,65.88885108767435
2007-06-01,2007,2,2007Q2,74.6,88.37,81.27,51.48,58.41,88.47,78.89,82.81,85.97,82.31,59.456838665542,73.18173976053276,68.36353440117766,38.793054726993,43.902989001077344,78.23722318434726,69.21490926638103,66.63447998390667,76.4426924330893,65.88885108767435
2007-07-01,2007,3,2007Q3,74.74,89.26,81.5,51.89,58.84,88.56,78.96,82.97,86.06,82.54,59.56841986411005,73.91877436941445,68.55700816655568,39.10201262206035,44.22619196752938,78.31681344191018,69.27632444762892,66.7632267149467,76.52271851566438,66.07296523844784
2007-08-01,2007,3,2007Q3,74.88,88.77,81.57,51.89,58.68,88.64,79.03,83.28,86.3,82.94,59.68000106267809,73.5129912701425,68.61589148645334,39.10201262206035,44.10593039861699,78.38756033752165,69.33773962887683,67.01267350633677,76.7361214025312,66.39316376153214
2007-09-01,2007,3,2007Q3,75.08,88.77,81.87,51.89,58.94,88.81,79.17,83.75,86.3,83.33,59.83940277491815,73.5129912701425,68.86824857172901,39.10201262206035,44.30135544809961,78.53789749069607,69.46056999137262,67.39086702876685,76.7361214025312,66.70535732153935
2007-10-01,2007,4,2007Q4,75.63,89.58,82.47,52.21,59.84,88.89,79.45,84.54,86.62,84.27,60.27775748357831,74.18377557710224,69.37296274228034,39.34315049138121,44.97782677323178,78.60864438630753,69.70623071636423,68.02655401327702,77.02065858502031,67.45782385078748
2007-11-01,2007,4,2007Q4,76.11,89.83,83.14,52.21,61.33,88.97,79.52,84.7,86.78,84.43,60.660321592954446,74.39080777060833,69.93656023272932,39.34315049138121,46.097762633728365,78.67939128191902,69.76764589761211,68.15530074431705,77.16292717626486,67.58590326002121
2007-12-01,2007,4,2007Q4,76.38,89.18,83.44,52.21,61.96,88.97,79.52,85.09,87.03,84.82,60.87551390447853,73.8525240674925,70.18891731800497,39.34315049138121,46.571292561320874,78.67939128191902,69.76764589761211,68.46912090122711,77.38522185008449,67.89809682002841
