fecha,año,trimestre,IPC_2021,IPC_1986,IPC_2001,IPC_2025,inflacion_yoy,inflacion_qoq,diferencial_bases_2021_2025
2022-10-01,2022.0,4.0,117.58,303.58894913503747,159.22899832979735,92.75247993373695,6.59473733013991,0.12231332559768567,-24.82752006626305
2023-01-01,2023.0,1.0,118.28666666666668,305.4135467768311,160.18597932559928,93.30993091026222,5.0733549729410505,0.36808917249003814,-24.976735756404437
2023-04-01,2023.0,2.0,119.84666666666665,309.441432137017,162.29856001444503,94.54053023579915,3.062500907998333,0.37176975102070076,-25.306136430867525
2023-07-01,2023.0,3.0,120.98333333333333,312.37628023065673,163.8378549180698,95.43718487256854,2.819892269550106,0.2930515905542312,-25.546148460764794
2023-10-01,2023.0,4.0,121.42,313.50374386780277,164.42919694849456,95.78164750428935,3.2658622615155437,-0.010651803680972183,-25.638352495710652
2024-01-01,2024.0,1.0,121.99666666666667,314.99268439624757,165.21012955355937,96.23654853701987,3.1372109538615836,0.39999999930883473,-25.7601181296468
2024-04-01,2024.0,2.0,123.99000000000001,320.1394268009295,167.90953821152894,97.80898100853926,3.457264638066541,0.4462091553060728,-26.181018991460732
2024-07-01,2024.0,3.0,123.60333333333334,319.14106205353306,167.38590710061848,97.50396066289335,2.167076416067134,-0.3464435623401596,-26.09937267043998
2024-10-01,2024.0,4.0,124.27666666666666,320.87959376882696,168.29774748341086,98.03511678203536,2.353303559348855,0.4394927922908298,-26.241549884631297
2025-01-01,2025.0,1.0,125.32,323.57345726826753,169.71064867060898,98.85814581813162,2.72556297759267,0.20808049452975355,-26.461854181868375
2025-04-01,2025.0,2.0,126.66000000000001,327.03330751355537,171.52530131359185,99.91519908493895,2.1532623633091794,0.4550278831423264,-26.744800915061045
2025-07-01,2025.0,3.0,127.06333333333333,328.07470522420175,172.07150273100714,100.2333668592765,2.7997108561728616,-0.10742689870345545,-26.829966474056828
2025-10-01,2025.0,4.0,127.72,329.77020397624585,172.96077280729477,100.75137554972686,3.0914520946000446,0.6937874487543239,-26.96862445027314
