fecha,año,trimestre,mes,usd_barril,yoy_pct,volatilidad_30d
2012-10-01,2012.0,4.0,11.0,110.02815217391304,-8.690256894019623,18.324110800352695
2013-01-01,2013.0,1.0,2.0,112.33077777777778,8.968291361775814,11.105652834072842
2013-04-01,2013.0,2.0,5.0,102.46175824175825,-8.762342679155967,18.55698102192596
2013-07-01,2013.0,3.0,7.989130434782608,110.43304347826087,0.6729525653311917,13.219823758356528
2013-10-01,2013.0,4.0,11.0,109.2695652173913,-0.19824875646343673,14.088399257639374
2014-01-01,2014.0,1.0,2.0,108.18377777777779,4.2026077195626925,11.696783594143685
2014-04-01,2014.0,2.0,5.0,109.7965934065934,-0.9251172857505782,10.5778680996638
2014-07-01,2014.0,3.0,7.989130434782608,101.96336956521738,-6.186476080363456,10.256079686201955
2014-10-01,2014.0,4.0,11.0,76.25489130434782,-29.543790820738362,20.705217700556105
2015-01-01,2015.0,1.0,2.0,54.05744444444444,-50.74084809857122,35.56759314783397
2015-04-01,2015.0,2.0,5.0,61.596593406593406,-36.5872589013089,27.53773178874202
2015-07-01,2015.0,3.0,7.989130434782608,50.46402173913043,-22.89409312896016,35.130786496480894
2015-10-01,2015.0,4.0,11.0,43.52478260869565,-21.74715755364475,32.18492150193676
2016-01-01,2016.0,1.0,2.0,34.05175824175824,-44.21274743649422,49.01461753975318
2016-04-01,2016.0,2.0,5.0,45.52714285714286,-5.313114313600193,34.30754803951511
2016-07-01,2016.0,3.0,7.989130434782608,45.82184782608695,20.1093173636545,33.84761106127748
2016-10-01,2016.0,4.0,11.0,49.13554347826087,36.60754229341903,33.620335788491325
2017-01-01,2017.0,1.0,2.0,53.681888888888885,14.658160624139311,22.9964098096254
2017-04-01,2017.0,2.0,5.0,49.653296703296704,7.067492924027377,22.584941740858856
2017-07-01,2017.0,3.0,7.989130434782608,51.98847826086956,3.871925624214241,21.988227683621627
2017-10-01,2017.0,4.0,11.0,61.5604347826087,15.688241846621553,18.908298841818258
2018-01-01,2018.0,1.0,2.0,66.8858888888889,38.87978332776981,17.283200659031085
2018-04-01,2018.0,2.0,5.0,74.41857142857143,37.74107010321323,24.263705526730345
2018-07-01,2018.0,3.0,7.989130434782608,75.09630434782608,16.888620557253702,21.955712136234204
2018-10-01,2018.0,4.0,11.0,67.4358695652174,0.5033912126329463,27.723342046701962
2019-01-01,2019.0,1.0,2.0,63.03888888888889,-16.129684796233033,25.457552421238713
2019-04-01,2019.0,2.0,5.0,69.01659340659342,-9.896482408949291,24.585275083691723
2019-07-01,2019.0,3.0,7.989130434782608,61.869565217391305,1.3070409180608318,33.869156398229606
2019-10-01,2019.0,4.0,11.0,63.45445652173913,-3.962753289840249,24.6833271275642
2020-01-01,2020.0,1.0,2.0,50.70967032967033,-25.236355552569517,44.418738619771126
2020-04-01,2020.0,2.0,5.0,29.444065934065932,-51.56692385521616,148.46063143228696
2020-07-01,2020.0,3.0,7.989130434782608,42.92304347826087,-33.878660480691394,27.24965558308975
2020-10-01,2020.0,4.0,11.0,44.26423913043478,49.61851227125458,31.965433651660206
2021-01-01,2021.0,1.0,2.0,60.83488888888889,84.26380057744694,25.03656189221754
2021-04-01,2021.0,2.0,5.0,68.75802197802197,63.058183975438304,25.010665863023057
2021-07-01,2021.0,3.0,7.989130434782608,73.5679347826087,58.125927800473775,26.65195980464255
2021-10-01,2021.0,4.0,11.0,79.33347826086957,26.201306445761425,27.25333254041741
2022-01-01,2022.0,1.0,2.0,100.53077777777779,39.924661732825285,37.35489336190375
2022-04-01,2022.0,2.0,5.0,113.85307692307691,51.48189337213984,42.01314756157348
2022-07-01,2022.0,3.0,7.989130434782608,100.90695652173913,27.261531753109402,38.83777242945313
