Tipo de dato;Agregados macroeconómicos: Nivel 1;Agregados macroeconómicos: Nivel 2;Niveles y tasas;Periodo;Total
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1999T4;1,9054
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1999T3;5,3372
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1999T2;7,1945
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1999T1;-9,9624
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1998T4;2,8449
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1998T3;4,8084
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1998T2;8,6623
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1998T1;-11,7469
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1997T4;2,6537
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1997T3;5,4896
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1997T2;6,9871
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1997T1;-10,3520
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1996T4;1,2150
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1996T3;4,5804
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1996T2;7,1498
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1996T1;-11,0153
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1995T4;1,2106
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1995T3;2,7696
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1995T2;8,6835
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación trimestral;1995T1;""
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2026T1;4,9034
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2025T4;4,2455
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2025T3;5,2961
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2025T2;4,6332
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2025T1;3,1776
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2024T4;4,7119
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2024T3;5,2902
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2024T2;5,3426
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2024T1;3,2895
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2023T4;3,2140
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2023T3;3,0960
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2023T2;4,0940
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2023T1;9,5643
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2022T4;7,6979
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2022T3;11,7231
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2022T2;19,3394
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2022T1;18,1923
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2021T4;22,3422
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2021T3;16,3550
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2021T2;43,6685
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2021T1;-12,7477
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2020T4;-23,1454
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2020T3;-22,3569
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2020T2;-42,9482
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2020T1;-9,1485
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2019T4;1,9482
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2019T3;1,8882
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2019T2;1,7827
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2019T1;2,8190
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2018T4;3,5439
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2018T3;2,1811
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2018T2;2,5579
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2018T1;3,2142
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2017T4;2,8264
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2017T3;3,2726
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2017T2;4,4370
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2017T1;2,2901
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2016T4;1,9679
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2016T3;2,9098
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2016T2;2,8556
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2016T1;3,4357
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2015T4;5,7166
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2015T3;6,9909
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2015T2;6,1788
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2015T1;5,7706
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2014T4;3,2105
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2014T3;1,8781
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2014T2;1,0092
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2014T1;0,7711
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2013T4;-0,3516
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2013T3;-0,6339
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2013T2;-1,4711
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2013T1;-3,1786
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2012T4;-2,7399
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2012T3;-1,6978
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2012T2;-1,4442
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2012T1;-0,2560
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2011T4;-1,3761
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2011T3;0,9155
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2011T2;1,0036
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2011T1;1,5231
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2010T4;1,1652
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2010T3;1,8571
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2010T2;2,3418
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2010T1;1,8133
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2009T4;-0,8555
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2009T3;-2,5108
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2009T2;-4,1609
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2009T1;-4,7997
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2008T4;-1,8138
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2008T3;0,5753
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2008T2;0,9457
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2008T1;2,4884
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2007T4;4,2348
Datos no ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Comercio, transporte y hostelería (G-I, CNAE 2009);Variación anual;2007T3;2,6015
