Sexo;Ocupación CNO-11;Tiempo que llevan trabajando en el empleo actual;Periodo;Total
Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;6 años o más;2012T4;890,4
Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;6 años o más;2012T3;887
Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;6 años o más;2012T2;885,4
Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;6 años o más;2012T1;876,3
Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;6 años o más;2011T4;840,7
Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;6 años o más;2011T3;846,9
Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;6 años o más;2011T2;836,2
Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;6 años o más;2011T1;815,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2025T4;356,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2025T3;361,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2025T2;341,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2025T1;344,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2024T4;331,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2024T3;332,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2024T2;332,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2024T1;330,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2023T4;343
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2023T3;357,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2023T2;366,6
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2023T1;368,6
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2022T4;369,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2022T3;376,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2022T2;375,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2022T1;353,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2021T4;374,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2021T3;392,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2021T2;364,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2021T1;369,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2020T4;357,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2020T3;343,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2020T2;339,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2020T1;344,6
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2019T4;349,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2019T3;350,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2019T2;371,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2019T1;362,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2018T4;362,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2018T3;357,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2018T2;367,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2018T1;360
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2017T4;368,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2017T3;376,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2017T2;380,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2017T1;388
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2016T4;370,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2016T3;352,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2016T2;342,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2016T1;361,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2015T4;362,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2015T3;350,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2015T2;357,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2015T1;349,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2014T4;354,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2014T3;353,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2014T2;363,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2014T1;356,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2013T4;351
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2013T3;369,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2013T2;372,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2013T1;357,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2012T4;347,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2012T3;370,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2012T2;351,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2012T1;351,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2011T4;351,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2011T3;360,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2011T2;362,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2011T1;362,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2025T4;5,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2025T3;7,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2025T2;12,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2025T1;18,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2024T4;9,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2024T3;9,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2024T2;6,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2024T1;13
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2023T4;15,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2023T3;17,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2023T2;25,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2023T1;18,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2022T4;16,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2022T3;14
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2022T2;15,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2022T1;16,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2021T4;16,6
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2021T3;14,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2021T2;14,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2021T1;13,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2020T4;9,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2020T3;15,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2020T2;9,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2020T1;19
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2019T4;16,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2019T3;12,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2019T2;14,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2019T1;13,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2018T4;13,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2018T3;14,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2018T2;21,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2018T1;12,6
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2017T4;16,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2017T3;19,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2017T2;21,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2017T1;22,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Menos de 3 meses;2016T4;13,4
