Sexo;Edad;Tipo de administración;Periodo;Total
Hombres;De 50 a 54 años;Seguridad Social;2007T1;5
Hombres;De 50 a 54 años;Seguridad Social;2006T4;13,6
Hombres;De 50 a 54 años;Seguridad Social;2006T3;18,9
Hombres;De 50 a 54 años;Seguridad Social;2006T2;18,5
Hombres;De 50 a 54 años;Seguridad Social;2006T1;17,9
Hombres;De 50 a 54 años;Seguridad Social;2005T4;19,6
Hombres;De 50 a 54 años;Seguridad Social;2005T3;20,5
Hombres;De 50 a 54 años;Seguridad Social;2005T2;19,7
Hombres;De 50 a 54 años;Seguridad Social;2005T1;15,7
Hombres;De 50 a 54 años;Seguridad Social;2004T4;13,1
Hombres;De 50 a 54 años;Seguridad Social;2004T3;12,6
Hombres;De 50 a 54 años;Seguridad Social;2004T2;12,5
Hombres;De 50 a 54 años;Seguridad Social;2004T1;10,2
Hombres;De 50 a 54 años;Seguridad Social;2003T4;10,7
Hombres;De 50 a 54 años;Seguridad Social;2003T3;10,3
Hombres;De 50 a 54 años;Seguridad Social;2003T2;11,3
Hombres;De 50 a 54 años;Seguridad Social;2003T1;10,6
Hombres;De 50 a 54 años;Seguridad Social;2002T4;9,6
Hombres;De 50 a 54 años;Seguridad Social;2002T3;10,4
Hombres;De 50 a 54 años;Seguridad Social;2002T2;11,4
Hombres;De 50 a 54 años;Seguridad Social;2002T1;11,2
Hombres;De 50 a 54 años;Comunidad Autónoma;2025T4;94,3
Hombres;De 50 a 54 años;Comunidad Autónoma;2025T3;94,9
Hombres;De 50 a 54 años;Comunidad Autónoma;2025T2;85,4
Hombres;De 50 a 54 años;Comunidad Autónoma;2025T1;90,3
Hombres;De 50 a 54 años;Comunidad Autónoma;2024T4;99,5
Hombres;De 50 a 54 años;Comunidad Autónoma;2024T3;101
Hombres;De 50 a 54 años;Comunidad Autónoma;2024T2;100,5
Hombres;De 50 a 54 años;Comunidad Autónoma;2024T1;91,6
Hombres;De 50 a 54 años;Comunidad Autónoma;2023T4;95,6
Hombres;De 50 a 54 años;Comunidad Autónoma;2023T3;100,5
Hombres;De 50 a 54 años;Comunidad Autónoma;2023T2;101,3
Hombres;De 50 a 54 años;Comunidad Autónoma;2023T1;96,8
Hombres;De 50 a 54 años;Comunidad Autónoma;2022T4;97,7
Hombres;De 50 a 54 años;Comunidad Autónoma;2022T3;104,3
Hombres;De 50 a 54 años;Comunidad Autónoma;2022T2;95
Hombres;De 50 a 54 años;Comunidad Autónoma;2022T1;97,9
Hombres;De 50 a 54 años;Comunidad Autónoma;2021T4;100
Hombres;De 50 a 54 años;Comunidad Autónoma;2021T3;96,7
Hombres;De 50 a 54 años;Comunidad Autónoma;2021T2;106,1
Hombres;De 50 a 54 años;Comunidad Autónoma;2021T1;97,3
Hombres;De 50 a 54 años;Comunidad Autónoma;2020T4;103,1
Hombres;De 50 a 54 años;Comunidad Autónoma;2020T3;102,7
Hombres;De 50 a 54 años;Comunidad Autónoma;2020T2;108,1
Hombres;De 50 a 54 años;Comunidad Autónoma;2020T1;100,9
Hombres;De 50 a 54 años;Comunidad Autónoma;2019T4;98,9
Hombres;De 50 a 54 años;Comunidad Autónoma;2019T3;95,9
Hombres;De 50 a 54 años;Comunidad Autónoma;2019T2;98,1
Hombres;De 50 a 54 años;Comunidad Autónoma;2019T1;97,5
Hombres;De 50 a 54 años;Comunidad Autónoma;2018T4;99,5
Hombres;De 50 a 54 años;Comunidad Autónoma;2018T3;99,2
Hombres;De 50 a 54 años;Comunidad Autónoma;2018T2;100,9
Hombres;De 50 a 54 años;Comunidad Autónoma;2018T1;98,7
Hombres;De 50 a 54 años;Comunidad Autónoma;2017T4;95,1
Hombres;De 50 a 54 años;Comunidad Autónoma;2017T3;95
Hombres;De 50 a 54 años;Comunidad Autónoma;2017T2;87,4
Hombres;De 50 a 54 años;Comunidad Autónoma;2017T1;88,4
Hombres;De 50 a 54 años;Comunidad Autónoma;2016T4;90,8
Hombres;De 50 a 54 años;Comunidad Autónoma;2016T3;93,9
Hombres;De 50 a 54 años;Comunidad Autónoma;2016T2;94,6
Hombres;De 50 a 54 años;Comunidad Autónoma;2016T1;98,8
Hombres;De 50 a 54 años;Comunidad Autónoma;2015T4;97,3
Hombres;De 50 a 54 años;Comunidad Autónoma;2015T3;100
Hombres;De 50 a 54 años;Comunidad Autónoma;2015T2;99,5
Hombres;De 50 a 54 años;Comunidad Autónoma;2015T1;92,8
Hombres;De 50 a 54 años;Comunidad Autónoma;2014T4;92
Hombres;De 50 a 54 años;Comunidad Autónoma;2014T3;94,5
Hombres;De 50 a 54 años;Comunidad Autónoma;2014T2;104,7
Hombres;De 50 a 54 años;Comunidad Autónoma;2014T1;99,2
Hombres;De 50 a 54 años;Comunidad Autónoma;2013T4;101,6
Hombres;De 50 a 54 años;Comunidad Autónoma;2013T3;106,1
Hombres;De 50 a 54 años;Comunidad Autónoma;2013T2;103,9
Hombres;De 50 a 54 años;Comunidad Autónoma;2013T1;97
Hombres;De 50 a 54 años;Comunidad Autónoma;2012T4;94,3
Hombres;De 50 a 54 años;Comunidad Autónoma;2012T3;91,9
Hombres;De 50 a 54 años;Comunidad Autónoma;2012T2;97,7
Hombres;De 50 a 54 años;Comunidad Autónoma;2012T1;100,7
Hombres;De 50 a 54 años;Comunidad Autónoma;2011T4;101,4
Hombres;De 50 a 54 años;Comunidad Autónoma;2011T3;108,6
Hombres;De 50 a 54 años;Comunidad Autónoma;2011T2;103
Hombres;De 50 a 54 años;Comunidad Autónoma;2011T1;104,9
Hombres;De 50 a 54 años;Comunidad Autónoma;2010T4;100,4
Hombres;De 50 a 54 años;Comunidad Autónoma;2010T3;104,1
Hombres;De 50 a 54 años;Comunidad Autónoma;2010T2;98,7
Hombres;De 50 a 54 años;Comunidad Autónoma;2010T1;93,8
Hombres;De 50 a 54 años;Comunidad Autónoma;2009T4;94,6
Hombres;De 50 a 54 años;Comunidad Autónoma;2009T3;91,2
Hombres;De 50 a 54 años;Comunidad Autónoma;2009T2;92,6
Hombres;De 50 a 54 años;Comunidad Autónoma;2009T1;93,1
Hombres;De 50 a 54 años;Comunidad Autónoma;2008T4;93,7
Hombres;De 50 a 54 años;Comunidad Autónoma;2008T3;91
Hombres;De 50 a 54 años;Comunidad Autónoma;2008T2;89,3
Hombres;De 50 a 54 años;Comunidad Autónoma;2008T1;85,1
Hombres;De 50 a 54 años;Comunidad Autónoma;2007T4;87,2
Hombres;De 50 a 54 años;Comunidad Autónoma;2007T3;86,3
Hombres;De 50 a 54 años;Comunidad Autónoma;2007T2;78,2
Hombres;De 50 a 54 años;Comunidad Autónoma;2007T1;75,8
Hombres;De 50 a 54 años;Comunidad Autónoma;2006T4;69,5
Hombres;De 50 a 54 años;Comunidad Autónoma;2006T3;63,6
Hombres;De 50 a 54 años;Comunidad Autónoma;2006T2;61,5
Hombres;De 50 a 54 años;Comunidad Autónoma;2006T1;60,8
Hombres;De 50 a 54 años;Comunidad Autónoma;2005T4;66,6
Hombres;De 50 a 54 años;Comunidad Autónoma;2005T3;62,8
Hombres;De 50 a 54 años;Comunidad Autónoma;2005T2;69,5
Hombres;De 50 a 54 años;Comunidad Autónoma;2005T1;64,9
Hombres;De 50 a 54 años;Comunidad Autónoma;2004T4;65,2
Hombres;De 50 a 54 años;Comunidad Autónoma;2004T3;61,5
Hombres;De 50 a 54 años;Comunidad Autónoma;2004T2;56,7
Hombres;De 50 a 54 años;Comunidad Autónoma;2004T1;56,1
Hombres;De 50 a 54 años;Comunidad Autónoma;2003T4;53,5
Hombres;De 50 a 54 años;Comunidad Autónoma;2003T3;52,2
Hombres;De 50 a 54 años;Comunidad Autónoma;2003T2;50,1
Hombres;De 50 a 54 años;Comunidad Autónoma;2003T1;46,9
Hombres;De 50 a 54 años;Comunidad Autónoma;2002T4;49,6
Hombres;De 50 a 54 años;Comunidad Autónoma;2002T3;47,2
Hombres;De 50 a 54 años;Comunidad Autónoma;2002T2;47,6
Hombres;De 50 a 54 años;Comunidad Autónoma;2002T1;44,4
Hombres;De 50 a 54 años;Local;2025T4;62,8
Hombres;De 50 a 54 años;Local;2025T3;62,8
Hombres;De 50 a 54 años;Local;2025T2;60,1
Hombres;De 50 a 54 años;Local;2025T1;64,3
Hombres;De 50 a 54 años;Local;2024T4;67,7
Hombres;De 50 a 54 años;Local;2024T3;65,6
Hombres;De 50 a 54 años;Local;2024T2;61,6
Hombres;De 50 a 54 años;Local;2024T1;58,4
Hombres;De 50 a 54 años;Local;2023T4;60,4
Hombres;De 50 a 54 años;Local;2023T3;59,7
Hombres;De 50 a 54 años;Local;2023T2;68,3
Hombres;De 50 a 54 años;Local;2023T1;61
Hombres;De 50 a 54 años;Local;2022T4;63,1
Hombres;De 50 a 54 años;Local;2022T3;62,8
Hombres;De 50 a 54 años;Local;2022T2;62,8
Hombres;De 50 a 54 años;Local;2022T1;57,1
Hombres;De 50 a 54 años;Local;2021T4;51,6
Hombres;De 50 a 54 años;Local;2021T3;51,2
Hombres;De 50 a 54 años;Local;2021T2;46,7
Hombres;De 50 a 54 años;Local;2021T1;56,6
Hombres;De 50 a 54 años;Local;2020T4;57,1
Hombres;De 50 a 54 años;Local;2020T3;55,5
Hombres;De 50 a 54 años;Local;2020T2;61,1
Hombres;De 50 a 54 años;Local;2020T1;58,2
Hombres;De 50 a 54 años;Local;2019T4;59,2
Hombres;De 50 a 54 años;Local;2019T3;60,3
Hombres;De 50 a 54 años;Local;2019T2;65,3
Hombres;De 50 a 54 años;Local;2019T1;67,6
Hombres;De 50 a 54 años;Local;2018T4;60,9
Hombres;De 50 a 54 años;Local;2018T3;68,6
Hombres;De 50 a 54 años;Local;2018T2;61,8
Hombres;De 50 a 54 años;Local;2018T1;60,5
Hombres;De 50 a 54 años;Local;2017T4;54,9
Hombres;De 50 a 54 años;Local;2017T3;57,8
Hombres;De 50 a 54 años;Local;2017T2;58,3
Hombres;De 50 a 54 años;Local;2017T1;56,1
Hombres;De 50 a 54 años;Local;2016T4;49,8
Hombres;De 50 a 54 años;Local;2016T3;53,6
Hombres;De 50 a 54 años;Local;2016T2;55,4
Hombres;De 50 a 54 años;Local;2016T1;57,7
Hombres;De 50 a 54 años;Local;2015T4;56,4
Hombres;De 50 a 54 años;Local;2015T3;61,3
Hombres;De 50 a 54 años;Local;2015T2;66,3
Hombres;De 50 a 54 años;Local;2015T1;67,7
Hombres;De 50 a 54 años;Local;2014T4;62
Hombres;De 50 a 54 años;Local;2014T3;58,2
Hombres;De 50 a 54 años;Local;2014T2;57,9
Hombres;De 50 a 54 años;Local;2014T1;58,1
Hombres;De 50 a 54 años;Local;2013T4;54,8
Hombres;De 50 a 54 años;Local;2013T3;53,1
Hombres;De 50 a 54 años;Local;2013T2;55,9
Hombres;De 50 a 54 años;Local;2013T1;50,6
Hombres;De 50 a 54 años;Local;2012T4;54,3
Hombres;De 50 a 54 años;Local;2012T3;51,5
Hombres;De 50 a 54 años;Local;2012T2;52
Hombres;De 50 a 54 años;Local;2012T1;54,1
Hombres;De 50 a 54 años;Local;2011T4;54,6
Hombres;De 50 a 54 años;Local;2011T3;58,5
Hombres;De 50 a 54 años;Local;2011T2;55,2
Hombres;De 50 a 54 años;Local;2011T1;58,2
Hombres;De 50 a 54 años;Local;2010T4;56,8
Hombres;De 50 a 54 años;Local;2010T3;56,3
Hombres;De 50 a 54 años;Local;2010T2;52,2
Hombres;De 50 a 54 años;Local;2010T1;61,2
Hombres;De 50 a 54 años;Local;2009T4;62,6
Hombres;De 50 a 54 años;Local;2009T3;61,2
Hombres;De 50 a 54 años;Local;2009T2;59,4
Hombres;De 50 a 54 años;Local;2009T1;57,8
Hombres;De 50 a 54 años;Local;2008T4;50,8
Hombres;De 50 a 54 años;Local;2008T3;48,1
Hombres;De 50 a 54 años;Local;2008T2;47,7
Hombres;De 50 a 54 años;Local;2008T1;47,5
Hombres;De 50 a 54 años;Local;2007T4;44,1
Hombres;De 50 a 54 años;Local;2007T3;44,7
Hombres;De 50 a 54 años;Local;2007T2;45,9
Hombres;De 50 a 54 años;Local;2007T1;43,9
Hombres;De 50 a 54 años;Local;2006T4;46,2
Hombres;De 50 a 54 años;Local;2006T3;40,9
Hombres;De 50 a 54 años;Local;2006T2;37,3
Hombres;De 50 a 54 años;Local;2006T1;39,9
Hombres;De 50 a 54 años;Local;2005T4;46,9
Hombres;De 50 a 54 años;Local;2005T3;43,8
Hombres;De 50 a 54 años;Local;2005T2;39,9
Hombres;De 50 a 54 años;Local;2005T1;43,5
Hombres;De 50 a 54 años;Local;2004T4;41,4
Hombres;De 50 a 54 años;Local;2004T3;37,8
Hombres;De 50 a 54 años;Local;2004T2;36,4
Hombres;De 50 a 54 años;Local;2004T1;32,1
Hombres;De 50 a 54 años;Local;2003T4;32,2
Hombres;De 50 a 54 años;Local;2003T3;30,2
Hombres;De 50 a 54 años;Local;2003T2;26,6
Hombres;De 50 a 54 años;Local;2003T1;28,1
Hombres;De 50 a 54 años;Local;2002T4;26,4
Hombres;De 50 a 54 años;Local;2002T3;27,6
Hombres;De 50 a 54 años;Local;2002T2;25,8
Hombres;De 50 a 54 años;Local;2002T1;26,4
Hombres;De 50 a 54 años;Empresa e Institución Pública;2025T4;24,2
Hombres;De 50 a 54 años;Empresa e Institución Pública;2025T3;19,4
Hombres;De 50 a 54 años;Empresa e Institución Pública;2025T2;19,3
Hombres;De 50 a 54 años;Empresa e Institución Pública;2025T1;18,3
Hombres;De 50 a 54 años;Empresa e Institución Pública;2024T4;19,2
Hombres;De 50 a 54 años;Empresa e Institución Pública;2024T3;14
Hombres;De 50 a 54 años;Empresa e Institución Pública;2024T2;12,2
Hombres;De 50 a 54 años;Empresa e Institución Pública;2024T1;13,6
Hombres;De 50 a 54 años;Empresa e Institución Pública;2023T4;16,4
Hombres;De 50 a 54 años;Empresa e Institución Pública;2023T3;15,5
Hombres;De 50 a 54 años;Empresa e Institución Pública;2023T2;14,6
Hombres;De 50 a 54 años;Empresa e Institución Pública;2023T1;17,2
Hombres;De 50 a 54 años;Empresa e Institución Pública;2022T4;17
Hombres;De 50 a 54 años;Empresa e Institución Pública;2022T3;14,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2022T2;17,5
Hombres;De 50 a 54 años;Empresa e Institución Pública;2022T1;12,6
Hombres;De 50 a 54 años;Empresa e Institución Pública;2021T4;18,6
Hombres;De 50 a 54 años;Empresa e Institución Pública;2021T3;15,3
Hombres;De 50 a 54 años;Empresa e Institución Pública;2021T2;14,3
Hombres;De 50 a 54 años;Empresa e Institución Pública;2021T1;20,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2020T4;17,6
Hombres;De 50 a 54 años;Empresa e Institución Pública;2020T3;16,4
Hombres;De 50 a 54 años;Empresa e Institución Pública;2020T2;14,8
Hombres;De 50 a 54 años;Empresa e Institución Pública;2020T1;15,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2019T4;16,7
Hombres;De 50 a 54 años;Empresa e Institución Pública;2019T3;16,2
Hombres;De 50 a 54 años;Empresa e Institución Pública;2019T2;17,8
Hombres;De 50 a 54 años;Empresa e Institución Pública;2019T1;16,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2018T4;18,4
Hombres;De 50 a 54 años;Empresa e Institución Pública;2018T3;20,4
Hombres;De 50 a 54 años;Empresa e Institución Pública;2018T2;17,7
Hombres;De 50 a 54 años;Empresa e Institución Pública;2018T1;20,6
Hombres;De 50 a 54 años;Empresa e Institución Pública;2017T4;17,5
Hombres;De 50 a 54 años;Empresa e Institución Pública;2017T3;20,3
Hombres;De 50 a 54 años;Empresa e Institución Pública;2017T2;19,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2017T1;23,8
Hombres;De 50 a 54 años;Empresa e Institución Pública;2016T4;20,9
Hombres;De 50 a 54 años;Empresa e Institución Pública;2016T3;20,3
Hombres;De 50 a 54 años;Empresa e Institución Pública;2016T2;20,9
Hombres;De 50 a 54 años;Empresa e Institución Pública;2016T1;21,2
Hombres;De 50 a 54 años;Empresa e Institución Pública;2015T4;21,2
Hombres;De 50 a 54 años;Empresa e Institución Pública;2015T3;19,5
Hombres;De 50 a 54 años;Empresa e Institución Pública;2015T2;18,7
Hombres;De 50 a 54 años;Empresa e Institución Pública;2015T1;18,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2014T4;19
Hombres;De 50 a 54 años;Empresa e Institución Pública;2014T3;17,6
Hombres;De 50 a 54 años;Empresa e Institución Pública;2014T2;17,8
Hombres;De 50 a 54 años;Empresa e Institución Pública;2014T1;18,9
Hombres;De 50 a 54 años;Empresa e Institución Pública;2013T4;16,3
Hombres;De 50 a 54 años;Empresa e Institución Pública;2013T3;17,2
Hombres;De 50 a 54 años;Empresa e Institución Pública;2013T2;21,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2013T1;22,7
Hombres;De 50 a 54 años;Empresa e Institución Pública;2012T4;19,8
Hombres;De 50 a 54 años;Empresa e Institución Pública;2012T3;19,7
Hombres;De 50 a 54 años;Empresa e Institución Pública;2012T2;20,5
Hombres;De 50 a 54 años;Empresa e Institución Pública;2012T1;19,9
Hombres;De 50 a 54 años;Empresa e Institución Pública;2011T4;22,6
Hombres;De 50 a 54 años;Empresa e Institución Pública;2011T3;20,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2011T2;23,9
Hombres;De 50 a 54 años;Empresa e Institución Pública;2011T1;21,7
Hombres;De 50 a 54 años;Empresa e Institución Pública;2010T4;17,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2010T3;19,2
Hombres;De 50 a 54 años;Empresa e Institución Pública;2010T2;16,9
Hombres;De 50 a 54 años;Empresa e Institución Pública;2010T1;17,7
Hombres;De 50 a 54 años;Empresa e Institución Pública;2009T4;16,2
Hombres;De 50 a 54 años;Empresa e Institución Pública;2009T3;16,9
Hombres;De 50 a 54 años;Empresa e Institución Pública;2009T2;19,9
Hombres;De 50 a 54 años;Empresa e Institución Pública;2009T1;18,4
Hombres;De 50 a 54 años;Empresa e Institución Pública;2008T4;20,2
Hombres;De 50 a 54 años;Empresa e Institución Pública;2008T3;17,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2008T2;15,9
Hombres;De 50 a 54 años;Empresa e Institución Pública;2008T1;18
Hombres;De 50 a 54 años;Empresa e Institución Pública;2007T4;20,9
Hombres;De 50 a 54 años;Empresa e Institución Pública;2007T3;14,7
Hombres;De 50 a 54 años;Empresa e Institución Pública;2007T2;15,3
Hombres;De 50 a 54 años;Empresa e Institución Pública;2007T1;17,7
Hombres;De 50 a 54 años;Empresa e Institución Pública;2006T4;18,9
Hombres;De 50 a 54 años;Empresa e Institución Pública;2006T3;19,8
Hombres;De 50 a 54 años;Empresa e Institución Pública;2006T2;19,7
Hombres;De 50 a 54 años;Empresa e Institución Pública;2006T1;19,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2005T4;15,3
Hombres;De 50 a 54 años;Empresa e Institución Pública;2005T3;17,7
Hombres;De 50 a 54 años;Empresa e Institución Pública;2005T2;11,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2005T1;11,5
Hombres;De 50 a 54 años;Empresa e Institución Pública;2004T4;20,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2004T3;18,6
Hombres;De 50 a 54 años;Empresa e Institución Pública;2004T2;18,2
Hombres;De 50 a 54 años;Empresa e Institución Pública;2004T1;23,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2003T4;23
Hombres;De 50 a 54 años;Empresa e Institución Pública;2003T3;23,3
Hombres;De 50 a 54 años;Empresa e Institución Pública;2003T2;25,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2003T1;26,9
Hombres;De 50 a 54 años;Empresa e Institución Pública;2002T4;25,8
Hombres;De 50 a 54 años;Empresa e Institución Pública;2002T3;23,1
Hombres;De 50 a 54 años;Empresa e Institución Pública;2002T2;21,3
Hombres;De 50 a 54 años;Empresa e Institución Pública;2002T1;20,1
Hombres;De 50 a 54 años;Otro tipo;2025T4;1,6
Hombres;De 50 a 54 años;Otro tipo;2025T3;1,5
Hombres;De 50 a 54 años;Otro tipo;2025T2;2,3
Hombres;De 50 a 54 años;Otro tipo;2025T1;1
Hombres;De 50 a 54 años;Otro tipo;2024T4;0,7
Hombres;De 50 a 54 años;Otro tipo;2024T3;0,6
Hombres;De 50 a 54 años;Otro tipo;2024T2;0,6
Hombres;De 50 a 54 años;Otro tipo;2024T1;0,6
Hombres;De 50 a 54 años;Otro tipo;2023T4;0,1
Hombres;De 50 a 54 años;Otro tipo;2023T3;0,6
Hombres;De 50 a 54 años;Otro tipo;2023T2;0,9
Hombres;De 50 a 54 años;Otro tipo;2023T1;1
Hombres;De 50 a 54 años;Otro tipo;2022T4;0,9
Hombres;De 50 a 54 años;Otro tipo;2022T3;1,3
Hombres;De 50 a 54 años;Otro tipo;2022T2;1,7
Hombres;De 50 a 54 años;Otro tipo;2022T1;0,3
Hombres;De 50 a 54 años;Otro tipo;2021T4;..
Hombres;De 50 a 54 años;Otro tipo;2021T3;1,2
Hombres;De 50 a 54 años;Otro tipo;2021T2;3,2
Hombres;De 50 a 54 años;Otro tipo;2021T1;1,2
Hombres;De 50 a 54 años;Otro tipo;2020T4;0,2
Hombres;De 50 a 54 años;Otro tipo;2020T3;0,2
Hombres;De 50 a 54 años;Otro tipo;2020T2;..
Hombres;De 50 a 54 años;Otro tipo;2020T1;0,4
Hombres;De 50 a 54 años;Otro tipo;2019T4;0,3
Hombres;De 50 a 54 años;Otro tipo;2019T3;..
Hombres;De 50 a 54 años;Otro tipo;2019T2;1,6
Hombres;De 50 a 54 años;Otro tipo;2019T1;0,2
Hombres;De 50 a 54 años;Otro tipo;2018T4;1,2
Hombres;De 50 a 54 años;Otro tipo;2018T3;1,2
Hombres;De 50 a 54 años;Otro tipo;2018T2;0,5
Hombres;De 50 a 54 años;Otro tipo;2018T1;0,9
Hombres;De 50 a 54 años;Otro tipo;2017T4;0,7
Hombres;De 50 a 54 años;Otro tipo;2017T3;0,9
Hombres;De 50 a 54 años;Otro tipo;2017T2;0,6
Hombres;De 50 a 54 años;Otro tipo;2017T1;0,2
Hombres;De 50 a 54 años;Otro tipo;2016T4;..
Hombres;De 50 a 54 años;Otro tipo;2016T3;..
Hombres;De 50 a 54 años;Otro tipo;2016T2;0,2
Hombres;De 50 a 54 años;Otro tipo;2016T1;0,1
Hombres;De 50 a 54 años;Otro tipo;2015T4;0,3
Hombres;De 50 a 54 años;Otro tipo;2015T3;0,7
Hombres;De 50 a 54 años;Otro tipo;2015T2;0,5
Hombres;De 50 a 54 años;Otro tipo;2015T1;2,3
Hombres;De 50 a 54 años;Otro tipo;2014T4;1,5
Hombres;De 50 a 54 años;Otro tipo;2014T3;0,3
Hombres;De 50 a 54 años;Otro tipo;2014T2;0,8
Hombres;De 50 a 54 años;Otro tipo;2014T1;0,4
Hombres;De 50 a 54 años;Otro tipo;2013T4;0,5
Hombres;De 50 a 54 años;Otro tipo;2013T3;0,1
Hombres;De 50 a 54 años;Otro tipo;2013T2;0,1
Hombres;De 50 a 54 años;Otro tipo;2013T1;..
Hombres;De 50 a 54 años;Otro tipo;2012T4;0,2
Hombres;De 50 a 54 años;Otro tipo;2012T3;0,2
Hombres;De 50 a 54 años;Otro tipo;2012T2;0,2
Hombres;De 50 a 54 años;Otro tipo;2012T1;0,7
Hombres;De 50 a 54 años;Otro tipo;2011T4;0,1
Hombres;De 50 a 54 años;Otro tipo;2011T3;0,5
Hombres;De 50 a 54 años;Otro tipo;2011T2;0,5
Hombres;De 50 a 54 años;Otro tipo;2011T1;0,7
Hombres;De 50 a 54 años;Otro tipo;2010T4;..
Hombres;De 50 a 54 años;Otro tipo;2010T3;0,1
Hombres;De 50 a 54 años;Otro tipo;2010T2;..
Hombres;De 50 a 54 años;Otro tipo;2010T1;..
Hombres;De 50 a 54 años;Otro tipo;2009T4;..
Hombres;De 50 a 54 años;Otro tipo;2009T3;0,9
Hombres;De 50 a 54 años;Otro tipo;2009T2;0,3
Hombres;De 50 a 54 años;Otro tipo;2009T1;0,5
Hombres;De 50 a 54 años;Otro tipo;2008T4;0,9
Hombres;De 50 a 54 años;Otro tipo;2008T3;0,8
Hombres;De 50 a 54 años;Otro tipo;2008T2;0,2
Hombres;De 50 a 54 años;Otro tipo;2008T1;0,2
Hombres;De 50 a 54 años;Otro tipo;2007T4;0,8
Hombres;De 50 a 54 años;Otro tipo;2007T3;0,4
Hombres;De 50 a 54 años;Otro tipo;2007T2;0,7
Hombres;De 50 a 54 años;Otro tipo;2007T1;1,2
Hombres;De 50 a 54 años;Otro tipo;2006T4;1,1
Hombres;De 50 a 54 años;Otro tipo;2006T3;1,4
Hombres;De 50 a 54 años;Otro tipo;2006T2;0,3
Hombres;De 50 a 54 años;Otro tipo;2006T1;0,1
Hombres;De 50 a 54 años;Otro tipo;2005T4;0,7
Hombres;De 50 a 54 años;Otro tipo;2005T3;0,8
Hombres;De 50 a 54 años;Otro tipo;2005T2;0,5
Hombres;De 50 a 54 años;Otro tipo;2005T1;0,7
Hombres;De 50 a 54 años;Otro tipo;2004T4;1,1
Hombres;De 50 a 54 años;Otro tipo;2004T3;1,4
Hombres;De 50 a 54 años;Otro tipo;2004T2;0,8
Hombres;De 50 a 54 años;Otro tipo;2004T1;0,9
Hombres;De 50 a 54 años;Otro tipo;2003T4;0,9
Hombres;De 50 a 54 años;Otro tipo;2003T3;0,5
Hombres;De 50 a 54 años;Otro tipo;2003T2;0,7
Hombres;De 50 a 54 años;Otro tipo;2003T1;0,5
Hombres;De 50 a 54 años;Otro tipo;2002T4;0,4
Hombres;De 50 a 54 años;Otro tipo;2002T3;0,4
Hombres;De 50 a 54 años;Otro tipo;2002T2;0
Hombres;De 50 a 54 años;Otro tipo;2002T1;0,9
Hombres;De 50 a 54 años;No sabe;2025T4;0,1
Hombres;De 50 a 54 años;No sabe;2025T3;..
Hombres;De 50 a 54 años;No sabe;2025T2;..
Hombres;De 50 a 54 años;No sabe;2025T1;..
Hombres;De 50 a 54 años;No sabe;2024T4;..
Hombres;De 50 a 54 años;No sabe;2024T3;..
Hombres;De 50 a 54 años;No sabe;2024T2;..
Hombres;De 50 a 54 años;No sabe;2024T1;0,3
Hombres;De 50 a 54 años;No sabe;2023T4;..
Hombres;De 50 a 54 años;No sabe;2023T3;..
Hombres;De 50 a 54 años;No sabe;2023T2;..
Hombres;De 50 a 54 años;No sabe;2023T1;0,4
Hombres;De 50 a 54 años;No sabe;2022T4;..
Hombres;De 50 a 54 años;No sabe;2022T3;..
Hombres;De 50 a 54 años;No sabe;2022T2;..
