Sexo;Motivos de no trabajar;Sector económico;Periodo;Total
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2021T4;45,8
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2021T3;33,5
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2021T2;51,3
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2021T1;47,7
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2020T4;44,5
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2020T3;32,5
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2020T2;35,2
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2020T1;32,8
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2019T4;26,3
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2019T3;23,7
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2019T2;31,0
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2019T1;30,7
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2018T4;30,0
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2018T3;28,4
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2018T2;36,0
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2018T1;30,5
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2017T4;28,7
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2017T3;35,1
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2017T2;27,9
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2017T1;28,6
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2016T4;23,2
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2016T3;28,9
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2016T2;27,7
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2016T1;23,5
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2015T4;22,5
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2015T3;22,1
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2015T2;23,2
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2015T1;25,6
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2014T4;23,1
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2014T3;26,0
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2014T2;20,4
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2014T1;16,9
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2013T4;18,6
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2013T3;16,7
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2013T2;20,2
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2013T1;27,5
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2012T4;27,9
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2012T3;27,4
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2012T2;25,2
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2012T1;29,9
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2011T4;30,1
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2011T3;25,1
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2011T2;29,7
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2011T1;30,6
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2010T4;32,9
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2010T3;32,1
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2010T2;41,8
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2010T1;33,8
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2009T4;43,6
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2009T3;35,7
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2009T2;36,4
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2009T1;49,7
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2008T4;55,2
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2008T3;51,1
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2008T2;58,9
Hombres;Enfermedad, accidente o incapacidad temporal;Construcción;2008T1;63,1
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2025T4;290,1
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2025T3;267,2
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2025T2;269,4
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2025T1;249,9
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2024T4;270,3
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2024T3;256,6
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2024T2;255,9
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2024T1;254,8
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2023T4;234,6
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2023T3;223,2
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2023T2;245,7
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2023T1;232,6
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2022T4;226,7
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2022T3;213,9
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2022T2;216,7
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2022T1;257,1
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2021T4;202,5
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2021T3;181,2
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2021T2;182,6
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2021T1;221,2
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2020T4;205,7
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2020T3;192,9
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2020T2;226,2
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2020T1;177,1
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2019T4;147,6
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2019T3;139,7
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2019T2;145,1
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2019T1;147,1
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2018T4;146,1
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2018T3;131,9
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2018T2;141,0
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2018T1;127,5
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2017T4;125,6
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2017T3;103,8
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2017T2;127,6
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2017T1;126,2
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2016T4;113,0
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2016T3;104,5
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2016T2;128,1
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2016T1;111,7
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2015T4;100,9
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2015T3;92,6
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2015T2;86,7
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2015T1;101,3
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2014T4;88,7
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2014T3;92,0
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2014T2;83,1
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2014T1;97,7
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2013T4;90,9
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2013T3;90,2
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2013T2;87,1
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2013T1;93,4
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2012T4;87,8
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2012T3;85,0
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2012T2;93,0
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2012T1;95,6
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2011T4;103,1
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2011T3;99,9
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2011T2;101,0
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2011T1;122,3
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2010T4;116,5
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2010T3;109,4
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2010T2;108,4
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2010T1;122,2
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2009T4;120,1
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2009T3;109,0
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2009T2;116,5
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2009T1;118,6
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2008T4;130,7
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2008T3;108,0
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2008T2;123,1
Hombres;Enfermedad, accidente o incapacidad temporal;Servicios;2008T1;140,7
Hombres;Paro parcial por razones técnicas o económicas;Total;2025T4;7,3
Hombres;Paro parcial por razones técnicas o económicas;Total;2025T3;7,7
Hombres;Paro parcial por razones técnicas o económicas;Total;2025T2;8,9
Hombres;Paro parcial por razones técnicas o económicas;Total;2025T1;11,1
Hombres;Paro parcial por razones técnicas o económicas;Total;2024T4;8,7
Hombres;Paro parcial por razones técnicas o económicas;Total;2024T3;5,2
Hombres;Paro parcial por razones técnicas o económicas;Total;2024T2;7,1
Hombres;Paro parcial por razones técnicas o económicas;Total;2024T1;9,2
Hombres;Paro parcial por razones técnicas o económicas;Total;2023T4;9,1
Hombres;Paro parcial por razones técnicas o económicas;Total;2023T3;9,7
Hombres;Paro parcial por razones técnicas o económicas;Total;2023T2;7,1
Hombres;Paro parcial por razones técnicas o económicas;Total;2023T1;9,7
Hombres;Paro parcial por razones técnicas o económicas;Total;2022T4;12,4
Hombres;Paro parcial por razones técnicas o económicas;Total;2022T3;16,5
Hombres;Paro parcial por razones técnicas o económicas;Total;2022T2;9,7
Hombres;Paro parcial por razones técnicas o económicas;Total;2022T1;15,7
Hombres;Paro parcial por razones técnicas o económicas;Total;2021T4;14,0
Hombres;Paro parcial por razones técnicas o económicas;Total;2021T3;18,1
Hombres;Paro parcial por razones técnicas o económicas;Total;2021T2;20,3
Hombres;Paro parcial por razones técnicas o económicas;Total;2021T1;47,7
Hombres;Paro parcial por razones técnicas o económicas;Total;2020T4;81,9
Hombres;Paro parcial por razones técnicas o económicas;Total;2020T3;87,8
Hombres;Paro parcial por razones técnicas o económicas;Total;2020T2;875,9
Hombres;Paro parcial por razones técnicas o económicas;Total;2020T1;217,3
Hombres;Paro parcial por razones técnicas o económicas;Total;2019T4;10,1
Hombres;Paro parcial por razones técnicas o económicas;Total;2019T3;8,8
Hombres;Paro parcial por razones técnicas o económicas;Total;2019T2;8,7
Hombres;Paro parcial por razones técnicas o económicas;Total;2019T1;7,8
Hombres;Paro parcial por razones técnicas o económicas;Total;2018T4;8,4
Hombres;Paro parcial por razones técnicas o económicas;Total;2018T3;4,2
Hombres;Paro parcial por razones técnicas o económicas;Total;2018T2;8,5
Hombres;Paro parcial por razones técnicas o económicas;Total;2018T1;10,3
Hombres;Paro parcial por razones técnicas o económicas;Total;2017T4;9,8
Hombres;Paro parcial por razones técnicas o económicas;Total;2017T3;9,5
Hombres;Paro parcial por razones técnicas o económicas;Total;2017T2;10,4
Hombres;Paro parcial por razones técnicas o económicas;Total;2017T1;14,6
Hombres;Paro parcial por razones técnicas o económicas;Total;2016T4;13,8
Hombres;Paro parcial por razones técnicas o económicas;Total;2016T3;17,7
Hombres;Paro parcial por razones técnicas o económicas;Total;2016T2;11,4
Hombres;Paro parcial por razones técnicas o económicas;Total;2016T1;19,6
Hombres;Paro parcial por razones técnicas o económicas;Total;2015T4;12,8
Hombres;Paro parcial por razones técnicas o económicas;Total;2015T3;14,6
Hombres;Paro parcial por razones técnicas o económicas;Total;2015T2;13,8
Hombres;Paro parcial por razones técnicas o económicas;Total;2015T1;24,4
Hombres;Paro parcial por razones técnicas o económicas;Total;2014T4;20,1
Hombres;Paro parcial por razones técnicas o económicas;Total;2014T3;16,8
Hombres;Paro parcial por razones técnicas o económicas;Total;2014T2;15,5
Hombres;Paro parcial por razones técnicas o económicas;Total;2014T1;18,0
Hombres;Paro parcial por razones técnicas o económicas;Total;2013T4;27,9
Hombres;Paro parcial por razones técnicas o económicas;Total;2013T3;27,9
Hombres;Paro parcial por razones técnicas o económicas;Total;2013T2;25,0
Hombres;Paro parcial por razones técnicas o económicas;Total;2013T1;31,3
Hombres;Paro parcial por razones técnicas o económicas;Total;2012T4;32,7
Hombres;Paro parcial por razones técnicas o económicas;Total;2012T3;37,0
Hombres;Paro parcial por razones técnicas o económicas;Total;2012T2;31,8
Hombres;Paro parcial por razones técnicas o económicas;Total;2012T1;32,8
Hombres;Paro parcial por razones técnicas o económicas;Total;2011T4;23,3
Hombres;Paro parcial por razones técnicas o económicas;Total;2011T3;20,0
Hombres;Paro parcial por razones técnicas o económicas;Total;2011T2;14,8
Hombres;Paro parcial por razones técnicas o económicas;Total;2011T1;20,2
Hombres;Paro parcial por razones técnicas o económicas;Total;2010T4;33,9
Hombres;Paro parcial por razones técnicas o económicas;Total;2010T3;27,4
Hombres;Paro parcial por razones técnicas o económicas;Total;2010T2;22,2
Hombres;Paro parcial por razones técnicas o económicas;Total;2010T1;28,3
Hombres;Paro parcial por razones técnicas o económicas;Total;2009T4;26,0
Hombres;Paro parcial por razones técnicas o económicas;Total;2009T3;21,5
Hombres;Paro parcial por razones técnicas o económicas;Total;2009T2;21,8
Hombres;Paro parcial por razones técnicas o económicas;Total;2009T1;33,7
Hombres;Paro parcial por razones técnicas o económicas;Total;2008T4;21,2
Hombres;Paro parcial por razones técnicas o económicas;Total;2008T3;9,3
Hombres;Paro parcial por razones técnicas o económicas;Total;2008T2;11,9
Hombres;Paro parcial por razones técnicas o económicas;Total;2008T1;7,1
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2025T4;1,3
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2025T3;1,1
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2025T2;1,8
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2025T1;1,4
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2024T4;2,3
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2024T3;1,1
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2024T2;0,7
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2024T1;1,0
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2023T4;1,5
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2023T3;2,6
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2023T2;1,6
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2023T1;1,9
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2022T4;0,9
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2022T3;3,5
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2022T2;1,4
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2022T1;1,1
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2021T4;0,9
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2021T3;2,0
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2021T2;2,3
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2021T1;4,8
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2020T4;1,6
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2020T3;3,2
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2020T2;9,6
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2020T1;8,2
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2019T4;1,9
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2019T3;1,7
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2019T2;2,0
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2019T1;1,5
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2018T4;1,7
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2018T3;1,5
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2018T2;1,4
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2018T1;1,4
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2017T4;2,6
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2017T3;2,1
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2017T2;1,0
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2017T1;0,5
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2016T4;0,6
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2016T3;1,4
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2016T2;2,5
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2016T1;1,3
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2015T4;0,8
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2015T3;0,6
Hombres;Paro parcial por razones técnicas o económicas;Agricultura;2015T2;2,3
